taxonomy Bger Esin Pame Pful
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Butyricicoccaceae;g_UBA6114;s_unclassify_g_UBA6114 2.48433126741386e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_CAG-314;g_Fimimonas;s_Fimimonas_sp947630455 0 1.38577036086296e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes_sp949283205 3.00079779932102e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Cronobacter;s_Cronobacter_muytjensii 6.70758037594081e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Yersinia;s_Yersinia_canariae 3.86956977545521e-07 0 0 0
d_Bacteria;p_Lernaellota;c_Lernaellaia;o_JACKCT01;f_JACKCT01;g_JAIOHV01;s_JAIOHV01_sp019912885 0 0 0 1.70257194030389e-07
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Coriobacteriaceae;g_Collinsella;s_Collinsella_sp902495945 2.08024067600982e-07 0 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces_sp014253015 0 1.1149270049787e-06 0 0
d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales;f_HGW-15;g_JAFDHO01;s_JAFDHO01_sp019308745 3.73555146950223e-07 0 0 0
d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_JAFGRV01;g_JAFGRV01;s_JAFGRV01_sp016935735 2.00218975647554e-07 0 0 0
d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_UBA5852;g_JABZFP01;s_unclassify_g_JABZFP01 0 0 0 4.45602107624028e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UBA4636;s_UBA4636_sp944363645 0 3.24980888724433e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Petralouisia;s_Petralouisia_sp910585625 1.17658258085841e-05 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Roseburia_B;s_Roseburia_B_sp951800425 4.27180022892974e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_WCHB1-69;g_UBA1205;s_UBA1205_sp017618435 0 1.21822418563581e-05 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_Vicinibacter;s_Vicinibacter_sp016710585 0 1.46693535194285e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Gallintestinimicrobium;s_unclassify_g_Gallintestinimicrobium 2.21142170473459e-06 0 0 0
d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Methanomassiliicoccales;f_Methanomethylophilaceae;g_RumEn-M2;s_RumEn-M2_sp012522645 0 0 0 1.50713497500218e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_HGM12713;s_HGM12713_sp015063335 0 1.00859435711403e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Thiodubiliella;s_Thiodubiliella_sp029237605 0 1.09122562174233e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eisenbergiella;s_Eisenbergiella_pullistercoris 7.66328837303804e-06 0 0 0.000110435530011174
d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosynbacteraceae;g_Nanosynbacter;s_Nanosynbacter_sp900555885 0 0 0 3.90730782523598e-06
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora_sp000158815 1.12569117162405e-06 3.73258067958564e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_Flemingibacterium;s_Flemingibacterium_sp017472255 0 8.81671426286399e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UBA3818;s_UBA3818_sp002369315 0 3.12599676722548e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_MGBC131033;s_unclassify_g_MGBC131033 0 1.40716161606363e-06 0 2.86053619289299e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Eubacteriales;f_UBA1433;g_UBA1433;s_unclassify_g_UBA1433 0 0 0 2.51207117988013e-06
d_Bacteria;p_Planctomycetota;c_SKW154;o_SKW154;f_DAOVDS01;g_DAOVDS01;s_DAOVDS01_sp030669415 5.45533008954023e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_psychrophilum_K 0 0 0 2.7244311311226e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_UBA6382;s_UBA6382_sp902773055 0 1.3597314270696e-06 0 0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Oligosphaerales;f_Oligosphaeraceae;g_UBA1407;s_unclassify_g_UBA1407 6.1459708764325e-07 8.1145791767842e-07 0 1.05712474387894e-05
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Listeriaceae;g_Listeria;s_Listeria_valentina 0 0 0 4.90017305366139e-07
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_unclassify_o_Enterobacterales;g_unclassify_o_Enterobacterales;s_unclassify_o_Enterobacterales 8.87780049365118e-08 1.32382025245103e-06 0 2.89740675164711e-05
d_Bacteria;p_Bacillota_B;c_Desulfotomaculia;o_Desulfotomaculales;f_JAGUVT01;g_JAGUVT01;s_JAGUVT01_sp020062745 1.91692385206818e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_UBA1381;f_UBA1381;g_HGM11525;s_HGM11525_sp017483065 0 1.105103398516e-05 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Mobilitalea;s_Mobilitalea_sp029267975 8.78485378222785e-07 5.13569907917818e-06 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces_polyasparticus 8.43729450785399e-07 1.02365576224992e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Gallintestinimicrobium;s_Gallintestinimicrobium_sp017482485 2.73130658872864e-06 3.82143861786233e-06 0 4.88076268583142e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_RGIG4131;s_RGIG4131_sp017536405 0 0 0 1.24395684788506e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Saccharofermentanales;f_Fastidiosipilaceae;g_JAAYZH01;s_JAAYZH01_sp012514965 6.32789067843418e-06 0 0 2.10516313525339e-06
d_Bacteria;p_Bacillota_C;c_Negativicutes;o_RGIG982;f_RGIG982;g_RGIG982;s_RGIG982_sp017442105 0 0 0 2.96031989319965e-06
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_JAAZHN01;s_JAAZHN01_sp012510695 0 0 0 2.40098319943576e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Saccharofermentanales;f_UBA5734;g_SLHU01;s_unclassify_g_SLHU01 0 1.32351090209872e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_RGIG7179;s_RGIG7179_sp016302925 0 2.38739112312815e-05 0 0
d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_SKZT01;g_SKZT01;s_SKZT01_sp011389745 0 5.6296492200439e-05 0 0
d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_RFP12;f_JAAYLN01;g_RGIG5952;s_RGIG5952_sp017962605 0 5.69653734836678e-06 0 0
d_Bacteria;p_Actinomycetota;c_Acidimicrobiia;o_Acidimicrobiales;f_Ilumatobacteraceae;g_Casp-actino8;s_Casp-actino8_sp009704425 0 0 0 1.7192324218154e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Olivibacter;s_Olivibacter_sitiensis 2.99290292070111e-07 0 0 8.79755901915343e-07
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus_hulanensis 1.52328027098867e-07 1.08604934831091e-05 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Micropepsales;f_Micropepsaceae;g_JADZAI01;s_JADZAI01_sp027492655 0 4.53939538284472e-07 0 0
d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Treponemataceae;g_Treponema_D;s_Treponema_D_sp016290995 0 2.12138822758484e-06 0 0
d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_Kiritimatiellales;f_Pontiellaceae;g_Pontiella;s_Pontiella_sp029432775 0 3.28562595627542e-07 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas_nitritireducens_A 6.59064825755189e-07 0 0 0
d_Bacteria;p_Cyanobacteriota;c_Cyanobacteriia;o_Pseudanabaenales;f_Pseudanabaenaceae;g_Pseudanabaena;s_Pseudanabaena_frigida 0 1.11018488396172e-06 0 0
d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_Smithellaceae;g_UBA8904;s_UBA8904_sp012522275 0 1.51894274246832e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella_sp002437565 7.85536433069802e-07 0 0 0
d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_BS750m-G39;g_E44-bin88;s_E44-bin88_sp004375675 2.30108931943716e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_OLB9;s_OLB9_sp016713025 0 6.27572113487967e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_FW021-bin31;s_FW021-bin31_sp004299085 0 4.99964579403065e-06 0 3.72178315156652e-08
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Choladousia;s_Choladousia_sp021199475 2.59243818812227e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Flavonifractor;s_Flavonifractor_sp002159455 1.93483753212825e-06 0 0 0
d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Arcobacteraceae;g_Aliarcobacter;s_Aliarcobacter_faecis 0 0 0 3.65850257073484e-05
d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Spirochaetales_E;f_Spirochaetaceae_B;g_Oceanispirochaeta;s_Oceanispirochaeta_sp002408085 1.09084674312281e-07 0 0 5.28662668304946e-07
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Micavibrionales;f_Micavibrionaceae;g_UBA1672;s_UBA1672_sp002401965 1.65855947957243e-07 0 0 0
d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_JACOND01;g_JANQSP01;s_JANQSP01_sp028819305 0 0 0 6.44707614363127e-07
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes_senegalensis_A 0 8.98527968400842e-07 0 1.02390628143285e-05
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_GCA-022846635;s_GCA-022846635_sp022846635 8.40672884048589e-05 0 0 6.22569923631337e-05
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae;g_Flagellatimonas;s_Flagellatimonas_centrodinii 0 0 0 4.57498944682331e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus_E;s_Ruminococcus_E_sp902785365 4.47685036036613e-07 0 0 0
d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales;f_TCS61;g_Tenebribacter;s_Tenebribacter_sp023137125 1.33807945914889e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_SIG627;g_SIG627;s_SIG627_sp017440805 0 3.4101984434675e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_RGIG5612;s_RGIG5612_sp017431485 3.24681818508148e-06 0 0 0
d_Archaea;p_Thermoplasmatota;c_E2;o_DHVEG-1;f_DHVEG-1;g_SM1-50;s_SM1-50_sp003942085 1.05225300789585e-06 0 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales_B;f_DSM-18226;g_Bacillus_D;s_Bacillus_D_sp001685025 9.96188521368664e-08 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Aristaeellaceae;g_RUG563;s_RUG563_sp017525805 0 1.50526371030962e-05 0 1.77625453923137e-05
d_Bacteria;p_Cyanobacteriota;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae;g_Avigastranaerophilus;s_Avigastranaerophilus_sp944323955 1.19136718725552e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Jutongia;s_Jutongia_sp958444395 0 2.55136946105922e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Chordicoccus;s_Chordicoccus_sp015057835 1.419989751804e-06 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_Cryptobacteroides;s_Cryptobacteroides_sp017962065 0 0 0 6.8801443119359e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_TANB77;f_CAG-465;g_RGIG5057;s_unclassify_g_RGIG5057 0 3.1700353391782e-06 0 7.72779119329478e-07
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Sulfuricystis;s_Sulfuricystis_sp903930805 2.00949144706693e-05 0 0 2.91158993191303e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA2882;s_UBA2882_sp900542015 7.24833104154625e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_Anaerocaecibacter;s_Anaerocaecibacter_sp947384195 8.27261121961642e-07 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Competibacterales;f_Competibacteraceae;g_UBA2383;s_UBA2383_sp022709365 0 0 0 1.10863872606528e-06
d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_CAIKKV01;f_PXCX01;g_PXCX01;s_unclassify_g_PXCX01 0 1.16332201681691e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_RGIG10190;s_RGIG10190_sp017553575 3.32891017322541e-06 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Tidjanibacter;s_Tidjanibacter_sp017648105 6.20675560886029e-07 0 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rickettsiales;f_SXRF01;g_JAGVKI01;s_JAGVKI01_sp020050695 0 0 0 5.77607471371915e-06
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Desemzia;s_unclassify_g_Desemzia 0 4.86610137997837e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Epilithonimonas;s_Epilithonimonas_sp023448955 2.33474712160978e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_SXYR01;s_SXYR01_sp903920455 0 0 0 1.72217324556911e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_CAKSQF01;s_CAKSQF01_sp017451585 0 5.20736312246764e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3;g_UBA1711;s_UBA1711_sp937886715 1.15006922244443e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UMGS1601;s_UMGS1601_sp900545345 1.81640986636141e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae;g_Amantichitinum;s_Amantichitinum_ursilacus 3.27951513304105e-07 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylumidiphilus;s_Methylumidiphilus_sp903859815 0 0 0 9.89210606770493e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Moryella;s_Moryella_sp902766415 0 1.48078287237004e-05 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_Putridiphycobacter;s_Putridiphycobacter_roseus 0 1.05215247382713e-06 0 0
d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_unclassify_o_Aggregatilineales;g_unclassify_o_Aggregatilineales;s_unclassify_o_Aggregatilineales 0 0 0 1.86089385160266e-07
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_unclassify_o_Mycobacteriales;g_unclassify_o_Mycobacteriales;s_unclassify_o_Mycobacteriales 0 6.30275004782094e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter_europaeus 2.66552150416596e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_NK4A136;s_NK4A136_sp029558315 9.43262350731645e-07 0 0 1.58307873071672e-06
d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_JdFR-85;g_JAADIE01;s_JAADIE01_sp013151495 0 0 0 3.29558667757034e-07
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Chromobacteriaceae;g_Craterilacuibacter;s_unclassify_g_Craterilacuibacter 0 5.17599539181e-06 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium_sp001897945 0 6.09638739823498e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia_C;s_Romboutsia_C_sp015668195 0 1.04948061593383e-05 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_DTU049;g_DTU049;s_DTU049_sp018432645 5.86972895852829e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-791;s_CAG-791_sp017449745 4.83894035939428e-07 0 0 6.95461525672779e-06
d_Bacteria;p_Bacillota;c_Bacilli;o_Alicyclobacillales;f_Alicyclobacillaceae;g_Alicyclobacillus_L;s_Alicyclobacillus_L_sp028751195 3.69098590641544e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_CAJOIG01;s_CAJOIG01_sp947632005 1.61744399430399e-06 0 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_UBA660;s_UBA660_sp002299475 0 8.98842543955322e-06 0 0
d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Herpetosiphonaceae;g_JACCRK01;s_JACCRK01_sp013813565 3.67069480987436e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_CAG-274;g_CANPXH01;s_CANPXH01_sp947628755 0 0 0 5.08417408537263e-06
d_Bacteria;p_Bacillota_B;c_Desulfitobacteriia;o_Desulfitobacteriales;f_Desulfitobacteriaceae;g_JAJZPA01;s_unclassify_g_JAJZPA01 0 1.28120714568286e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp023664665 0 1.10130460428108e-06 0 9.61817287658523e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_JAIRLC01;s_JAIRLC01_sp031259645 1.46357443474392e-06 0 0 1.18243884913014e-06
d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Gemmatales;f_Gemmataceae;g_SIAQ01;s_SIAQ01_sp016200155 0 7.47864966924756e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor_sp934394815 3.36953929717584e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3282;s_UBA3282_sp947175305 8.18263178456441e-07 0 0 0
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_UBA9715;s_UBA9715_sp947565915 0 0 0 1.47513742548995e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UMGS1865;s_UMGS1865_sp017463405 8.83050118232847e-07 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella_C;s_Legionella_C_sp030680075 2.13304913074403e-06 0 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Microlunatus_B;s_Microlunatus_B_speluncae 0 1.11185543082996e-06 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Cohnella;s_Cohnella_sp023418755 0 2.33916638852165e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium_iriomotense 0 0 0 8.80966584123047e-07
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Schmidhempelia;s_Schmidhempelia_bombi 0 0 0 8.5097039960637e-06
d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Elusimicrobiales;f_Elusimicrobiaceae;g_Avelusimicrobium;s_Avelusimicrobium_sp937891135 0 9.23218069295827e-07 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales_H;f_Bacillaceae_D;g_Halalkalibacter;s_Halalkalibacter_sp001310635 8.86300538663634e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Hominimerdicola;s_Hominimerdicola_sp934476685 0 7.39800974878309e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_RF16;s_RF16_sp937891905 6.32568375660367e-07 4.97297589870284e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomataceae;g_Runella;s_Runella_zeae 1.00596182993736e-07 0 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_unclassify_g_Lacticaseibacillus 3.97284946056129e-07 0.000105123282078622 0 0
d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Methanomassiliicoccales;f_Methanomethylophilaceae;g_WRKA01;s_WRKA01_sp031260545 0 9.02309217303088e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_B18-G4;g_JAUWGC01;s_JAUWGC01_sp030618905 0 0 0 1.0423931105715e-05
d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus_D;s_Paenibacillus_D_daejeonensis 0 0 0 1.69531213536961e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Flammeovirga_sp014534745 0 0 0 7.28231390388061e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Butyribacter;s_Butyribacter_sp003612285 8.22380286658395e-06 5.87905017102186e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_agri 0 1.60033436001262e-06 0 0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_JAUVCU01;g_JAUVCU01;s_JAUVCU01_sp030590715 0 3.56491200049293e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_SZUA-444;s_SZUA-444_sp023440965 1.42398501661472e-05 0 0 2.24228782499006e-06
d_Archaea;p_Thermoproteota;c_Korarchaeia;o_JAOZGF01;f_JAOZFZ01;g_JAOZFL01;s_JAOZFL01_sp027491455 0 1.04270994934005e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Agathobacter;s_Agathobacter_sp900317585 0 4.97898462910652e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_RUG11237;s_unclassify_g_RUG11237 2.06904408349369e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Berkiellales;f_Berkiellaceae;g_Berkiella;s_unclassify_g_Berkiella 1.51117405115298e-05 0 0 0
d_Bacteria;p_Acidobacteriota;c_Terriglobia;o_Bryobacterales;f_Bryobacteraceae;g_BOG-234;s_BOG-234_sp903825445 0 5.5673615541616e-06 0 0
d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJMO01;g_CAIXWQ01;s_CAIXWQ01_sp903923175 0 6.21610857922009e-07 0 0
d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_JAMPXM01;g_CAJYOV01;s_CAJYOV01_sp913774795 3.64767623160302e-07 5.08147893391321e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_JAGNPU01;s_JAGNPU01_sp017987415 1.08562381655913e-06 0 0 0
d_Bacteria;p_Spirochaetota;c_UBA4802;o_UBA4802;f_UBA5550;g_VFJS01;s_VFJS01_sp009885955 0 0 0 1.1640379935232e-06
