pathway	cpd
ko02020	C12008
ko02020	C13768
ko02020	C14819
ko02020	C16421
ko02020	C16463
ko02020	C16640
ko02020	C16665
ko02020	C18206
ko02020	C21220
ko02020	C21221
ko02020	C21241
ko02020	C21242
ko02020	C21243
ko02020	C21245
ko02024	C00007
ko02024	C00009
ko02024	C00059
ko02024	C00232
ko02024	C00334
ko02024	C00547
ko02024	C00788
ko02024	C01019
ko02024	C11837
ko02024	C11841
ko02024	C11844
ko02024	C11845
ko02024	C11848
ko02024	C16421
ko02024	C16463
ko02024	C16640
ko02024	C18049
ko02024	C18206
ko02024	C20643
ko02024	C20677
ko02024	C20959
ko02024	C21195
ko02024	C21197
ko02024	C21198
ko02024	C21199
ko02024	C21200
ko02024	C21201
ko02024	C21202
ko02024	C21220
ko02024	C21221
ko02024	C21222
ko02024	C21223
ko02024	C21224
ko02024	C21225
ko02024	C21226
ko02024	C21227
ko02024	C21228
ko02024	C21229
ko02024	C21230
ko02024	C21231
ko02024	C21232
ko02024	C21233
ko02024	C21234
ko02024	C21235
ko02024	C21236
ko02024	C21237
ko02024	C21238
ko02024	C21239
ko02024	C21241
ko02024	C21242
ko02024	C21243
ko02024	C21244
ko02024	C21245
ko02024	C21246
ko02024	C21382
ko02025	C00044
ko02025	C00575
ko02025	C11837
ko02025	C11848
ko02025	C16463
ko02025	C18076
ko02025	C20643
ko02025	C21201
ko02026	C00037
ko02026	C00575
ko02026	C01228
ko02026	C04494
ko02026	C16463
ko02026	C21382
ko02030	C00049
ko02030	C00107
ko02030	C00121
ko02030	C00124
ko02030	C00208
ko02030	C00716
ko02060	C00022
ko02060	C00031
ko02060	C00072
ko02060	C00074
ko02060	C00089
ko02060	C00092
ko02060	C00095
ko02060	C00124
ko02060	C00140
ko02060	C00159
ko02060	C00185
ko02060	C00208
ko02060	C00243
ko02060	C00275
ko02060	C00329
ko02060	C00352
ko02060	C00354
ko02060	C00357
ko02060	C00392
ko02060	C00644
ko02060	C00689
ko02060	C00697
ko02060	C00794
ko02060	C01083
ko02060	C01094
ko02060	C01096
ko02060	C01113
ko02060	C01132
ko02060	C01451
ko02060	C01452
ko02060	C01674
ko02060	C01697
ko02060	C01798
ko02060	C02262
ko02060	C02713
ko02060	C02888
ko02060	C02995
ko02060	C03752
ko02060	C04534
ko02060	C05396
ko02060	C06186
ko02060	C06187
ko02060	C06188
ko02060	C06311
ko02060	C06376
ko02060	C06377
ko02060	C11544
ko02060	C16186
ko02060	C16488
ko02060	C16489
ko02060	C16688
ko02060	C16698
ko02060	C16699
ko02060	C20589
ko02060	C20978
ko02060	C20979
ko02060	C21152
ko03070	C00002
ko03260	C00925
ko03264	C00607
ko03264	C00925
ko03268	C00607
ko03268	C00925
ko03272	C00925
ko03320	C02165
ko03320	C14762
ko03320	C14767
ko03320	C14776
ko03320	C15493
ko04010	C00076
ko04010	C00165
ko04010	C00338
ko04010	C00575
ko04010	C01245
ko04012	C00076
ko04012	C00165
ko04012	C01245
ko04012	C05981
ko04014	C00035
ko04014	C00044
ko04014	C00076
ko04014	C00165
ko04014	C00575
ko04014	C01245
ko04014	C05981
ko04015	C00035
ko04015	C00044
ko04015	C00076
ko04015	C00165
ko04015	C00575
ko04020	C00002
ko04020	C00004
ko04020	C00076
ko04020	C00165
ko04020	C00575
ko04020	C01245
ko04020	C01330
ko04020	C06124
ko04020	C11556
ko04020	C13050
ko04020	C13051
ko04022	C00020
ko04022	C00027
ko04022	C00076
ko04022	C00144
ko04022	C00212
ko04022	C00238
ko04022	C00533
ko04022	C00575
ko04022	C00942
ko04022	C01245
ko04024	C00020
ko04024	C00042
ko04024	C00076
ko04024	C00080
ko04024	C00165
ko04024	C00186
ko04024	C00212
ko04024	C00238
ko04024	C00288
ko04024	C00334
ko04024	C00416
ko04024	C00547
ko04024	C00575
ko04024	C00584
ko04024	C00698
ko04024	C00780
ko04024	C00788
ko04024	C01089
ko04024	C01245
ko04024	C01312
ko04024	C01330
ko04024	C01996
ko04024	C03758
ko04024	C20792
ko04024	C20793
ko04062	C00076
ko04062	C00165
ko04062	C00575
ko04062	C01245
ko04062	C05981
ko04064	C00076
ko04064	C00165
ko04064	C01245
ko04066	C00002
ko04066	C00007
ko04066	C00022
ko04066	C00024
ko04066	C00026
ko04066	C00031
ko04066	C00072
ko04066	C00076
ko04066	C00165
ko04066	C00186
ko04066	C00338
ko04066	C00533
ko04066	C00704
ko04066	C01245
ko04066	C14818
ko04068	C00008
ko04068	C00020
ko04068	C00025
ko04068	C00031
ko04068	C05981
ko04070	C00076
ko04070	C00137
ko04070	C00269
ko04070	C00416
ko04070	C00641
ko04070	C01177
ko04070	C01194
ko04070	C01204
ko04070	C01220
ko04070	C01243
ko04070	C01245
ko04070	C01272
ko04070	C01277
ko04070	C01284
ko04070	C03546
ko04070	C04006
ko04070	C04062
ko04070	C04063
ko04070	C04477
ko04070	C04549
ko04070	C04637
ko04070	C05981
ko04070	C11174
ko04070	C11526
ko04070	C11554
ko04070	C11555
ko04070	C11556
ko04070	C11557
ko04070	C20690
ko04071	C00065
ko04071	C00154
ko04071	C00165
ko04071	C00195
ko04071	C00212
ko04071	C00319
ko04071	C00346
ko04071	C00533
ko04071	C00550
ko04071	C00836
ko04071	C01245
ko04071	C05981
ko04071	C06124
ko04071	C12126
ko04071	C16845
ko04072	C00025
ko04072	C00076
ko04072	C00165
ko04072	C00416
ko04072	C00575
ko04072	C00639
ko04072	C00681
ko04072	C01245
ko04072	C04637
ko04072	C05981
ko04072	C06124
ko04075	C00076
ko04075	C00080
ko04075	C00238
ko04075	C00371
ko04075	C00805
ko04075	C00859
ko04075	C00942
ko04075	C00954
ko04075	C02029
ko04075	C04083
ko04075	C06082
ko04075	C06547
ko04075	C08491
ko04075	C08814
ko04075	C11864
ko04075	C18699
ko04080	C00002
ko04080	C00008
ko04080	C00015
ko04080	C00025
ko04080	C00037
ko04080	C00049
ko04080	C00075
ko04080	C00099
ko04080	C00212
ko04080	C00245
ko04080	C00334
ko04080	C00388
ko04080	C00398
ko04080	C00410
ko04080	C00483
ko04080	C00506
ko04080	C00547
ko04080	C00584
ko04080	C00639
ko04080	C00681
ko04080	C00696
ko04080	C00735
ko04080	C00780
ko04080	C00788
ko04080	C01120
ko04080	C01312
ko04080	C01516
ko04080	C01598
ko04080	C01829
ko04080	C01996
ko04080	C02165
ko04080	C02166
ko04080	C02198
ko04080	C02465
ko04080	C03758
ko04080	C04227
ko04080	C04598
ko04080	C05113
ko04080	C05951
ko04080	C05952
ko04080	C06124
ko04080	C06314
ko04080	C06865
ko04080	C11695
ko04080	C12270
ko04080	C12271
ko04080	C12272
ko04080	C13856
ko04080	C15890
ko04080	C15891
ko04080	C15995
ko04080	C16511
ko04080	C16512
ko04081	C00547
ko04081	C00575
ko04081	C00788
ko04081	C00942
ko04081	C00951
ko04081	C01829
ko04081	C02017
ko04081	C02210
ko04081	C02465
ko04081	C02758
ko04081	C03758
ko04081	C14818
ko04081	C14819
ko04081	C16000
ko04081	C16048
ko04081	C16125
ko04081	C16126
ko04081	C16136
ko04081	C16137
ko04082	C00002
ko04082	C00008
ko04082	C00015
ko04082	C00025
ko04082	C00029
ko04082	C00037
ko04082	C00075
ko04082	C00076
ko04082	C00114
ko04082	C00165
ko04082	C00212
ko04082	C00334
ko04082	C00388
ko04082	C00547
ko04082	C00575
ko04082	C00698
ko04082	C00780
ko04082	C00788
ko04082	C01330
ko04082	C01996
ko04082	C02210
ko04082	C02758
ko04082	C03758
ko04082	C11684
ko04082	C15871
ko04082	C16039
ko04082	C16040
ko04082	C16041
ko04082	C16044
ko04082	C16094
ko04082	C16095
ko04082	C16096
ko04082	C16097
ko04082	C16098
ko04082	C16099
ko04082	C16100
ko04082	C16101
ko04082	C16103
ko04082	C16136
ko04082	C16137
ko04111	C00009
ko04111	C00575
ko04112	C16463
ko04113	C00031
ko04113	C00288
ko04113	C00575
ko04114	C00076
ko04114	C00410
ko04114	C00575
ko04114	C01245
ko04122	C00019
ko04122	C00041
ko04122	C00044
ko04122	C00097
ko04122	C00378
ko04122	C00868
ko04122	C00979
ko04122	C05924
ko04122	C17322
ko04122	C18237
ko04122	C18239
ko04136	C00350
ko04136	C01194
ko04136	C04549
ko04137	C00035
ko04137	C00044
ko04138	C00350
ko04138	C01194
ko04138	C04549
ko04140	C00035
ko04140	C00044
ko04140	C00350
ko04140	C01194
ko04140	C04549
ko04140	C05981
ko04141	C00076
ko04142	C00002
ko04142	C00008
ko04142	C00159
ko04142	C00275
ko04144	C00035
ko04144	C00044
ko04144	C04549
ko04144	C04637
ko04144	C05981
ko04144	C11556
ko04145	C04549
ko04148	C00002
ko04148	C00003
ko04148	C00019
ko04148	C00031
ko04148	C00062
ko04148	C00073
ko04148	C00075
ko04148	C00077
ko04148	C00134
ko04148	C00162
ko04148	C00186
ko04148	C00187
ko04148	C00584
ko04148	C02530
ko04148	C02737
ko04148	C04230
ko04148	C06124
ko04148	C06314
ko04148	C15519
ko04148	C15610
ko04148	C18178
ko04150	C00020
ko04150	C00062
ko04150	C00123
ko04150	C05981
ko04151	C00020
ko04151	C00533
ko04151	C04637
ko04151	C05981
ko04152	C00003
ko04152	C00008
ko04152	C00020
ko04152	C00022
ko04152	C00024
ko04152	C00031
ko04152	C00040
ko04152	C00076
ko04152	C00083
ko04152	C00085
ko04152	C00162
ko04152	C00354
ko04152	C00389
ko04152	C00665
ko04152	C00668
ko04152	C00698
ko04152	C00757
ko04152	C01172
ko04152	C04677
ko04152	C05981
ko04152	C07151
ko04152	C09731
ko04210	C00027
ko04210	C00076
ko04210	C00319
ko04210	C05981
ko04211	C00003
ko04211	C00020
ko04211	C00076
ko04211	C00575
ko04211	C03582
ko04211	C05981
ko04211	C07151
ko04211	C07909
ko04212	C00003
ko04212	C00153
ko04212	C00704
ko04212	C00712
ko04212	C03150
ko04212	C03582
ko04212	C05981
ko04212	C07909
ko04212	C21076
ko04212	C21077
ko04213	C00575
ko04213	C05981
ko04214	C00477
ko04216	C00010
ko04216	C00024
ko04216	C00025
ko04216	C00027
ko04216	C00032
ko04216	C00051
ko04216	C00097
ko04216	C00127
ko04216	C00129
ko04216	C00219
ko04216	C00356
ko04216	C00418
ko04216	C00491
ko04216	C00669
ko04216	C02249
ko04216	C02477
ko04216	C11378
ko04216	C14818
ko04216	C14819
ko04216	C16170
ko04216	C16527
ko04216	C16844
ko04216	C21478
ko04216	C21479
ko04216	C21480
ko04216	C21481
ko04216	C21482
ko04216	C21483
ko04216	C21484
ko04217	C00002
ko04217	C00027
ko04217	C00076
ko04217	C00195
ko04217	C00219
ko04217	C00305
ko04217	C00319
ko04217	C00550
ko04217	C14592
ko04217	C16844
ko04218	C00027
ko04218	C00076
ko04218	C05981
ko04218	C07909
ko04218	C16844
ko04260	C00076
ko04260	C00080
ko04260	C00238
ko04260	C01330
ko04261	C00076
ko04261	C00080
ko04261	C00165
ko04261	C00238
ko04261	C00547
ko04261	C00575
ko04261	C00788
ko04261	C01245
ko04261	C01330
ko04261	C07056
ko04270	C00076
ko04270	C00165
ko04270	C00212
ko04270	C00219
ko04270	C00238
ko04270	C00533
ko04270	C00547
ko04270	C00575
ko04270	C00942
ko04270	C01245
ko04270	C01312
ko04270	C14748
ko04270	C14768
ko04270	C14769
ko04270	C14770
ko04270	C14771
ko04310	C00076
ko04330	C22528
ko04340	C00575
ko04350	C14819
ko04360	C00076
ko04361	C00076
ko04361	C00078
ko04361	C00165
ko04361	C00575
ko04361	C00643
ko04361	C00780
ko04361	C11695
ko04370	C00076
ko04370	C00165
ko04370	C00533
ko04370	C01245
ko04370	C01312
ko04370	C05981
ko04371	C00076
ko04371	C00080
ko04371	C00165
ko04371	C00290
ko04371	C00533
ko04371	C00575
ko04371	C01245
ko04371	C01330
ko04371	C06124
ko04380	C00027
ko04380	C00076
ko04380	C01245
ko04510	C04637
ko04510	C05981
ko04530	C00076
ko04540	C00025
ko04540	C00076
ko04540	C00165
ko04540	C00533
ko04540	C00547
ko04540	C00575
ko04540	C00681
ko04540	C00780
ko04540	C00942
ko04540	C01245
ko04540	C03758
ko04610	C00290
ko04610	C00306
ko04610	C00471
ko04610	C00752
ko04610	C01065
ko04610	C01715
ko04610	C02002
ko04610	C03259
ko04610	C03262
ko04610	C03378
ko04610	C03379
ko04610	C03780
ko04610	C04001
ko04610	C16510
ko04610	C22531
ko04610	C22532
ko04610	C22533
ko04610	C22534
ko04610	C22535
ko04610	C22536
ko04610	C22537
ko04610	C22538
ko04610	C22539
ko04610	C22540
ko04610	C22541
ko04610	C22542
ko04610	C22543
ko04610	C22544
ko04610	C22545
ko04610	C22546
ko04610	C22547
ko04611	C00002
ko04611	C00008
ko04611	C00076
ko04611	C00165
ko04611	C00219
ko04611	C00427
ko04611	C00533
ko04611	C00575
ko04611	C00942
ko04611	C01245
ko04611	C01312
ko04611	C02198
ko04611	C05956
ko04611	C05981
ko04613	C00027
ko04613	C00039
ko04613	C00076
ko04613	C00165
ko04613	C00338
ko04613	C00464
ko04613	C00518
ko04613	C00551
ko04613	C00704
ko04613	C01245
ko04613	C05151
ko04613	C05981
ko04613	C11221
ko04614	C00873
ko04614	C02135
ko04614	C15848
ko04614	C15849
ko04614	C15850
ko04614	C15851
ko04614	C15852
ko04614	C20970
ko04614	C20971
ko04614	C20972
ko04614	C20973
ko04621	C00002
ko04621	C00076
ko04621	C00155
ko04621	C00238
ko04621	C00533
ko04621	C01245
ko04622	C00046
ko04623	C00039
ko04623	C20640
ko04624	C00027
ko04625	C00027
ko04625	C00076
ko04625	C00159
ko04625	C00165
ko04625	C00584
ko04625	C00965
ko04625	C01019
ko04625	C01245
ko04625	C16844
ko04625	C21790
ko04625	C21791
ko04626	C00027
ko04626	C00076
ko04626	C00533
ko04626	C00704
ko04626	C16844
ko04650	C00076
ko04650	C00165
ko04650	C01245
ko04650	C05981
ko04658	C00076
ko04658	C00165
ko04658	C01245
ko04659	C00076
ko04659	C00165
ko04659	C00777
ko04659	C01245
ko04660	C00076
ko04660	C00165
ko04660	C01245
ko04660	C05981
ko04662	C00076
ko04662	C00165
ko04662	C01245
ko04662	C05981
ko04664	C00076
ko04664	C00165
ko04664	C00219
ko04664	C00374
ko04664	C00388
ko04664	C00696
ko04664	C01245
ko04664	C02166
ko04664	C05951
ko04664	C05952
ko04664	C05981
ko04666	C00076
ko04666	C00165
ko04666	C00219
ko04666	C00416
ko04666	C01245
ko04666	C04637
ko04666	C05981
ko04666	C06124
ko04670	C00027
ko04670	C00076
ko04670	C00575
ko04670	C04637
ko04672	C00777
ko04672	C15493
ko04710	C00076
ko04710	C00575
ko04713	C00025
ko04713	C00076
ko04713	C00165
ko04713	C00238
ko04713	C00533
ko04713	C00575
ko04713	C00942
ko04713	C01330
ko04713	C01598
ko04714	C00002
ko04714	C00004
ko04714	C00008
ko04714	C00010
ko04714	C00024
ko04714	C00040
ko04714	C00080
ko04714	C00116
ko04714	C00162
ko04714	C00165
ko04714	C00318
ko04714	C00422
ko04714	C00547
ko04714	C00575
ko04714	C00745
ko04714	C00942
ko04714	C00951
ko04714	C01352
ko04714	C01885
ko04714	C02301
ko04714	C02465
ko04714	C11695
ko04714	C13856
ko04720	C00025
ko04720	C00076
ko04720	C00165
ko04720	C00305
ko04720	C00575
ko04720	C01245
ko04720	C01330
ko04721	C00002
ko04721	C00025
ko04721	C00037
ko04721	C00076
ko04721	C00080
ko04721	C00334
ko04721	C00388
ko04721	C00547
ko04721	C00780
ko04721	C01996
ko04721	C03758
ko04721	C16041
ko04722	C00076
ko04722	C00165
ko04722	C00195
ko04722	C01245
ko04722	C05981
ko04723	C00025
ko04723	C00076
ko04723	C00116
ko04723	C00157
ko04723	C00165
ko04723	C00189
ko04723	C00219
ko04723	C00238
ko04723	C00334
ko04723	C00350
ko04723	C00427
ko04723	C00575
ko04723	C00689
ko04723	C01245
ko04723	C01330
ko04723	C11695
ko04723	C13856
ko04723	C19912
ko04723	C19913
ko04724	C00025
ko04724	C00064
ko04724	C00076
ko04724	C00165
ko04724	C00238
ko04724	C00575
ko04724	C01245
ko04724	C01330
ko04725	C00010
ko04725	C00024
ko04725	C00033
ko04725	C00076
ko04725	C00114
ko04725	C00165
ko04725	C00238
ko04725	C00575
ko04725	C01245
ko04725	C01330
ko04725	C01996
ko04725	C04637
ko04726	C00076
ko04726	C00078
ko04726	C00165
ko04726	C00219
ko04726	C00238
ko04726	C00427
ko04726	C00575
ko04726	C00584
ko04726	C00639
ko04726	C00643
ko04726	C00696
ko04726	C00780
ko04726	C00909
ko04726	C01245
ko04726	C01330
ko04726	C02165
ko04726	C02166
ko04726	C02198
ko04726	C04822
ko04726	C05356
ko04726	C05635
ko04726	C05953
ko04726	C05954
ko04726	C05955
ko04726	C05956
ko04726	C05957
ko04726	C05963
ko04726	C05964
ko04726	C05965
ko04726	C05966
ko04726	C14768
ko04726	C14769
ko04726	C14770
ko04726	C14771
ko04726	C14772
ko04726	C14773
ko04726	C14774
ko04726	C14775
ko04726	C14812
ko04726	C14820
ko04726	C14821
ko04726	C14823
ko04727	C00025
ko04727	C00026
ko04727	C00042
ko04727	C00064
ko04727	C00076
ko04727	C00238
ko04727	C00334
ko04727	C00575
ko04727	C00698
ko04728	C00076
ko04728	C00082
ko04728	C00165
ko04728	C00238
ko04728	C00355
ko04728	C00575
ko04728	C01161
ko04728	C01245
ko04728	C01330
ko04728	C03758
ko04728	C05582
ko04728	C05587
ko04730	C00025
ko04730	C00076
ko04730	C00165
ko04730	C00219
ko04730	C00533
ko04730	C00641
ko04730	C00942
ko04730	C01245
ko04730	C01330
ko04740	C00020
ko04740	C00076
ko04740	C00144
ko04740	C00238
ko04740	C00575
ko04740	C00698
ko04740	C00942
ko04740	C01330
ko04742	C00002
ko04742	C00008
ko04742	C00020
ko04742	C00025
ko04742	C00031
ko04742	C00076
ko04742	C00080
ko04742	C00089
ko04742	C00095
ko04742	C00130
ko04742	C00133
ko04742	C00144
ko04742	C00149
ko04742	C00158
ko04742	C00208
ko04742	C00238
ko04742	C00334
ko04742	C00547
ko04742	C00575
ko04742	C00740
ko04742	C00780
ko04742	C01245
ko04742	C01327
ko04742	C01330
ko04742	C01451
ko04742	C01996
ko04742	C02265
ko04742	C06526
ko04742	C11045
ko04742	C12283
ko04742	C12284
ko04742	C19378
ko04744	C00076
ko04744	C00144
ko04744	C00238
ko04744	C00305
ko04744	C00376
ko04744	C00942
ko04744	C01330
ko04744	C02110
ko04745	C00076
ko04745	C00165
ko04745	C00219
ko04745	C01245
ko04745	C01330
ko04745	C01530
ko04745	C02112
ko04745	C18195
ko04745	C18196
ko04745	C20428
ko04745	C20429
ko04750	C00002
ko04750	C00076
ko04750	C00080
ko04750	C00165
ko04750	C00219
ko04750	C00388
ko04750	C00400
ko04750	C00469
ko04750	C00575
ko04750	C00584
ko04750	C00780
ko04750	C00808
ko04750	C00809
ko04750	C00903
ko04750	C01245
ko04750	C01330
ko04750	C02165
ko04750	C04742
ko04750	C04805
ko04750	C05965
ko04750	C05966
ko04750	C06254
ko04750	C06866
ko04750	C07600
ko04750	C09155
ko04750	C09179
ko04750	C09844
ko04750	C11695
ko04750	C12083
ko04750	C12271
ko04750	C14768
ko04750	C14769
ko04750	C19317
ko04750	C20171
ko04750	C20698
ko04810	C00681
ko04810	C01996
ko04810	C04637
ko04810	C05981
ko04810	C11554
ko04910	C00031
ko04910	C00369
ko04910	C00575
ko04910	C05981
ko04911	C00002
ko04911	C00022
ko04911	C00031
ko04911	C00076
ko04911	C00092
ko04911	C00162
ko04911	C00165
ko04911	C00238
ko04911	C00575
ko04911	C01245
ko04911	C01330
ko04911	C01996
ko04912	C00076
ko04912	C00165
ko04912	C00219
ko04912	C00416
ko04912	C00575
ko04912	C01245
ko04913	C00187
ko04913	C00219
ko04913	C00280
ko04913	C00410
ko04913	C00468
ko04913	C00535
ko04913	C00575
ko04913	C00639
ko04913	C00951
ko04913	C01176
ko04913	C01227
ko04913	C01953
ko04913	C02249
ko04913	C02530
ko04913	C04295
ko04913	C05138
ko04913	C05301
ko04913	C05356
ko04913	C05966
ko04913	C14209
ko04913	C14768
ko04913	C14769
ko04913	C14770
ko04913	C14777
ko04914	C00410
ko04914	C00575
ko04914	C05981
ko04914	C11554
ko04915	C00076
ko04915	C00165
ko04915	C00238
ko04915	C00334
ko04915	C00533
ko04915	C00575
ko04915	C00951
ko04915	C01245
ko04916	C00076
ko04916	C00082
ko04916	C00165
ko04916	C00575
ko04916	C01245
ko04916	C05606
ko04917	C00002
ko04917	C00031
ko04917	C00082
ko04917	C00092
ko04917	C00280
ko04917	C00355
ko04917	C00410
ko04917	C00468
ko04917	C00951
ko04917	C03758
ko04917	C05981
ko04918	C00001
ko04918	C00005
ko04918	C00006
ko04918	C00007
ko04918	C00027
ko04918	C00051
ko04918	C00076
ko04918	C00092
ko04918	C00117
ko04918	C00127
ko04918	C00165
ko04918	C00231
ko04918	C00238
ko04918	C00575
ko04918	C00708
ko04918	C01060
ko04918	C01245
ko04918	C01330
ko04918	C01829
ko04918	C02465
ko04918	C02515
ko04919	C00076
ko04919	C00080
ko04919	C00165
ko04919	C00238
ko04919	C00575
ko04919	C01245
ko04919	C01330
ko04919	C01829
ko04919	C02465
ko04919	C05981
ko04919	C07639
ko04920	C00040
ko04920	C00076
ko04920	C00083
ko04920	C00162
ko04920	C00165
ko04920	C00195
ko04920	C00638
ko04920	C15493
ko04921	C00076
ko04921	C00165
ko04921	C00219
ko04921	C00238
ko04921	C00427
ko04921	C00533
ko04921	C00575
ko04921	C00584
ko04921	C00639
ko04921	C00942
ko04921	C01245
ko04921	C13050
ko04922	C00022
ko04922	C00024
ko04922	C00026
ko04922	C00031
ko04922	C00036
ko04922	C00040
ko04922	C00042
ko04922	C00074
ko04922	C00076
ko04922	C00083
ko04922	C00085
ko04922	C00103
ko04922	C00122
ko04922	C00149
ko04922	C00158
ko04922	C00182
ko04922	C00186
ko04922	C00197
ko04922	C00311
ko04922	C00354
ko04922	C00575
ko04922	C00631
ko04922	C00665
ko04922	C00668
ko04922	C01172
ko04922	C01245
ko04923	C00020
ko04923	C00116
ko04923	C00162
ko04923	C00165
ko04923	C00212
ko04923	C00219
ko04923	C00422
ko04923	C00547
ko04923	C00575
ko04923	C00584
ko04923	C00788
ko04923	C00942
ko04923	C01885
ko04923	C02140
ko04924	C00001
ko04924	C00002
ko04924	C00008
ko04924	C00020
ko04924	C00076
ko04924	C00212
ko04924	C00238
ko04924	C00533
ko04924	C00547
ko04924	C00575
ko04924	C00584
ko04924	C00698
ko04924	C00788
ko04924	C00873
ko04924	C00942
ko04924	C01245
ko04924	C02135
ko04925	C00003
ko04925	C00004
ko04925	C00005
ko04925	C00006
ko04925	C00020
ko04925	C00076
ko04925	C00165
ko04925	C00187
ko04925	C00219
ko04925	C00238
ko04925	C00410
ko04925	C00575
ko04925	C00942
ko04925	C01124
ko04925	C01245
ko04925	C01330
ko04925	C01780
ko04925	C01953
ko04925	C02140
ko04925	C03205
ko04925	C14777
ko04925	C14822
ko04926	C00076
ko04926	C00165
ko04926	C00533
ko04926	C00575
ko04926	C01245
ko04926	C05981
ko04927	C00020
ko04927	C00076
ko04927	C00187
ko04927	C00238
ko04927	C00410
ko04927	C00575
ko04927	C00735
ko04927	C01176
ko04927	C01245
ko04927	C01953
ko04927	C05138
ko04927	C05488
ko04928	C00009
ko04928	C00020
ko04928	C00076
ko04928	C00165
ko04928	C00575
ko04928	C00698
ko04928	C01245
ko04928	C01330
ko04928	C01561
ko04928	C01673
ko04928	C18231
ko04929	C00076
ko04929	C00165
ko04929	C00238
ko04929	C00334
ko04929	C00535
ko04929	C00951
ko04929	C01245
ko04929	C01330
ko04929	C04637
ko04930	C00002
ko04930	C00022
ko04930	C00031
ko04930	C00076
ko04930	C00162
ko04930	C00238
ko04931	C00022
ko04931	C00024
ko04931	C00031
ko04931	C00043
ko04931	C00083
ko04931	C00085
ko04931	C00092
ko04931	C00095
ko04931	C00162
ko04931	C00165
ko04931	C00195
ko04931	C00352
ko04931	C00369
ko04931	C00422
ko04931	C00533
ko04931	C02571
ko04931	C02843
ko04931	C05981
ko04931	C06156
ko04932	C00031
ko04932	C00162
ko04933	C00031
ko04933	C00076
ko04933	C00165
ko04933	C00195
ko04933	C01245
ko04933	C21011
ko04933	C21012
ko04933	C21013
ko04933	C21014
ko04934	C00020
ko04934	C00076
ko04934	C00187
ko04934	C00238
ko04934	C00410
ko04934	C00575
ko04934	C00735
ko04934	C01176
ko04934	C01245
ko04934	C01953
ko04934	C05138
ko04934	C05488
ko04934	C07557
ko04935	C00076
ko04935	C00165
ko04935	C00575
ko04935	C01245
ko04936	C00003
ko04936	C00005
ko04936	C00006
ko04936	C00024
ko04936	C00033
ko04936	C00040
ko04936	C00076
ko04936	C00083
ko04936	C00084
ko04936	C00469
ko04936	C22381
ko04940	C00027
ko04940	C00533
ko04940	C00704
ko04960	C00238
ko04960	C00575
ko04960	C00698
ko04960	C00735
ko04960	C00762
ko04960	C01330
ko04960	C01780
ko04960	C05981
ko04961	C00076
ko04961	C00165
ko04961	C00238
ko04961	C00575
ko04961	C00951
ko04961	C01245
ko04961	C01330
ko04961	C01673
ko04962	C00001
ko04962	C00575
ko04964	C00001
ko04964	C00011
ko04964	C00014
ko04964	C00025
ko04964	C00026
ko04964	C00036
ko04964	C00064
ko04964	C00074
ko04964	C00080
ko04964	C00149
ko04964	C00238
ko04964	C00267
ko04964	C00288
ko04964	C00698
ko04964	C01330
ko04964	C01353
ko04964	C01358
ko04966	C00001
ko04966	C00011
ko04966	C00014
ko04966	C00080
ko04966	C00238
ko04966	C00288
ko04966	C00698
ko04966	C01353
ko04970	C00001
ko04970	C00011
ko04970	C00076
ko04970	C00080
ko04970	C00165
ko04970	C00238
ko04970	C00288
ko04970	C00533
