ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10	QC01	QC02	QC03	QC04	QC05	QC06
pos_10627	63878.44858	60452.62657	58669.48611	49811.15057	38829.77578	34133.31464	40706.16152	26820.96333	39584.03888	34047.08862	221750.7966	315758.3696	356017.0687	787939.934	355960.4695	627929.2772	513717.1666	468362.1432	353403.3811	489124.9538	321652.2917	685943.5365	495391.1495	419077.1082	527462.3527	437799.6597	634330.1096	482283.0349	710271.7092	445988.2824	561268.9636	503643.3063	281654.8489	643144.0745	678609.2208	640892.0896	679405.3696	750571.9528	640817.9831	974254.0155	456310.5782	855112.7542	927939.1172	480936.2339	596805.8858	896827.7168	775698.7359	551211.5016	798846.8908	418282.1801	371107.1543	332605.717	400548.8011	372210.7425	461380.9362	417007.6088
pos_10874	65737.66487	51147.05536	140903.5697	61558.66735	22635.66567	69564.18732	81768.11544	96768.4391	59315.36502	34900.93822	42895.355	102101.1781	87671.69221	135574.2355	70823.53547	50486.68051	134915.5111	69541.34606	86982.23379	36508.05152	101863.0085	60085.56366	94324.98348	52122.01674	50514.50314	82006.83602	64088.45928	75298.25435	155841.9445	51712.74579	139051.3214	99649.64562	171079.7734	123531.5798	111495.4653	110261.8153	121922.7685	132960.4155	137858.4753	91633.30212	138120.9515	123523.7636	226244.2127	60452.13036	194188.0074	196835.4046	277651.4029	208594.9983	113421.0796	143712.9074	77473.16152	74349.86683	73348.95319	65358.94851	79702.13928	70837.41343
pos_11540	266905.1311	322013.686	270700.7508	254174.9372	227442.7543	303069.6318	248609.5812	262703.9678	303868.6927	215964.3049	0	0	0	0	0	0	31638.66038	2025.017388	0	0	0	0	0	0	0	0	0	0	13012.0138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7783.168767	0	6423.193737	13382.58787	4599.513291	7807.585538
pos_12301	0	0	0	0	0	0	0	0	0	0	1453.151596	0	0	0	7146.459642	80286.95821	0	16920.78272	0	648.8494772	0	0	0	0	1171.033163	0	36747.94809	0	0	0	1205.183257	0	18337.66924	0	0	0	0	3333.703026	26171.14826	0	0	35124.51773	0	0	4627.691737	6886.003751	55364.90883	0	0	0	707.5994685	0	0	0	0	0
pos_12370	0	0	0	0	0	0	0	0	0	0	13418.53293	123994.3224	110830.6767	0.06293793	31941.35807	134775.0065	70.7696125	71494.98561	0	240922.694	56192.49255	88715.98932	0	69023.89824	46.04995928	68510.4158	85523.45238	28603.09518	0	103187.2043	27504.18756	149945.5743	6005.822241	2210.301136	0	73799.65399	22.11497137	31912.64537	62567.5375	0	180551.915	98425.21334	51856.60888	40387.77823	38591.25675	448.4500823	392.518916	3.271467326	269.3311041	571165.1317	45206.5018	44030.89208	53773.09799	48944.73132	48453.68751	43719.80278
pos_12727	514901.6834	429143.8716	693329.7728	434274.8643	346687.2923	473686.5746	526232.3571	586737.7417	431346.4477	385028.6416	318312.6404	487487.1645	355228.2825	631951.9662	510682.468	463656.3563	580670.1171	417896.4255	640669.6031	308767.0638	458097.4355	391418.1485	486325.9176	406468.7304	366036.1716	510273.8175	529987.0489	513917.261	805946.4261	418828.6182	754938.6971	532976.7134	936907.2511	701997.4083	791950.5136	640941.4574	787368.4154	704966.0731	553642.6934	502237.551	750378.1893	657602.6713	1170772.047	495049.8744	852029.5172	988657.4377	1105785.813	1117686.237	613405.7639	763489.1253	364555.5435	407611.6678	422015.9875	450332.2224	450897.7763	453080.1865
pos_13964	778264.7715	670206.2524	1421037.996	759999.5629	595915.3682	709982.0199	1023277.096	1146314.171	654587.5309	630378.7629	535317.4356	1060325.89	759298.1602	1483605.857	829084.851	555325.8451	1084535.28	661106.9712	837384.8468	600265.6601	1037175.962	895024.6056	1217788.488	866310.8431	758788.0611	1249716.471	811056.9968	1337587.817	1523245.043	864758.0547	1844808.426	1258223.458	1905079.757	1497642.946	2044559.901	1191698.357	1941442.937	1653053.592	1464044.961	1040721.447	2016054.674	1577101.024	2936042.922	1112325.168	2072722.74	2209727.578	2776672.741	2580883.936	1355395.797	1697686.127	921098.0443	965265.3804	1007096.633	1011980.95	1009725.162	952612.3647
pos_14149	1432.298114	0	26.59967185	3149.467679	356.0997726	330.1936161	24.01320187	0	0	385.2109991	4583.43375	7390.705325	732.52161	54526.43795	42228.52575	2206.76203	3009.517574	0	131413.6422	2338.139642	36182.11895	736.6309426	3073.615338	0	0	4947.886611	5233.833819	34056.72779	680.6384604	1965.913055	0	413.7939416	0	8015.142941	24561.89888	697.3002005	3152.226098	2497.539118	62174.22879	0	55584.81743	1890.446744	0	3611.311928	819.7649071	44.22709539	0	67834.20439	34.5438877	769.3741069	10099.0871	14711.73824	12011.37922	12674.9055	12699.11235	10017.51769
pos_14332	1946.537412	5524.547617	0	0	0	0	0	0	1666.157808	4413.06324	26878.66674	83530.90824	22229.07918	29891.82677	43870.68674	27994.84295	5409.390627	20512.92709	33733.14118	22275.69659	66677.53811	33439.29992	26813.65445	27097.48774	38928.41744	21853.64959	92699.20588	64505.7595	22807.90594	77078.04553	155712.5659	170736.3474	125193.284	37823.13434	359439.4538	110255.5599	220660.9007	74789.31444	46966.03111	26509.93561	65767.76835	89723.90284	242304.4754	44963.40291	102784.5934	52613.50558	0	183389.6249	25881.8778	77743.28744	47487.34214	50937.33422	48458.89869	62276.14989	60531.38805	52000.50289
pos_14729	62169871.41	14951189.59	10305384.47	23817292.68	130319797.4	35896273.99	18070132.65	39087772.75	19312061.24	113076875.8	3725599.747	6222316.352	1373115.971	3986814.334	1393143.964	1285291.958	1310543.545	1021248.62	1342847.166	1481694.502	908832.9059	2762857.994	1008051.424	1399085.097	3170926.952	2346201.739	1168602.998	570398.4348	2180465.8	1877705.638	2496224.393	4514373.223	1702610.935	1377753.763	1528781.837	2119348.663	1206242.328	1979715.48	2145561.696	1935550.727	12103602.26	961250.7001	1557356.009	10171502.63	1875787.092	1562562.335	2260008.217	2693803.328	862796.4176	5434837.064	6187464.216	5992228.851	6436577.088	6094022.967	6180703.331	7626033.009
pos_15904	4248261.319	4722786.625	5063604.442	4074276.173	4628319.119	4390525.977	4303078.859	4459058.977	4379549.327	4281341.692	1702707.17	2794073.81	1667830.044	2920996.839	1756729.754	850334.4499	3138561.38	1370070.623	2678871.73	2940037.23	2342386.728	2208780.08	1212445.441	1339758.928	1790134.691	1123026.769	1780988.057	1733853.033	1687793.901	1966291.695	3322317.868	2043378.564	3156318.527	4331901.323	5567243.617	3361483.624	4165686.524	3066383.648	2757651.979	2325777.003	3546212.7	2919905.609	4129317.349	1820625.511	4685825.164	4221645.268	1933545.513	2003407.753	3188128.982	2599909.86	2145249.212	2195845.73	2164718.686	2192607.278	2276832.148	2130949.203
pos_15974	43777.51092	68460.86822	38397.15347	91058.47391	92768.09669	64590.88021	86934.94757	47787.42064	77031.08911	72848.78595	40427.09412	53410.15476	146709.9132	46813.69738	51237.32371	153758.2787	35419.94694	100542.4868	45827.33806	27271.85861	28005.27023	20189.47157	103917.824	65475.70981	67755.58375	71479.47476	148507.2845	41943.68027	40784.72099	47052.5073	41114.63043	74683.59684	46148.2678	30382.89494	68267.51268	10091.76493	43151.25599	32503.90075	28882.11813	19599.2856	44722.0654	20546.62491	33246.67862	845427.444	9002.242314	24575.53217	75508.95563	281551.5751	9200.814601	11839.65985	70047.80307	65713.56772	55355.35274	64236.37398	61564.9668	60908.625
pos_16651	3728.15779	2338.948337	520.7454455	4292.64452	3692.343722	4159.769721	3891.345763	4239.925585	715.2111855	764.9115079	19443.22762	1519.313943	5026.64569	20417.13589	34594.07296	21777.09631	995.2167963	11413.11814	16828.00273	11845.98038	7996.961332	3886.754686	2851.164885	44479.09688	19134.82906	138331.3147	22639.04255	42550.55003	3711.559333	22225.72985	640.6341001	24833.96848	12681.73266	538.4407734	28842.53113	572.0693275	7394.096377	3307.98623	1633744.552	4446.825918	7224.827051	6113.238959	27442.57173	82987.94823	19766.08697	0	24586.43381	16932.728	2746.040868	1502.874345	37969.87483	43263.78624	34945.29838	34480.4174	37831.5819	36257.85458
pos_17662	1810.009505	0	0	434.7251604	0	0	1169.275015	0	316.2657512	0	2592.536476	5573.319633	4810.559968	4617.347387	2393.015311	5426.296195	0	1649.574925	7547.782848	15049.48799	5640.222133	8091.931508	8209.141874	13000.70467	0	813.4231233	1679.613758	3162.194642	0	15477.93303	2460.966795	9125.437807	0	2578.726614	9.188415325	103799.4577	0	68909.40948	17855.54908	12859.24098	2575.517793	3317.187721	24.88552177	3444.03281	26622.48059	0	550.3419039	6087.583765	13650.4507	18014.96642	6781.376876	8568.791219	4756.774185	9965.018777	6751.962328	3803.507777
pos_18465	3091.818292	5541.007883	4369.278053	8908.005	5999.932626	3619.538931	4687.175086	6356.908179	7525.137887	3072.458376	63504.70919	21330.80102	97640.97016	14220.74321	89507.02234	68019.05575	23478.31455	35705.84663	46534.64511	94349.86543	80295.00991	133549.2912	68452.1303	68158.35082	54056.46529	9814.765591	44309.67082	80433.94238	28757.63536	66056.6952	13325.11706	68928.04815	36145.16906	76323.4487	18560.23144	79898.67141	17213.78472	32173.16984	80003.19056	108201.7374	51008.02678	34588.50543	116545.873	25632.90821	27250.04447	16535.84766	9172.21393	18730.68769	60589.56285	16269.39048	41231.79971	39827.17786	38210.05995	39786.73926	37222.44454	38319.13333
pos_18806	14173.46556	13769.64762	12263.27118	12387.54312	13362.06351	14474.15129	12289.94114	11216.21384	13778.92931	13508.68609	6100.315805	8817.46091	16551.11162	8172.332574	8237.0858	11460.95458	88154.56231	40748.12	7470.743436	7606.15789	4907.381515	5381.051547	30163.99239	58693.32648	33567.84622	24893.20921	9812.803735	4507.814959	24296.14633	6647.237034	9519.324665	5562.078909	9322.721244	36363.8914	8664.763276	9970.595357	6543.300523	9576.287459	5229.312378	5926.365729	7485.956971	4408.076837	7231.615862	11012.43732	3825.559627	6275.436341	8462.9673	5380.456513	5296.686639	3514.462952	12803.57412	11660.83564	12347.74719	11669.93789	12081.84075	13434.47451
pos_19521	20065.28976	25061.05478	16663.05944	20898.38289	18398.37522	21619.71372	20055.76116	20181.51219	23026.43943	20568.51734	42881.2178	43264.68423	36596.5962	91720.76217	60296.42627	41057.32305	565655.6071	247954.4857	41355.26761	46809.41099	27947.15154	40573.9072	141388.9872	467467.5232	296625.6545	192588.2974	33810.79215	45987.50013	103478.9381	40003.95695	75880.14247	31252.81548	61268.34643	617704.3456	34172.54584	191361.5563	25915.75488	131638.3109	29999.10125	28179.38538	46616.98924	27225.28367	46769.31059	44365.89541	44751.55193	24646.34123	21382.11428	34373.64008	62322.3035	21110.52822	76171.66484	75967.87208	77387.51738	73788.41753	75770.25975	77274.72668
pos_20763	55505.63965	57559.7766	44976.54191	49256.53651	51302.71081	54729.0906	54304.68403	46894.55139	51759.93606	51120.78666	86920.20209	94022.72522	45633.37419	104629.9176	76671.28362	102173.5766	155004.0752	156687.5487	109314.3226	51651.56065	89043.46157	55902.66269	327825.0979	117475.4846	171081.3027	412747.015	87870.51436	150418.7921	432109.3166	108514.0733	64040.14456	112007.9981	86850.93161	214472.9264	46866.11035	298732.9993	39521.60159	186691.4339	50415.16456	44214.7408	63678.98408	47037.73	46565.94	93203.48701	41300.83117	28248.35993	32044.01709	66752.11572	19566.87509	22844.88331	76517.85027	80072.71528	83454.58669	85160.37602	80698.56983	86672.96563
pos_21257	10989.37711	12794.25063	4953.402171	13408.40477	17203.52929	13699.125	11159.18107	11484.7866	14153.09052	13627.40084	52179.21529	56882.25448	56846.86153	9606.653984	52839.2354	69507.84453	14653.82673	31513.26933	20404.2754	77981.8546	55771.13688	29763.44948	56066.08821	24532.48787	26325.04084	81369.29722	44554.43089	53097.58066	19432.19156	60040.18977	18603.28776	40224.2833	24291.14539	23551.779	38154.3713	47720.83601	39569.36056	64312.78752	40428.13109	44968.84508	40927.10658	62535.54645	12341.39461	41394.60113	42893.01969	68118.18519	111485.326	17594.10551	38640.72922	39349.75578	29717.15474	39629.60191	33910.91646	37161.07713	31634.09666	37156.33645
pos_21454	30678.39881	32048.65316	32741.11674	29142.85362	32792.76725	29607.21243	30071.15605	30886.10676	27873.81318	32128.17048	21660.94761	28201.82573	57086.87648	23218.67042	18370.0421	38511.76246	26702.87022	26978.59152	24614.6824	20169.79673	18917.02794	18310.22151	25478.58657	18507.37405	23637.07727	27066.32013	31498.87396	22337.42162	23081.52926	23578.92951	29630.48475	26120.07463	32774.91914	22481.83633	28442.61995	25029.23246	25625.74527	25720.59741	28690.16629	20439.01006	29751.22185	26520.36449	39201.1696	24233.70815	33362.62641	35403.78536	44682.38783	29926.05884	23747.88876	30114.31142	19019.55972	21547.14434	20519.87955	23016.67106	21442.32552	20086.05806
pos_22137	11834.87629	18309.3111	18830.82901	20088.60083	31525.46524	16755.98454	17208.59822	14645.438	17864.4148	27959.15534	19913.76708	2741.792033	2863.575886	6457.290776	2470.540729	2807.30482	12108.49869	3604.343614	3541.328181	4928.106921	1537.616805	4929.148901	6975.588962	1137.264011	12027.55818	3125.449636	3476.83813	3658.633283	14706.67471	1713.294245	6044.012156	1550.878705	3131.749275	6652.67458	19291.94937	1554.589422	6234.254644	2359.06211	8073.847649	14924.05298	1911.624532	9927.060972	1352.090354	2758.603187	5195.029981	10314.4894	10828.47664	14064.4013	11343.2345	3341.853346	3978.920771	3037.568338	4199.036619	5083.010172	4003.193279	3242.308181
pos_22268	10635.70342	9877.000371	8027.304535	10161.03037	7201.655258	11139.78132	9048.740864	10550.71554	7773.11152	10985.1856	34127.73939	18260.19412	31933.68526	50415.38175	28260.46262	34841.02093	25356.37551	30568.88568	28175.85495	22174.8098	9502.408216	29227.87016	16017.10636	45084.38793	103321.3771	10477.11826	23018.25742	20943.59716	17003.32226	10584.59636	18703.03529	54629.22773	37995.3181	15261.00338	17245.07547	14939.06676	14052.32186	19069.61643	26158.37805	18353.02535	15306.25689	16875.4647	36523.766	33149.9329	11352.88849	11073.79501	28675.03986	29187.74594	32339.79831	21894.21623	19910.95755	24044.7546	24071.01821	22830.7188	20290.13171	16866.3325
pos_22384	8624.302234	2793.175662	1025.955086	21865.98217	14256.978	5662.71638	16910.18485	8446.402588	13398.42858	11918.47249	64535.79196	34308.5809	44701.4805	29969.11103	25457.03406	17357.36305	92380.98859	49515.20185	4651.749468	69818.96377	11412.06426	34432.18225	61131.10777	33126.28201	31490.40872	81273.86072	19211.01656	28062.82609	28350.21817	12185.06913	8501.767551	28216.21468	28787.84824	36283.05668	20503.94905	9209.473087	40223.6503	10151.42856	18293.60326	38085.60641	21269.43506	65265.22244	10438.89328	38861.87646	26305.73057	104128.2166	0	15847.6444	41819.76402	55741.47755	33168.67545	27459.18501	22050.22518	30729.64767	27515.49564	23066.04924
pos_22507	6769.396052	6311.074754	7963.829142	6580.505569	14280.8865	5978.880545	6476.823468	8867.487435	6099.16555	12637.37733	4990.592573	3463.265431	13938.87528	183354.584	2867.644012	0	2684.356582	1318.953705	18726.80524	2694.846583	3597.465065	4462.059879	3087.20668	1939.83243	3655.483681	4442.788463	2644.783461	6221.570559	12226.41616	4122.095555	7627.703178	2863.774525	3046.461541	3914.905329	10164.97934	1126.318775	7213.697996	2315.809736	44242.80398	4137.16675	6768.565345	4425.853294	5759.33057	362033.717	4759.381638	8639.032686	5048.758664	630496.3197	1118.29239	2915.788893	15026.04313	17121.89529	15244.60329	14908.23097	13332.8017	15762.52843
pos_22812	3415.371232	0	678.0684629	4526.328678	964.8559598	0	3458.802588	1570.03342	2377.013743	1550.634917	41741.65572	27705.93641	19954.94432	19115.56811	23246.33031	16375.43206	30318.2379	21686.3399	6956.37218	45075.3599	65259.19099	24459.55105	23539.2036	15265.93838	38217.77044	51688.4415	20052.13504	17865.45547	6354.181368	31541.23778	19768.54924	16887.94273	19756.6947	22975.78664	26609.27092	21662.07894	44019.37256	13813.02649	18193.9477	18014.21183	21238.55158	16839.4635	10203.17446	16866.73657	14360.5133	68230.7412	2826.911337	10546.63488	10570.77953	37450.3364	21100.50555	19848.52753	17632.02305	18822.64443	19525.01841	17967.26288
pos_23074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3179.952292	0	0	0	0	0	0	0	0	0	848.0640357	1234.345643	961.7251613	0	0	0	0	4714.517558	0	0	0	46009.39381	0	757.5810465	0	0	10850.94354	0	4093.652402	6574.20017	107308.2543	0	0	0	0	420.6290665	449.6665738	0	0	0	0
pos_23137	67919.932	64463.0554	53487.11357	72783.83522	62428.43693	68943.59932	68092.78771	59835.11642	69371.82012	62058.50104	28825.15902	14154.77262	25508.01542	19796.9481	16610.89744	15812.4149	21906.35744	17045.94672	23678.66488	20916.90808	18497.01391	11198.86213	14474.12483	14011.87317	21043.02398	9168.404501	13844.04273	13916.93315	36808.85031	16750.06387	14079.74168	24883.17085	24182.49577	9245.797183	15602.36699	16972.88477	13275.8526	22522.67544	14609.2412	10475.73965	14084.17282	34980.78961	13934.37239	29917.98766	14232.43762	13883.92273	34519.70716	23477.57585	15851.27153	24543.25481	18469.76549	18058.88195	18628.25997	18499.46599	19323.12323	19428.94328
pos_23157	4220.423695	1909.369301	925.9322902	33176.16586	16951.4876	2520.777488	21189.58105	1318.08873	16357.58801	13863.27519	98134.01847	157238.4121	65898.31569	70792.11025	44427.83609	33892.68395	63574.02775	39192.9529	11417.904	152088.5054	247033.0606	66678.14562	82906.07715	40450.55737	34784.50475	370545.739	60831.76156	27666.56111	52285.13836	142816.8135	72897.6086	102288.7179	60211.66599	57699.00535	134785.4539	78969.91016	186207.3184	44724.00337	44811.95352	101417.3012	65901.15353	45439.81072	18403.45413	61990.30776	70546.05352	266967.8435	0	39007.27472	28145.03119	206066.443	76085.92143	77334.30584	71361.44902	73167.4837	70129.15396	77272.63665
pos_23554	27561.65895	26088.66964	14254.33699	34355.1483	34539.00887	34394.70994	43233.71942	23797.9659	28981.03285	31762.86178	7781.827057	9363.09488	15498.12275	2723.577708	18037.06792	1453.433257	6996.072709	898.819945	9817.106572	39633.86374	21539.57287	14012.1905	10734.4521	2539.315104	21198.63105	45633.39932	1078.482072	9509.817851	6231.83623	17446.41153	7153.036473	9435.961018	0	4558.718725	3204.281094	4690.093653	6702.887759	3119.770516	3433.01596	14568.2312	5742.961524	3479.707289	14220.96008	4834.541522	5003.514578	8456.335257	0	57118.47115	63000.67368	63151.65554	12346.93695	15127.34149	8195.278092	8654.676078	11491.0983	14946.56517
pos_24494	110994.234	96934.42537	58565.39335	92123.53711	66933.34038	99611.52483	80940.67959	80534.9242	94679.39249	72652.30512	14161.30803	0	12240.8393	0	623.0140155	0	0	0	8817.694591	5275.696827	1206.282818	38796.24856	0	1347.804108	0	0	956.259249	0	0	3096.265593	1486.46215	3069.577756	0	6811.174502	4795.23073	9846.237625	3383.518127	4542.765189	4654.471035	48203.4448	5776.306532	1789.94343	0	0	5214.279725	1740.999577	799.9233374	0	31221.29399	2311.619603	10593.23886	10852.20807	10790.49211	8406.222076	8444.784483	11315.61691
pos_24923	18813.00654	32629.22631	23899.9865	30712.39394	25065.0424	25804.47558	36983.98436	25243.95805	33038.10577	25504.70562	268772.9174	235453.5575	119773.7871	401462.2205	89381.46533	1340890.528	1758.88924	325783.1525	106826.9016	66235.93512	44604.49894	17946.4266	86626.20834	503012.1853	105393.8499	310541.62	1022692.915	22639.92628	6935.651822	53298.91639	18711.76769	172905.6154	15702.07569	117235.4155	773637.3675	6235.644446	370832.3342	6505.690296	72370.2207	26627.31111	46901.46607	27846.27801	20888.98882	110776.7704	23463.52913	26150.70066	21711.42645	238922.0096	33903.55155	24808.71484	79712.4141	82143.51167	85661.86693	83480.96899	84536.02175	89431.92741
