KO	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K24283	12.121434824	2.94877797	2.77360228	11.77570397	6.14051843	1.88042284	7.32145549	7.11459923	0	2.5320471	0.21092278	0.5050201	0.114673555	0.36838385	0.67605992	0	0.9935933299999999	1.54620028	0	0.29519513	2.04088578	26.70046756	40.944383710000004	8.852175579999999	21.42324814	13.3717706	20.65528499	0.64162242	1.29070946	15.68783892	1.3404135	2.7658354249999997	1.6109604	1.29550649	0	1.4829263799999999	1.02037855	1.67448013	2.43191922	0	13.899768665000002	5.9255777300000005	0.15902744	1.90402716	6.53016689	11.18824747	2.75854513	8.54315244	12.675439608	2.27801607
K24288	4.2962415	0	0.60391471	0.44342107	0	0.63009983	0.15654626	0	0	0	0.17950873	0	0	0	0	0	0.4919297	0	0	0	0	0.83052695	1.0496472	0	1.56815184	0.53077342	2.5659904	0	1.45547925	1.8173097	0	0	0	0	0	0	0	0	0	0	0	0.7292533	1.2422785699999999	0.28420855	0.3120595	2.04554003	0	11.44632409	0	0.1233155
K24289	11.545117330000002	23.43227496	2.00052712	1.90875853	2.4244214299999998	2.946939924	2.879330345	9.7645083	0.17217824	1.7525407400000002	1.28139242	0.18494238	0	0	0	0	0.25674897	0.32837883	0	0.15394971	14.52335863	48.68441715	14.13316522	11.77588176	4.59871376	4.5455572	1.5608090300000002	2.26145043	1.210413745	4.66897477	0.2168256	1.26641776	0.810511744	0.49768776	0	0.37974104	1.28529625	0.76439192	3.30937817	0.78405575	2.8443623199999997	3.160228796	0.32271582	2.68100381	9.03906248	2.815607984	1.64157415	6.53846905	3.35478073	4.97128709
K24300	24.05190589	63.93812267	16.060890046	25.58747855	120.93349097000001	16.15722059	11.135559644	40.61597804	69.29701338	13.24266486	3.702885475	0.623871164	0.9550935700000001	4.815386556	1.597845656	0.47256692	4.82708396	2.65339077	0.25704	0.12075887	42.43946012	117.986543096	65.198627585	124.117803824	133.595677725	136.542301672	300.82788977	123.376817506	362.73809187	213.30176002000002	4.23592207	4.366287016	6.804072406	5.536518500000001	309.08374685399997	6.4594999	8.47476734	8.47102221	19.704543659	437.72950028	229.010096311	156.507629429	185.168770187	273.25012915	224.715135721	70.31529483	206.50495031	135.726834876	157.15773499	319.006341616
K24301	0.2762451	0	0	0.4627007	0	0	0	0	0	0.12473365	0	0	0	0	0	0	0	0	0	0	0.60859966	0	1.3120146400000001	2.1625595	0.9835325	2.76282915	1.3131984	0	0.37418889	2.00950923	0	0	0	0	0	0	0	0	0.6723710700000001	0	1.26166944	0.39774417	0	0.97385988	1.38272372	6.03133281	0.36593314	1.9625295	1.16523713	0.1699754
K24303	11.00021032	8.62922488	4.01450015	2.36084273	7.30358847	3.38016821	2.18076796	5.6931914	0.1931907	2.44176217	0.94564715	0.116091475	0.50007801	1.34881993	0.31199014	0	0.3703271	0.36909972	0.19915298	0	18.84474088	6.6500211	11.65385016	5.57277067	11.924210604	12.37325906	16.4635338	3.21711343	5.6422653	13.48850464	0.5622811	0.908958655	0.2185141	0.27590203	0	1.59561505	3.21986028	1.4460569799999998	2.16345637	0.15938105	13.2903875	9.027166489999999	1.3866869	3.831276239	7.86841256	3.241455615	6.90687416	6.70315612	11.94137191	6.005397325
K24305	2.37023844	0	0.30655125	0	2.0615065	0	0.62177657	0	0.45331860999999996	0	0.11504884	0	0	0	0	0	0.2074172	0	0	0	0.21096724	1.2132818	0.58803466	1.4135317	3.1668942	4.63198816	2.91932216	0.22581479	0.13054445	2.36855086	0.5366956	0	0.12958032	0	0	0.73918118	0	0.47385314	1.04810195	0.045826245	0.199568516	0.12536797	0.23142615	2.4119580099999998	0.26812026	0.16710782	0.19583537	0.6488807400000001	0.44312841	0.9012479200000001
K24310	2.65905164	25.71503546	1.3522941099999999	9.22956267	7.04350783	1.90930145	1.73995649	8.21618696	25.325820869999998	0.58488248	0.81755034	0	0.24417392	0.12839168	0.86500382	0.05940806	0.43180466	0.7874262599999999	0.42473417	0.13741168	19.93620787	31.82923734	35.20005589	6.31182553	9.33185413	28.48396508	15.560103164	27.00864519	13.43874756	19.64259026	3.7089733999999996	1.80396723	1.5856394100000002	0	10.717567299999999	1.15963296	1.05853326	4.28449624	3.71988029	0.55024281	15.19575332	5.99735948	10.096823765	7.319966706	10.82225557	7.64752715	9.50276467	7.97296454	13.59784326	10.030179825000001
K24326	5.57785251	0	0.31297654	0.2646599	0	0.81298041	1.0181006	0.7224905500000001	0	0.4215534	0	0.076976	0.10910363	0	0	0	0.2970086	0	0	0	7.43957698	2.89469593	7.85253415	4.02068085	4.93284792	4.6220959299999995	5.50792739	1.120738	2.61182363	5.020191346	0.3278518	0.20909186	0	0.18465723	0	0.5960559599999999	0.38700482	0.41246414	0.17050433	0	1.19717443	2.587527156	0.12681808	0.680133081	0.86737882	1.146207314	0.95442209	0.97647098	1.73902867	0.46883710999999995
K24336	0.6001186	0	0.15146615	0.44560555	0	0.47809914	0	0.32343526	0	0.17510678	0	0	0	0.119465865	0	0	0	0	0	0	0	0	0	2.680363	0.533556125	2.70724836	0.27384084	0	2.728444	1.04760936	0	0	0	0	0	0.47739655	0	0.31802619	0	0	8.03453698	4.95368775	0.28911695	1.9942912400000001	0.20217945	8.294477	2.40847354	0.34041588	6.81171196	1.29623467
K24344	0.44205433	0	0	0.8097257	0	0	0	0.16812687	0	0	0	0	0	0	0	0	0	0	0	0	0.20080571	0	1.00566162	0	0	0	0	0	0	0.6124804	0	0	0	0	0	0	0	0	0.122452974	0	0.354331715	0.075118884	0	0	0.59043321	3.0224721	0.51043487	0	0	0.21231714
K24393	0.7458867	0	0.39692324	2.5812171	0.86002124	0	0.8168362	0	0	0.42928648999999997	0	0	0	0	0	0	0	0.28459983	0	0	0.23474641	0	0.8099931300000001	0.26716566	3.46318717	4.3882688	1.1575331	0	0	2.8197231499999997	0	0	0.20452678	0	0	0	0	0	0	0.24631615	0.08394948	0.23223577	0	0.8133118699999999	0	0.9161867	0	1.21365589	0	0
K24409	0.7594462	0	0.96714303	3.3931728	6.681588	0.2419928	0.589545104	0.80486304	1.4730787	0.3299112	0.35872824999999997	0	0.49193302	0.20617023	0	0	0	0	0	0	2.7136566	0	3.04687365	3.06324934	5.11118603	6.04786426	2.3726564999999997	2.75455835	1.50775415	3.80433263	0.6264449	0.63699937	0.4740864	0	0.09377914	0.5605977799999999	0.37325484	0.3788989	0	2.0844945900000003	0.4746204	3.55568359	0	1.71391962	1.09523136	5.507021529999999	0.33831057	2.9672663200000002	0.34341803	0.19797136
K24443	0.737403567	0	0	0	0	0.16885316	0.44470507	0	0	0.24833326	0	0	0.19837032	0.4269022	0.46325788	0	0	0.2970131	0.39830577	0.608984	0	2.074171	0.30256286	0	0	0	0	0	0	0	0	0.14826508	0	0	0	0	0.74919918	0	0.40817696	0	0.19999231	1.0896944	0.25086769	0	0	1.11125064	0.8707891	2.2393236400000003	0.35415006	0
K24451	12.173609334	0.2463158	0.497056615	3.1657619500000003	1.2830887899999999	1.74677403	2.32644908	1.8246679	1.5230108	0.09897345	0.33863756	0.26946014	0.23847793	0.20771632	0	0.31476621	0	0	0	0	1.15839419	4.06940017	3.75723326	9.693207059999999	27.378926800000002	11.77300049	10.33218507	5.58826821	14.98847121	11.05591808	0.39330814000000003	0.17107506	0.1314814	0.5864417	2.8421065800000003	0.55068782	0.56974861	0.30676913	0.8596617	0.60031716	1.6029683620000001	10.167067355	3.6053884	3.93791873	10.70120416	4.21603074	1.726809856	36.07781515	6.36535469	5.1801325049999996
K24514	0.25850022	0	0.36076344000000005	1.1898475	0.818566	0	0.14320135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25839323	0	0	0	0	0	0.39990932	0	0	0	0	0.18194163	0	0	0	0	0	0	0.04588546	0.62844459	0	0	0.47891096	0	0	0	0.5466295	0.2305615
K24530	0.42300037	0	0	0	0	0	0	0.43232632	0.6905064	0	0	0	0.17318048	0.15972538	0	0	0	0	0	0	2.9375682	0	0	0.32616466	0	0	0.45925406	1.96525993	0	0	0	0	0	0	0	0	0	0	0	0	0.34629175	0.15095334	0	0	0	0	1.19778267	0	0	0
K24611	0.28597218	0.52897718	0	0	0	0	0	0	0.23946609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.659503800000001	0	0	0	0	0	0	0	0	0	0	0	0.8720360199999999	0	0	0	0	0	0	0	0	0	0
K24620	0.12650475	0	0	0	0.7441509	0	0	0.12470961	0.40174913	0	0	0	0	0	0	0	0	0	0	0	0.83901245	2.7311646	2.42989554	0	0.09713562	0.3154791	0.22820072	0.107839935	0	0	0	0	0	0	0	0	0	0	0.2363129	0.15326342	0.7148092699999999	0	3.04535707	0.6163987200000001	0.47849143	0.9588533	0	1.37856124	0.21084274	0.114631355
K24642	6.40359294	2.15987361	31.694094	5.4712467	0	7.6062208	25.1132983	6.0830454000000005	0	11.8073065	7.75450714	23.2225543	17.85450886	23.360855	10.98397896	6.7577896	5.73531234	26.866833399999997	9.39676845	10.8426562	4.2524786	0	0	0	0	0	0	0	0	0	5.0150323	5.985363	0	6.986855	0	7.8752527	11.710235099999998	6.6933335	0	0	0	0	0	0	0	0	0	0	0	0
K24648	5.35905241	1.0779348340000001	6.44671585	15.37073625	32.11472708	3.7407587259999997	3.211032244	7.373467409999999	2.66386103	4.057083410000001	2.5350067359999997	0	2.4694238	1.035773576	1.6146863	0.57726135	0.67132452	0	0.27045467	0	24.096828394000003	11.984941000000001	29.235270031	6.575387640000001	25.183548698	59.481197965999996	15.290296255	4.02934638	3.69377261	33.080268709	1.15780388	1.54759087	6.457651994	2.34434853	2.3496879600000002	4.1950550600000005	4.8564454800000005	5.059272180000001	2.76567835	0.5756602	6.84418921	7.6719457	0.65055255	3.512946164	4.7418984	1.20717224	3.081109189	1.16207465	3.01467674	2.75321369
K24655	0.701980334	0	0	0	0	0	0	0	0	0	0	0	0	0.07892311	0	0	0	0	0	0	0	0	0.41484213	0	0	0	0.48898482	0	0	0	0	0	0	0	0	0	0	0	0.23324391	0	0	0.17449647	0.19100681	0.3725976	0	0.36459902	0	0	0	0
K24656	0.36518874999999995	0.3487918	0	0	0.39819558	0	0.20103104	2.4078948000000002	0.2425191	0	0.30617842	0	0	0.1989034	0	0	0	0	0	0	0	0.7341366	4.81622026	1.6004449	7.37006992	4.284380608	2.11750768	0.91678426	2.16116695	1.3719096400000002	0.19304024	0.18603595	0	0	0	0	0.2820465	0	0.36838717	0	0.8579334599999999	0.74074564	0.7706665699999999	0.1932743	1.75185417	6.0181235	0.8111489199999999	27.24047809	1.4507029900000001	0.73415452
K24658	0.76316061	0	0	0.26708007	0.70732639	0.40752451	0.49328646	0.98792499	0.4332587	0.7309509	0.24998255	0.44021310999999996	0	0.10416878	0	0	0	0.13123837	0	0	0.9247064	0.51741606	0.6206557699999999	0	4.4261295	1.40399588	1.5046627099999998	0	1.099278304	1.48457179	0.2216635	0	0.20303018	0.40224335	0	0.49645154	0.1838165	0.10786401	0.33785766	0.11196183	0.99920794	0.683229955	0.247526814	7.700575854	0.894155736	1.30763482	1.399006026	0.36008381	1.840206136	3.34376158
K24666	0.7024540699999999	0.2231329	0	0.21284221	0	2.6949064	0.12260044	0	0.23016869	0.24833326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.87808986	0	0.41137797	0	0	0	0	0	0	0	0	0.13712867	0.6596747000000001	0	0.24944125	0	0.33299243	0	0	0	0	0.2913278	0.06527836	1.48918273	0.2838658	0
K24667	0.64043048	0	0.79213315	2.0589096	0	0	0.41996557	0.2774096	0	0.57462245	0	0.25674087	0	0	0	0	0	0	0.1263856	0	0	0.14941055	0.95966803	0	2.45118774	0.7396567	7.82037855	0	0	3.9208575999999997	0	0	0	0	0	0	0	0	0	0	0.38054043	0	4.12710606	0	1.40557927	2.93750514	0.65184826	17.56495977	0.2905847	0.3912897
K24671	0.75455267	0.84600514	1.4195705	0.6792839	0.38188702	0.70202875	0.34693304	0	0	1.09640569	0.12619314	0	0	0	0.15166186	0	0.23478761	0.2968522	0	0	0	3.3579616899999998	2.0645456799999997	0.83869934	1.38784657	0.9486521800000001	1.09110687	0	0	0	0	0.13821326	0.1160658	0.30223235	0	0	0.40366576	0.49771199	1.1004267300000001	0	0.92016131	5.76307043	0	2.13166579	4.35109002	2.01578018	2.56447813	1.5042577499999998	2.57188117	1.64425247
K24672	0.072774254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84402385	0	0.13190238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1071218	0	0	0.57834387	1.7981948	0.49939874	0
K24689	0.103963144	0.26480305	0.6341419100000001	0	0.46299466	0.50847261	0.090462506	0.2434395	0.79462624	0.60384311	0	0	0.22945048	0.28125545	0	0	0	0	0	0	2.1762557	0.19803536	1.11495206	2.1069701	1.57547433	1.81996155	3.1355698600000004	2.1960557	0.09802284	2.9577976699999997	0	0	0	0	0	0	0.40358472	0.27221194	0	0	0.63170679	1.1698193099999998	0	0.51389029	0.45000929	0.82437442	1.80979518	0.9877644699999999	1.80556563	0
K24696	1.62859358	2.57339994	1.61368711	4.62062258	1.14813088	1.223117525	6.528636693999999	2.32864007	2.36894191	0.3076202	2.3667832	0.13470803	0.32982817	0.26417598	0.42566675	0	0.18170008	2.5223006100000003	0	0	1.0237855	4.7504012	23.043651670000003	2.83629198	1.6118096	1.83980681	1.59295864	3.6748333	1.4200924	1.0282051349999999	0.93564626	0	0.71744868	0.77692195	0	0.29738754	0.86520368	0.15872955	3.28392589	0	0.61962702	2.671860965	2.7562109500000003	1.06482396	4.754338	0	0.041206997	11.82493217	0.4242224	1.6169647999999999
K24698	2.76416838	11.43602751	1.96447082	4.33645936	3.4529042	1.41476169	2.29096708	6.65505675	0	1.49688885	0.14009638	0	0.17972508	1.07272418	0.50925504	0	0.14936653	0.43031946	0	0	0.66599751	8.3644055	14.091960369999999	8.06157737	7.69893786	12.18176307	4.50697813	1.8987728499999998	3.7192876999999998	4.11652837	0	0	0.57642501	0.88669347	0	0.7736846500000001	0.51838041	0.64711261	2.96520476	0.389775	3.39966029	4.12027435	5.715460137	2.32766916	3.276010972	0.81851439	1.9147164300000001	11.25697734	2.46238378	2.01066148
K24699	0.474948	2.654692	0.71569955	0.42008334	5.4806314	1.01252154	0.21455082	0.37828547	0	0.8187011	0.222024	0.07049784	0.17545915	0.55903876	0	0.5654187	0	0	0.30669567	0	2.387819	3.03349415	1.9520848	1.9684321	0.96922654	0.7518916	0.94718971	0.2918868	0	1.48520729	0.28507304	0	0.28212127	0	0	0	1.3226498	0.48087943	0.21662016	0	0.32070047999999995	3.4646740300000003	34.21921341	3.81747206	0.96812943	2.56613712	0.5628358	19.8162349	1.08478201	3.8691731000000003
K24707	2.53884738	3.3546082	1.2380327500000001	2.21253635	17.83218037	0.97268881	0.8096266940000001	1.5767792299999999	2.04658877	0.48111513	0.22802472	0	0.50765679	0	0	0	0	0	0	0	4.1548544	21.392555870000002	13.296357225	0.40143356	6.3460714000000005	7.69472633	4.386687705	1.7127889	1.84446531	4.26824383	0	0.05742661	0.13778344	0.50125447	4.283358	0.15755214	0	0.65393837	1.8787592800000001	3.6960386	52.40528363	3.475539456	3.39668698	11.66297429	20.382044490000002	1.2137783	8.61979729	14.64617887	37.32688824	18.94487781
K24708	58.532950612	71.20375429	19.32487912	22.574634630000002	25.16328471	17.85915878	23.794591606	41.849332155	5.26647417	14.34834049	4.6129940199999995	3.36466885	2.183768108	3.202246935	3.2416077750000003	0.61307869	4.33600324	4.57968946	0.49444321999999996	1.5839345900000001	56.58459834	95.509925614	88.45932781	37.60668006	46.565744099	20.85095285	32.5018077	4.1841067800000005	18.95311254	32.90318575	6.63356405	9.886891052	8.699948605	7.34532657	2.7580574999999996	10.31741834	12.930473943	13.37570802	34.50222564	0.821519445	44.816446729999996	24.817180545	174.746165505	94.27093897	34.367971471	7.55731909	31.77122746	33.43927034	33.988477606000004	55.923957056
K24728	0.28454068	0	0	16.2554872	0	0	0.58642253	0.20938319	0	0.43066794	0	0	2.00283456	1.34213673	0.6282651	0	1.4982299399999999	0	0	0	5.1717362	0	0	0	0	0	0	0	0	0	0	1.9040181399999998	0	0	0	0.38452998	1.32487237	1.06292472	1.16783955	0	0	0	0	0	0	0	0	0	0	0
K24729	0.1909842	0	0.6953738300000001	37.9935341	0	0	3.13247776	0.14478481	0	1.7268280200000001	0	0	3.26024362	4.65688549	0.42018753	0	1.32361274	0	0	0	15.7859462	0	0	0	0	0	0	0	0	0	0	7.11839848	0	0	0	1.30851854	6.26646558	2.80950116	2.04858295	0	0	0	0	0	0	0	0	0	0	0
K24734	0.27130458	0	0	0	0.8044525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2802856999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K24735	0.20454414	0	0	8.3093819	0	0	0.4138811	0	0	0	0	0	0.9382382300000001	0.748781	0	0	0.3008477	0	0	0	2.8388916	0	0	0	0	0	0	0	0	0	0	0.7987404	0	0	0	0.32910863	0.8222394	0.44206527	0.58317352	0	0	0	0	0	0	0	0	0	0	0
K24749	0.20311269	0	0	8.157433600000001	0	0	0	0	0	0	0	0	0.3190165	0.8448799300000001	0	0	0.2641009	0	0	0	1.10204297	0	0	0	0	0	0	0	0	0	0	0.8792761299999999	0	0	0	0	0.8234166300000001	0.20185079	0.12683453	0	0	0	0	0	0	0	0	0	0	0
K24821	0.6823307439999999	2.01162189	1.7571471	17.321838800000002	0	0.99709153	0.5756965700000001	2.76550955	0.24466375	0.806212165	0.08271482	0	1.18128668	2.22682515	0	0	0.9457113699999999	0	0	0	6.65075928	1.7370753	0.9477683400000001	0.25302482	2.93343525	1.33658405	0.84894983	0.11190546	0.19154784	1.19363336	0	1.85285612	0.19914444	0	0.44764612000000004	0.24825016	2.6922837	0.80830774	1.75374296	0.43024677	1.11283142	1.86359221	10.01961915	4.41235929	3.3411714200000002	10.34007169	5.95414006	20.29328981	1.0623279700000001	3.1874164300000003
K24837	0.23368943	0	0.9674916	11.390703599999998	0	0	0.63335942	0.3003403	0	1.16857342	0	0	1.63657598	1.2063099	0.19524273	0	0.7394057199999999	0	0	0	7.234380079999999	0	0	0	0	0	0	0	0	0	0	1.48448275	0	0	0	0.3922114	1.295381235	0.92282496	0.52787983	0	0	0	0	0	0	0	0	0	0	0
K24838	0.19617407	0	0	5.8409266	0	0	0.66656923	0.1617613	0	0	0.1328648	0	0.5814924	0.8462989	0.12957513	0	0.42127287	0	0	0	2.4079610000000002	0	0	0	0	0	0	0	0	0	0	1.5556425	0	0	0	0.42720848	1.2231275	0.56124336	0.32853258	0	0	0	0	0	0	0	0	0	0	0
K24846	14.2327976	10.606158656	6.367329944	3.69480648	3.7160191300000003	9.63466009	5.21114062	19.408741406	2.6020421799999998	4.91403191	0.88390532	0.6956071399999999	0.1684999	1.56722833	0.623555305	0.11333228	0.24028414	1.860437067	0.123260945	0	36.007065444	24.51934725	38.58527356	27.25790978	40.886933106	32.309986066	30.515851724999997	3.70264954	9.06749493	31.653061811	2.9343234000000002	1.56461305	0.57462996	1.61817016	0.18594123	2.18607432	3.19608985	3.4125881700000003	9.29914927	3.031352315	12.62556184	13.529483207	8.96867594	23.184095929999998	13.467050675	5.11853759	7.700434509999999	7.10890766	8.25542702	12.850159534
K24847	51.585110959	131.79486458	26.57810112	32.86541505	10.61853995	20.647215816	29.237688967	83.68197538	6.014777334	22.082064284	7.794957734	1.6284818300000001	3.666879595	5.413003645	1.84230545	0.52698629	6.589317115	8.530889871	0	0.44971353000000003	68.796422	127.89729814	133.471451005	69.74035423	142.392702224	120.4241776	84.41248829599999	31.339688386	57.533084194000004	107.07517777	6.147268974	6.94074578	9.750708085	8.171434838	5.47593538	10.75041747	11.32486892	17.40274561	36.94668636	11.835951601	41.54906941	72.733574839	26.434877826	38.579917815	67.45289709	109.739234219	55.976992883	61.298078	48.205149055999996	57.388308355
K24865	0.945202	0	0.5175468	1.6615157	0	0	0.8735282000000001	0	0	0.47566327	0	0.1328411	0	0	0	0	0	0.25268286	0	0	0.400862	0	0	0.6036481	2.10251123	5.4781935	1.7704295	0	0.44069934	3.83851664	0	0	0	0.1077166	0	0	0	0	0	0	0.88635215	1.61983533	0	0	1.22737432	0	0	2.9945158800000002	0.99343074	0.8912825600000001
K24866	63.183922515999996	71.44304804	21.06267596	38.28699454	66.438295215	21.77701427	15.496446386	21.908215594	9.90497264	19.383886985	4.028414275	3.0288395	2.56852198	3.00455887	3.76217761	1.26335974	9.39448013	2.78493281	0.60087323	1.18967651	64.49079056	64.272819782	120.602282247	99.76518916	99.77083004	57.42475807	81.90532473	17.47458792	75.392652466	69.2959769	8.97455495	9.201882185	5.11167808	7.20808091	6.94629295	12.44538189	17.394474734	14.31147756	20.186165835	5.4967786499999995	138.077429315	181.51338763	257.204936053	196.550537125	87.14226053	373.369752755	232.78478557	127.06682419	170.024704832	141.305770174
K24868	6.8626647	0	1.06398117	0.7147685	3.78903427	0.29206545	0.11127757	1.7615689	0	0.73388034	0.06915499	0	0	0	0	0	0.09033577	0	0	0	0	2.95520662	1.8323938	0.6253734	1.4064243699999999	0.27065554000000003	1.4819616	0.53021516	0.73597251	1.61616456	0	0.72037212	0	0.16718958	0	0.9394335	0.6563815799999999	1.1977726	0.6701412	0	0.42846974	0.32190409	0.175120825	0.6021002200000001	1.23627271	0.80580324	1.00277886	2.2755834999999998	2.0561363200000002	0.2296221
K24871	0.4099252	0	0	0	0	0	0	0	0.8207156	0	0	0	0	0	0	0	0	0	0	0	0	3.4978342	1.1731294399999999	0	1.7058381	0.43699715	0.9740376	0	0	0.43314633	0	0	0	0	0	0	0	0	0	0.20742412	0	0.31098285	0	0	0	0.6707768	1.2916349	0	0	0
K24872	1.92801632	1.6875256699999999	1.0673788	1.66892768	0.68180515	0.35996422	0	1.62010143	0	0.39805704	0	0	0.114846036	0.09164572	0	0	0	0	0	0	3.9264874	1.0653626	0.9936011	1.08193486	4.50647867	5.16357028	1.73012563	0.22309798	0.77837322	2.83121038	0.43522300999999997	0	2.2204614	0	0	0.83842295	0.25243935	1.4303696	0.3720948	0	1.0086100199999999	0.87200527	3.51267473	4.93928833	2.03559451	1.27285505	0	3.61417294	0.6689504	1.9779906
K24873	2.46041528	38.88648722	4.88102689	1.3721164700000001	7.6910799999999995	6.334510529999999	0.902729385	0.8560064599999999	68.36430911000001	3.1614293	0.62576634	0.19326478	0.09829169	0.90085125	0.7020966	0.18133171	0	0.07328896	0.26681402	0.2590965	26.06778794	2.31610656	3.7654588	80.86892273	8.54371562	42.21821312	42.45606297	70.63694222	113.74672208	45.37727066	0.89825875	0.15543915	0.4864815	0.20559573	47.172901540000005	1.5515133	5.17861018	2.67629462	1.17539898	9.86979035	60.18815501	89.779679974	92.900501156	115.60014629999999	30.63226641	59.03615612	125.16026992	60.48097744	81.11700554000001	66.38172553
K24915	3.4867666	231.45085774999998	5.774645560000001	2.10256696	426.45535717	8.162212	1.64654051	19.48123152	425.43415205	3.48599496	15.603200844	1.08616408	1.88744492	2.23784383	1.019310136	3.51021116	0.29236794	1.05331073	0.41816474000000003	0.50396204	82.69112448999999	93.62036962	12.17737519	387.40128098	20.972339235	174.0920436	301.41170890999996	847.8860420350001	521.31401741	252.625339195	1.80665891	2.04397699	1.26247771	1.89381075	711.803684936	2.2828006	4.87863459	2.22679846	7.31499949	945.214073405	349.884334815	186.85057126	172.951510074	302.73821727	369.28207090200004	138.688236246	377.28724438	376.042173864	324.830709545	289.36980278
