gene	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K21909	0.13078271	0	0.21470988	0	0	0	0	0	0.14681862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1769993	0.50618731	0.6497054	0	0.5360291	0	0.09700177	0.34442297	0	0	0	0	0	0	0	0.22708203	0	0.1597726	0.16999161	0	0	0	0.5195671	0.93881285	0	0	0.1494734	0
K21910	0.3644311	0.75484393	0.36002257	1.84434028	0.33892673	0	0.15882328	0.27511695	0	0	0	0	0	0	0	0	0	0	0	0	1.89746903	2.48922883	3.05419918	0	0.4287742	0.42644605	0.99133155	0	0	0.33298457	0	0.58296409	0	0.20620051	0	0	0	0.24514535	0.15482578	0	0.66291368	2.5120914	0	0.1003987	1.58891897	6.06893717	3.47357821	0	0.6699897	0.79059557
K21911	1.51656943	0.06402943	0	0.654899	0	0.77950424	0.55016944	0.736766	0	0.61652225	0	0	0	0	0	0	0	0	0	0	4.79167553	0.80630997	1.97768311	2.68463651	3.77994627	2.89458698	1.46272815	0.16046128	1.048251	2.79521373	0	0	0.39279374	0	0	0	0	0	0	0	1.277443755	0.7883221	0	0.23454031	0.7366248	1.20274645	0	1.0364147	0.74735978	0.7924641
K21929	44.870440264	139.75280751	13.288217681	44.590085776	244.4275368	23.257020794	13.716268716	30.119184975	137.61501253	7.24465847	7.09597865	0.687242505	3.909677936	1.94161297	2.94911624	1.96913405	2.12360948	3.84023696	0	0.254920334	70.925129939	83.9866054	105.981089274	181.33815557	159.372265494	118.813487935	204.391513927	369.81923697	264.953226814	156.966222046	1.76627938	5.200593156	3.630772499	5.619599724	300.59975024	4.08370312	5.98176071	7.97120754	11.11341515	258.51048197	244.353745467	164.379647957	171.366155326	168.097152385	302.669052403	105.549006415	114.428001153	424.989232387	213.558049595	235.38163691
K21936	9.67093615	6.92731422	1.25808674	8.48452514	1.59713476	1.3428665	3.11858076	1.826430123	1.80239054	1.06010525	0.49194832	0.27202016	0	0	0.611590724	0	0.24586765	0.13200583	0	0	4.04302344	12.443468141	16.027645749	6.27207237	6.22695556	2.316619756	4.803064489	4.05359685	5.1204139	2.15402901	0.1288594	1.09503079	0.2084267	1.134018065	0.56249892	1.16690786	2.54599911	1.37099796	3.16278688	2.955650665	7.517993549	8.253700457	1.10265853	6.389328791	9.34396344	33.97517649	8.24687618	2.6481844	6.783742644	7.09059687
K21947	22.42132827	1.42490604	6.82907578	18.18612445	23.5028494	8.51962804	9.36451391	4.71792164	4.3250074	7.60298701	1.4645022	1.87694553	1.48557501	0.8308597	1.75670914	0.30290294	3.6722154	1.91270198	0	0.68793936	12.71958863	9.17003774	54.15397455	40.45999184	53.4614741	25.07088277	35.74820232	8.00852225	25.76768635	31.71026219	4.21399037	4.82305704	2.86047508	2.10308826	0.21059175	4.906339	3.96587236	6.7163054	8.61130753	2.91499848	9.80046108	20.472842	0	1.13651297	12.636507075	16.73206661	1.96910482	22.9163182	9.09161346	6.021635795
K21948	4.34486512	6.75669276	3.36569067	6.58688503	13.58901085	1.49345257	2.90088482	6.60742377	0.79575463	2.39151202	1.6014127	0.10829319	1.8804494	0.6303775	0.669272656	0.51501374	0.84344532	0	0.46910646	0.124052234	22.70668844	9.81097677	13.79958227	3.86073112	13.47533241	6.82974622	4.505781203	0	1.549144546	4.48302101	3.03184454	1.17402866	4.45175197	0.34646257	0	1.94599224	2.51308648	1.83993482	1.03869061	0.401492024	2.945170066	9.897957532	13.83683576	5.97705636	7.18561824	15.00917134	11.6515057	8.46411633	4.00314964	4.74270438
K21959	1.15128175	21.36689072	0.6244116	0.4121944	1.6073377	0.81366786	0.55170226	0	0.40447247	1.2080834	0.61041099	0	0	0	0.14756288	0	0.35510275	0	0	0	0	2.02062804	6.18106781	0.676485025	4.81620013	1.0202148	5.00991212	0	0.79705876	0	0.89960724	0.92871162	0.28912327	0.78406688	0	0.7473278	0.57436	0.96563881	0	0.26361603	12.31901592	22.15763176	36.73538623	23.74381423	11.70169851	126.30110656	61.42572208	11.48138703	15.09386129	18.09116741
K21960	0.393089114	0.95570504	0.22549929	0.51774023	0.71857476	0	0.36780113	0.35340581	0	0	0	0	0	0	0	0	0	0	0	0.31652738	0.65859342	2.40841773	3.46970963	0.6298354	2.36312313	2.88236572	0.32860902	0	0.28946565	1.75391497	0.8900799	0	0.15848148	0.1447021	0	0	0	0	0	0	0.50488381	4.46962861	6.34097928	5.25764445	5.77851228	1.75664008	3.38226187	7.26248225	0.80189243	3.10708661
K21962	5.46430344	3.5651879	4.72075214	14.61688591	3.08923937	1.853319755	2.63416363	1.51361563	1.3650197	2.32299454	2.2439469	0.18847802	1.72529294	0.22046602	0.35532625	0	0.34463292	0.22961575	0	0.14043655	9.54562777	9.404781804	11.74090265	33.5348148	9.46694706	15.28711787	11.33424895	8.036877	6.90092852	13.10851957	0.85569718	1.42000223	0.65512197	1.15175906	2.0040464	1.35543166	2.41606943	2.08021044	1.21669685	2.99925321	13.70456374	53.70594751	84.34503078	39.29983614	6.407052384	22.787139016	22.47722501	49.67014489	33.26061421	21.49159613
K21965	3.11387825	14.47294503	0	1.5963166	1.00879714	1.1859502	1.20842168	0.67715204	0	0.35410476	0.2121012	0.13844994	0	0	0	0	0.50471036	0	0	0	0	3.21129489	3.55132723	1.6909544	2.87542232	0.36630642	1.853143	0	0.21004897	1.3611441	0.66787356	0.6115937	0	0	0.103623234	0	1.20892208	0.93723114	0.36025041	0	14.72417878	15.94456291	15.796078894	9.16173318	5.353616148	62.697580596	27.6864944	3.55980329	18.85892085	6.675548995
K21972	0.20203006	4.63965071	0	0	0	0.37710547	0.11092411	0.15131426	0	0	0	0	0	0	0.18507895	0	0	0	0	0	0	0.31874278	4.2683444	2.44767894	6.24796172	7.5076575	1.26338407	0.3792228	1.76367374	3.660710685	0.21007322	0	0	0	2.1979477	0	0	0	0	0.18619178	5.14673981	18.20549735	16.19720614	6.05614025	5.50555648	91.40291057	28.9725946	1.81763906	7.255843715	6.07476283
K21973	0.39501643	8.8002584	0	0.5871507	0.23009647	0	0	0	0.2651543	0.14453262	0	0	0	0	0	0	0	0	0	0	0	0.40805898	0.49716586	0.20142101	0.4973474	2.26281549	0.20684199	0.506252726	0.79116985	0	0	0	0.107594624	0	0	0	0	0	0	0	7.38828244	21.023009787	33.46799332	59.28524406	9.65811613	134.279223728	49.95816583	0.49392195	14.65380748	49.03806814
K21977	3.031137894	0.96812557	1.85586314	4.59624008	2.99482962	2.60774591	1.00317531	1.38148671	1.9332067	0.69587552	0.46459496	0.11175338	0.224858404	0.130212892	0.662750814	0	0	0.07328896	0	0	0.86052157	0.74530898	5.97278488	63.65844859	6.833750464	29.03244453	27.04943045	21.19143884	76.91917755	31.07971731	0	0.63889108	0.16195023	0.52271657	23.31909708	1.77207908	0.51508222	0.83940795	0.38543293	3.62527414	55.460900532	101.938677516	15.93806312	103.04183728	25.8448276	19.36249332	79.56930974	8.73063137	64.275065954	84.34544304
K21990	16.72105764	71.2225614	4.583247035	7.32024287	6.08574334	5.72518795	7.928968645	20.821652597	1.44119957	3.119097365	2.52997047	1.16280152	0.30988148	0.27816052	0.838258894	0	0.16294529	1.53557333	0.43304184	0	30.82751808	73.43281833	30.28126419	15.45804937	24.50398201	19.865675065	13.80073067	2.33949652	8.46594191	20.44735383	1.41122147	2.977595	2.445019546	1.2654754	0	3.55318877	5.03350609	6.3130911	9.83701757	0.98827459	20.61052941	28.15020886	31.42566259	20.358246864	20.94812122	126.967982854	59.61033699	38.92122265	18.56753659	15.81361577
K21993	32.152608276	91.928170534	14.55070826	22.67797873	26.17436656	15.48159989	13.5228549	49.48819327	38.621293525	11.15602547	5.585026019	0.7051921	4.231180955	2.538088905	1.83261165	0.28229675	1.97576133	2.37101705	0.27867335	0.09708432	78.50032189	112.80464179	65.039328615	210.03705648	72.184968933	108.622330436	89.16720555	52.123901746	182.974503624	102.259129016	5.57461375	5.83863931	8.02272433	4.34336526	62.232627704	9.7430045	15.31759058	14.80415598	14.82375804	9.3765409	232.191309425	284.626000193	254.746161954	268.147331085	128.283127589	49.535756978	285.60635885	61.72217859	179.54796728	221.793114735
K22010	9.35145706	12.404651584	10.164197058	22.57756595	53.81314854	9.13237162	6.61652576	10.48629535	7.23747992	8.01836541	2.84599843	0.33473915	3.09930878	3.57004538	2.58026708	1.24857797	1.148221545	0.600682	0.72704875	0.33823745	54.77378671	28.85241648	35.16635975	28.92663342	47.48689412	59.943448564	34.181574864	10.60872905	17.980156528	42.780939754	5.50922713	2.02863084	7.451257526	4.178080238	11.28635928	5.79337604	10.38170653	6.63320992	4.590154208	1.436890134	33.905850344	60.547274859	33.48301859	36.304230544	16.986821467	50.603670045	41.93205779	154.123232574	38.5861218	30.5967348
K22011	1.0759397	0	2.42237142	5.00624764	15.0133525	0	1.01807908	2.0574191	3.4395899	1.44999264	0.36617686	0	1.11911515	0.31509453	0	0	0	0.30982536	0	0	7.11930442	0	7.47596067	8.00021574	7.74376329	9.50620097	3.11966799	10.60275401	0.8747306	6.29498647	1.59758196	1.37696065	1.1728056	0	0	0.77660794	0.9225613	0.654888556	0	2.76461707	0.71732647	2.47089601	0	1.74112396	2.68236008	12.74645554	0.82735272	10.23116537	0.4776279	0
K22015	4.5327182	102.16500593	5.84796022	0.64989984	11.729543	4.90697957	1.3374578	3.16316547	2.89341568	3.5501355	0.80451894	0.25130415	0.64902908	1.89874705	0.96319585	0	0.23552993	8.21620741	0.39129907	0.45251654	22.08857789	4.8551861	4.02404678	3.01415062	4.13074313	2.0191074	2.384845965	4.741757	0.41687376	1.98369988	2.21435835	0	0.82544648	0.1714136	0	2.77464202	7.8169214	2.90835894	1.07490905	0.13747881	67.259447455	72.54120884	70.86259405	39.10375501	31.02669104	422.70606012	163.50225831	15.77459042	73.023034134	38.69456952
K22024	15.07596135	32.1366424	5.94128472	16.35349882	3.8306697	2.77452474	3.877502714	10.70336165	5.71743461	3.70885443	0.95900339	0	0.47970071	0.71308381	0.46366745	0	0.6817969	0.5610245	0	0	11.89970886	77.249377645	33.30896142	19.45712069	41.210620274	36.376218771	22.6687542	5.78409025	12.08827879	27.92335311	0.17001821	1.05889226	2.590851895	1.736482405	4.00320298	0.33603334	0.88163836	0.994874099	5.89944531	2.64703466	26.84592525	23.6017434	3.92241963	12.340735554	18.289677066	38.88912812	25.53143809	25.01102777	17.37312356	15.417448365
K22025	0.88655617	1.85891807	1.30426306	1.32130564	1.19233918	0.61323667	1.93118093	1.95783863	0.82072414	0.69612785	0.44844983	0	0	0	0	0	0	0	0	0.25690098	1.21890284	0.51668592	3.44568068	0.49449996	3.47200437	1.91824511	0.96494197	1.41667856	1.85927539	1.24996549	0	0.37498315	0.2102081	0	0	0	0	0	0.70604948	0.20314737	1.99318448	2.19079475	0.57824532	1.161857616	3.92838768	4.78768927	1.98435	8.81665348	2.69765471	1.71842251
K22026	2.48074359	0.14367574	2.29319021	5.39359489	8.24093805	0	1.64967509	1.880167286	1.94009016	1.18666515	0.63122167	0	1.065248	0.19476181	0.12780106	0.11881618	0.26778603	0.41507901	0	0	2.9863846	1.24977774	6.06771386	4.39807982	12.341237202	7.58575172	4.76329146	6.759543	8.65741831	10.15579319	0.78684934	0.39457646	0.31734633	0.1495755	0.3648547	0.91230127	1.05427404	0.65644962	0	1.94483199	0.82691318	5.40338649	0.27741435	2.64554943	3.20209581	5.17479782	2.31156087	4.83800004	1.61292759	1.786199608
K22041	20.75597003	42.71145694	7.86492506	8.33911759	5.67625846	9.02045543	6.49657699	10.78684485	1.05522782	8.13224258	2.37751919	1.43749606	0.381178956	0.724027224	1.57287066	0.39205982	1.86105898	1.02524308	0	0.061513476	13.50935093	19.47158621	54.7085215	22.11158385	17.27361757	12.230469397	14.758657765	0.87544658	6.16983695	12.00169717	1.44546552	3.84645737	1.2235335	3.56338848	2.6424465	3.053138414	3.63048817	4.87397585	5.11147324	0.83709714	28.264406397	35.21476074	44.72924	23.967955433	24.490772205	114.07442606	59.8123464	15.7760869	37.84104266	21.99554822
K22042	14.40152929	24.37612015	5.760397405	23.96482439	15.30098156	3.649268716	8.179204593	10.70773285	10.89032892	4.03971442	3.17279278	0	2.77545598	0.65092938	1.45471246	0.11161513	0.68226491	0.23271133	0	0	30.91985231	37.57341155	36.695104305	19.36167745	64.72186052	44.95367238	36.43614652	6.99500659	11.07462327	40.62193905	1.0605515	3.601385	6.40446567	2.300288654	0.48807528	3.91109348	5.882301033	7.514933906	6.96613459	1.768931124	55.037236206	57.64382156	138.997064726	115.717790394	43.76483151	156.39907932	85.3674215	20.06199538	57.77294125	64.88575095
K22043	3.01004556	125.86111198	4.26446322	1.54094645	170.02642636	6.21465911	1.04796037	4.39874745	176.36933014	2.22604261	3.49100605	0.08613244	0.68547337	1.64891069	0.15040845	2.39018665	0.58779536	0.9259668	0.60397693	0.123027004	36.76112955	14.08536056	10.60295361	190.53917823	10.05704331	60.15154183	89.55101225	276.40982068	154.00463574	73.9929558	0.40620392	1.1964883	0.92904013	0.06760677	132.76817901	0.98407801	4.10018567	1.36152483	2.36634659	283.933079834	227.03045192	99.703194985	85.328046004	153.43718281	163.4740968	18.94246988	136.76596048	45.37860422	194.254096275	152.02398362
K22044	9.719468313	105.9840901	8.84036432	22.36925068	237.10925931	9.80355408	5.19266831	12.34142657	164.12629646	6.52166359	8.04146559	0.15053444	3.5080665	1.69901179	1.55047837	1.85354557	1.285351299	1.357924861	0.27575028	0.13990851	77.42071112	24.76101488	40.447774175	229.64942742	29.552115795	93.098591695	199.00183404	432.18886155	214.057138695	154.06673473	3.46980158	1.96242453	6.70718092	3.95237817	267.89059681	5.69490869	8.22603359	5.04620016	3.38295799	504.75271297	227.934214924	89.907738695	139.77766587	202.489593312	214.457300567	96.713318842	209.830150934	122.00252569	231.81403658	229.50785202
K22051	0.23072757	40.88130286	0	0	0.50594515	0	0.27916867	0.69027394	0.28743002	0	0	0	0	0	0	0	0	0	0	0	0.26667282	1.69320787	0.17801651	0	0.43544635	0.82958814	0.49431537	0	0	0.45119414	0	0.14900386	0	0	0	0	0.27691847	0	0.54065901	0	19.26130645	30.81417826	21.626561937	17.67162126	10.876091495	154.04486243	51.72153613	7.45153126	26.10892726	19.76086037
K22074	5.54048723	4.19656477	5.41955497	9.47071235	12.52489707	1.79735166	9.214465574	7.15188278	5.69151756	3.26633626	2.1346393	1.24054374	0.39435077	0.1616498	1.27272911	0	0.54798968	1.94691619	0	0	11.174163528	23.74195559	50.96226598	14.96462227	34.565995734	42.75105684	23.37300398	12.189286956	9.22603712	34.093334103	0.91249203	1.422575274	0.89703559	2.03505412	8.93279373	2.11867389	1.31736573	3.63726984	5.37557442	2.03439991	6.90780355	10.59538812	8.54843977	12.16452553	20.055297885	12.08525116	9.50081769	33.76684037	7.496415234	17.09741399
K22083	4.09001799	3.60807367	5.62699834	5.56017046	44.13416316	3.05436878	1.946887185	2.71261878	5.40422252	4.51627548	1.87217198	0.10973034	2.09176126	1.2410756	0.7526628	0.56663603	0.66104108	0.29085256	0	0	13.45809995	9.827303337	18.05280405	16.76586456	14.8377327	46.56723863	10.81887628	8.72127385	10.86546244	30.09428657	2.5275412	1.81745725	5.17855618	2.25546834	1.53288302	5.05959046	4.58993593	2.7403784	1.82632889	5.08826933	17.52670262	9.80158853	18.437723466	13.925540455	10.289408052	31.63245523	29.76499427	99.83414598	12.27004834	13.209513945
K22086	0.71198543	0	0.10354025	0.12374549	0	0	0.430439962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22124912	0	0.414338575	0.43094856	0.8244171	0.9828437	0	0.6922173	0	0	0	0	0	0	0	0	0	0	0	0.61403991	0	0	0.35381413	1.65703281	0.07492185	2.78933147	0.31635067	0.5077075
K22103	2.73222911	0.46175617	3.95736122	1.96505069	1.90998187	0	0.8230929	0.16447203	2.74177887	2.27579225	0	0	0	0.059897076	0	0	0.21085949	0	0	0	1.47230443	3.36821924	13.39758119	4.21050556	12.118186195	14.880044	4.95321859	1.34024503	4.035187046	8.29351559	0	0.20868008	0.17005599	0	0	0	0.45473628	0	0.735981796	0.2792877	9.09623943	10.107201517	10.9823197	9.37535144	3.89295342	4.98719286	9.50319504	4.033393785	7.77908829	4.321972784
K22104	1.85117709	34.7695749	0	0	0	0	0	0	0.9864369	0	0	0	0	0	0	0	0	0	0	0	0.48085671	0.8781825	1.71346625	0	2.79581671	1.14138929	0.53915744	0	0	0.70224727	0	0	0	0	0	0	0.250138924	0	0.18865319	0.18259731	3.529035464	13.36378401	17.06438016	14.14616256	4.14912285	75.19819813	19.28587669	3.39012968	5.64208249	10.6960478
K22105	2.16060346	32.47485251	0.79515969	2.25344639	2.62336511	0.30168408	0.50087141	0.92361169	0	0.19373517	0	0	0	0	0.267264206	0	0	0	0	0	1.18225318	4.64422599	8.78641027	0.64824792	2.30012657	38.06642849	2.423203164	0	0	17.661945534	2.4202756	0.51172733	0.15408911	0	1.30604576	0	0.5272102	2.9482813	0.6691972	0.19616134	101.768596465	93.15966444	240.419143976	155.35872076	23.999799372	202.21485571	120.2368167	7.11688125	85.309953605	106.61399365
K22106	31.15273268	90.62681916	21.28700259	31.23670086	165.93327865	20.34239437	18.595168885	27.96641651	88.93944286	17.39050415	9.22701725	1.93879154	6.6099928	4.20038562	4.853999714	2.32005369	6.6310914	1.15028516	0.34289157	0.548272234	79.124009735	33.59614352	74.73544515	29.66879732	38.61551566	20.69917283	27.9555934	90.98341794	51.77231939	24.234014801	14.54113139	6.76410014	20.91676684	7.351539344	48.1562946	17.84909838	19.89145522	14.47669854	21.308346995	30.857168555	19.899341855	29.27355068	16.86445444	53.76377123	10.97415792	170.08268026	37.54287553	15.957955915	23.91985447	14.92872051
K22107	4.4060534	0.80508092	0.386848	0.62637121	2.55334898	2.6662364	0	0.41713673	2.8058161	0.3113009	0	0	0.17692487	0	0	0	0	0	0	0	1.58297991	2.27582875	4.82711162	35.0463982	2.49681021	5.06924054	13.957773897	17.43466348	42.1916225	6.79365303	0	0	0	0.085031115	14.40690355	0	0.11309787	0	0	0.9366638	56.90524718	89.25854601	86.97271158	119.00476922	26.80775075	36.00896472	81.65462366	56.3152678	41.48136953	70.25024794
K22108	82.956592006	158.198238045	33.51279964	65.39326502	73.994809124	31.79181848	35.679730427	112.73041669	14.013152453	24.736697355	13.61081599	4.71139669	3.282266264	6.620201076	3.78830021	0.52816424	4.388735446	9.12237365	0.184263	0.57977249	98.52412743	244.007565508	182.238524125	87.141898635	146.566334966	146.729986088	95.64884273	57.31118953	61.201010395	105.27675993	13.66115757	11.836367835	17.62124541	8.756334154	37.157347795	16.21648108	20.88428929	25.66432465	48.243632339	16.94906222	75.345739578	90.316793791	167.882592981	93.511819274	94.424355063	145.48231294	125.76944952	147.5092425	82.33334761	67.965124256
K22110	0.5852388	94.75484616	0.6144836	0.270562	0	0.19174853	1.12781849	1.46852366	0.68262211	0.43813345	0.40429402	0.08344071	0	0.1848789	0.225729165	0	0	0.1650073	0	0	0.4240699	6.50035559	0	0.39972517	2.6187415	3.86591971	0.74744992	2.7195876	5.03327536	2.221656215	0	0	0.15287846	0	0	0	0.18939498	0	0.65559852	0.80697301	8.178220735	43.47648978	34.074049486	39.67080763	12.61847388	293.40127434	72.37265501	11.90149774	16.42522096	24.22098909
K22116	3.97976282	2.34431606	0.25320947	2.7722807	0	0.3501693	0.623977805	0.44243545	1.9218723	0.24389869	0	0	0	0	0	0	0.33413482	0.07837842	0	0	1.40865012	2.92919583	9.179757414	7.23357205	12.44763553	14.94427412	7.74654743	0.96638161	0.65936197	11.08823466	0	0	0	0	0	0	0	0.50645131	0	0.23965894	3.301357886	3.4022613	2.20454157	0.20690912	1.456077088	4.79769812	0.90655398	2.748083465	2.43891998	0.3574485
K22128	0.17414752	0	1.40451418	14.6855372	0	0	0.56009477	0.17414686	0	0.44678497	0	0	0.94469162	1.8891436	0.29984144	0	0.61684143	0	0	0	5.94676444	0	0	0	0	0	0	0	0	0	0	2.78674921	0	0	0	0.59738551	2.35329538	0.9055016	0.84867544	0	0	0	0	0	0	0	0	0	0	0
K22129	9.635745175	38.744543	6.26855668	14.93915055	1.5377371	0.951875376	4.198527799	10.80158727	5.09200252	3.31524148	1.33474215	0.16498211	0.47022701	0.4197909	0.2599918	0	0.7882154	0.76074173	0	0	10.86685293	54.17615573	25.546020025	10.65129718	21.113595834	30.333914139	9.937164613	4.38803371	12.45195783	17.45746057	0	0.79228872	2.165270356	1.18439767	3.51878577	0.17849387	1.001400025	0.58744358	4.29336445	1.83824889	16.448514985	21.614785	4.215707936	12.57057133	16.587135184	38.55298134	26.95697462	16.12763137	20.08909562	15.00292141
K22130	8.74720195	30.19972751	5.661079665	10.50315555	12.22359794	5.61908131	10.27918417	18.119388426	1.17930259	4.25054157	5.38867416	0.372625784	0.94931869	1.47333512	0.87733146	0.68697	0.838928092	2.10343788	0.77227476	0	45.8423455	35.11586265	48.688738025	20.90662723	42.32851912	34.47016027	21.84000716	7.93971639	16.68370209	26.0636224	3.75837542	0.99263301	10.28363967	0.70854405	0.17558636	5.22260018	3.17732527	7.06706696	8.31335712	1.71908245	11.97794724	15.498673786	14.812283376	15.81800909	13.940987075	18.129648598	12.86237904	20.29986204	13.09397179	11.50429354
K22132	70.164438528	139.713912194	34.61482678	62.94082627	56.33037548	28.89458225	32.158838205	92.231320491	13.001541214	24.5528473	10.127921803	2.251795291	4.761347931	7.47480318	4.862238985	0.93517809	6.949972375	7.12860224	0.63592793	0.31108631	123.14535247	181.697027485	179.354756449	85.49308142	190.74172066	200.830137576	118.760877404	43.2062478	64.6718797	151.00316038	9.431108885	8.67816128	16.07994823	10.215045046	16.93525094	13.8491228	20.72008965	20.651611969	36.836598709	14.811345945	101.588150553	108.634994145	179.906469174	119.930854328	100.872848977	152.131854735	143.108184971	68.73508515	111.74008123	98.309970001
K22135	0.26251668	0.46590117	0	0	0	0	0	0	0	0	0	0	0	0.29273316	0	0	0	0	0.14852095	0	1.9142267	0.27320802	0	0.23193918	0	0.73261255	1.90796551	0.217008156	0.4700432	1.55372294	0	0	0	0	0	0	0	0	0.27878734	0	0.615500418	0.111228764	9.03088425	9.6798755	1.12047097	0.97498203	0	12.716685256	0.52915214	3.959020075
K22160	4.4822852	0	0.36340246	4.24849636	0	0	0.11057325	0	0	0	0	0	0.16915295	0	0	0	0	0	0	0	0	0	1.01528126	0	1.75138573	0.38785353	1.9787879	0	0.98359603	1.34839578	0	0	0	0	0	0	0	0	0	0	0	2.02281251	0	0.23640667	0.54686399	0	0	0.33336902	0	0.23327838
