CPD_ID,Bger_1,Bger_2,Bger_3,Bger_4,Bger_5,Bger_6,Esin_1,Esin_2,Esin_3,Esin_4,Esin_5,Esin_6,Pame_1,Pame_2,Pame_3,Pame_4,Pame_5,Pame_6,Pful_1,Pful_2,Pful_3,Pful_4,Pful_5,Pful_6,QC01,QC02,QC03,QC04
CPD2311,9994400.5483551491,10016238.216659401,10800794.3353527,10479650.585326901,9294072.3929387107,7025228.3301346302,1959385.2436476499,2598617.59094375,2492645.4969886402,1357067.33356481,2577871.9115562402,3401774.84585582,3816272.8217148399,6821865.5466724997,5264480.8015937302,6340623.0973885199,7946783.4351718798,7568397.5686117699,3260494.3190480699,3142128.9537485,2062242.8402181,2224136.6409185701,1527370.76320222,2425651.5534453201,4864048.0478497604,5307316.6530574001,5282177.3765572896,5649384.3731697602
CPD2312,4417673.9115641499,1222183.8117978501,924357.01116666605,7296605.7382724201,1517141.8855527299,395248.86672968901,0,0,0,159761.54147184599,79398.981790875099,0,1342765.8051969099,621398.63503190898,1398837.12491655,331120.912265794,837596.03487483005,174953.37076648901,1426420.8734731399,385486.04089821602,2000120.3114012601,619005.83420662605,181027.05851725399,569506.08891468297,477892.53470138903,426874.76272265502,439216.29226601601,574947.54262051696
CPD2313,3749127.8447036799,3453364.828125,2877711.9877148401,3381714.0779502001,2721379.2755957101,1987239.9685426101,2239411.2142272801,2248550.0607063002,2104740.79626896,1670049.7624433599,1333051.2831103499,2036822.1945213501,2434976.0044687502,2501949.7532877601,2736244.2629423002,3185504.1277815499,2482941.2326389998,3051917.8045937498,3083448.9062500098,3630385.5349624399,4480173.4497981798,2309302.2046201201,2884249.6817884599,4304457.6673100898,3459452.9368528598,3031327.22742543,3103082.1626538499,2630051.0207361798
CPD2314,33045951.9579922,15580903.7831163,9322854.7467854004,16259241.4919178,65507407.551457398,39683842.122170798,652977.45277755405,584944.35074869799,499033.06081601698,591450.491963943,445414.53748085903,384220.53659555299,16608648.161566401,2483062.04004808,7928108.39090533,8384201.3646984296,4306291.9720873795,1368146.07530385,4471858.5390943298,2743036.73234725,26081292.527419601,2810199.3332789601,1118207.86017143,2313150.28235897,8607192.2276997901,8942036.9037747402,6468128.7244335897,8524348.5801885892
CPD2315,99335.962552734403,17634.937976025001,66596.6192933321,64805.857454389297,172019.88384109701,26307.703856503998,17452.018821939801,10620.004256095701,11657.988180369101,2002098.26655567,0,18234.700940251401,359285.29087805701,287012.08010578202,750833.17097968305,514852.71392187499,214309.21355970201,181254.35355552999,720904.475059374,381996.48078515602,2085225.4400859301,258671.556080282,1106450.7197161501,514515.98326171801,466569.59764922201,401610.16484218801,429031.95772500202,323651.99759280699
CPD2316,12141784.5521497,8399425.7976562493,10231895.6049271,11098402.030864101,10667653.906995799,10248518.117681099,18729417.477277301,13333640.1349263,17936213.5232016,14870769.343936799,12927389.107624801,11905809.212404501,7918363.2842128696,4604195.0498218797,8614182.3604995403,7070109.1941092303,7748162.71050411,3214271.2439357298,6605325.4017326199,8190963.1792416601,5173342.0723213898,12411639.4650642,5856836.5743033299,8384329.40328159,9875255.0427125804,10127102.8378857,10359742.7408091,10270355.43942
CPD2317,3303261.7334414101,390234.20748303598,545679.22986445297,861459.31563097704,181414.686617361,280765.167251562,10333877.4674729,6619192.8890842004,2851035.3190787099,2071733.9677629401,13033084.480753301,28443190.6502987,792277.36389246304,2347159.8053406999,820120.59856811096,2508655.89288304,7641265.4137938898,6121333.5721171899,2535279.71319672,3530662.6968236198,3572319.88308809,4198285.6738214996,4674421.6881956002,3957424.78511516,4583368.43149014,4562736.1368836705,4494928.2285487195,4602422.0495999204
CPD2318,45713348.5691057,32308711.725278001,39111876.951929398,18090377.803142101,14384628.5302558,15035283.9806905,28390307.039992198,18040030.592886101,24355507.359988201,17241567.086727899,18937505.8666774,34106038.443064302,17731188.9122402,25748322.613885399,12527596.297314599,18035017.107567199,20685153.547417801,29108979.015315801,19114917.702078901,17913271.326903898,18526384.826467,21076959.071484402,26561148.218591601,15903377.1904903,26884256.649770498,23941790.377559502,26330983.218497202,23647053.58255
CPD2319,4163472.19542614,3543610.2211726601,5151440.3685689196,12168955.223100601,1637364.99516881,1157537.1938582,1415489.3318958699,304712.094443237,1650517.7242053801,748352.35970888403,1276078.8828841799,286028.472316992,1600571.95523159,1151214.8756556101,5619140.6175125297,3376620.9894061498,4441952.9303518403,1199199.99223203,10078463.867504399,6571770.3976078602,675665.27509049501,1912240.23435752,12734209.314515401,13485600.5832287,3608888.0464829602,3672140.4757377799,4015972.3186205099,3895837.92500033
CPD2320,9381728.0286984406,2011811.6467551601,1759606.98668288,1268153.31866467,3936345.2246893598,975230.22578203201,8959998.6234529391,2887745.4670968801,3813662.73302879,5395751.74826416,11976242.607035801,11119632.6189762,5035128.0734121697,1652503.6130874001,2932054.31575137,2143110.4819522901,3254069.0337836202,3089485.0396577599,5666938.9322118498,2980470.5515990402,2306424.9504609401,3005527.8850894198,1465472.57078821,3128999.8862827001,4276678.6768172402,1372896.82030711,3459202.6448119502,3604692.2265413501
CPD2321,20095193.7107656,58123435.101097196,21847407.987158202,35286686.69658,2586619.6749699502,34114588.374702901,10242904.1219391,10836768.3570133,19355187.629585002,18119549.949313499,15355949.6385167,11229266.998213099,25162074.523699898,184560590.71092099,37563658.477355503,115245009.951446,79219842.581877097,191395655.324563,15279183.5155359,56512068.002505898,108250752.04888099,76091634.561628506,14853683.2551398,20119357.369480599,54122239.205244496,52931962.636259802,52832230.812001497,52526710.5773765
CPD2322,367253.96940750099,613185.87165532797,603999.2127264,962531.38121145195,544641.431810693,908755.37300957402,913085.30546126305,1075493.9630954701,1009768.07490519,1005239.24775505,783984.11278532201,675597.73922937002,1501005.18500016,1451373.7189123,2767044.5575802098,1575712.7908494601,628948.29811187799,2376233.7285882798,1709791.4982086399,1587352.6337027301,2527182.4896577201,1476288.6695846999,3078497.5340056298,1836188.8691167501,1342819.0208284699,1432984.8074433601,1317017.31083015,1381868.1995115399
CPD2323,9588028.3439941797,3538329.7893750002,6835817.2450617198,5527220.23446484,30264506.687025599,26089902.838582501,121896.00894348,130721.79295565101,224653.01600486899,69697.140705829399,125708.673911288,131133.23878228699,2446300.7193066501,1296757.99822046,2528375.0204129498,2158448.9689941402,1436925.02331867,920971.98619172699,5034671.73166156,948648.21097173798,5288329.8842812302,1594836.9721233,822485.38178411894,2225901.0794738699,3870337.6568976599,3754882.1677363198,3628195.8858344699,3468846.7696148399
CPD2324,3337381.0704880799,1274135.2178348899,3343271.3675007802,2146114.26120253,7667626.2045093803,7758019.8837187504,243344.19512843099,183639.70569079201,245458.13184096699,179907.38021494201,196422.36862019001,164468.33555557701,4782671.6680168202,2322602.4302140898,4126415.6115000001,3151375.1249707001,2864011.3911646898,1426631.0819979601,8738615.4117224794,3485224.91459462,8647822.8940703198,3328876.55560687,1646106.5932868801,4441830.95786718,2947812.6645529899,2906244.72512091,3364649.9311931799,3069701.38464673
CPD2325,2119403.6248868601,753892.06020779198,3065627.9050588598,625991.21603571496,6611491.8156959303,7375081.1285408698,68115.673587022495,340072.87158723897,209106.320739783,96812.0514875972,626603.83940824098,3867522.4669054402,1272451.1244471199,714856.26755859598,1718071.3205156201,1409288.43192627,750272.72461474699,599405.65457391995,2898155.7085406198,762016.96828124905,2993675.2587480498,1116555.83287372,443670.94901464903,571687.67451976298,1717599.5840918,2078405.07508409,2033095.7354840899,2060041.21266741
CPD2326,1251409.46621931,889597.369619273,2413176.2136279801,1894717.3990676899,874462.45439127099,675283.68059648795,8400.4198396106494,39690.454605907202,9071.0977468614801,0,0,0,508193.57537943998,189578.08349999899,740735.80003116,1595961.7081699199,795564.60021557799,165519.74053671901,1580881.7309588101,360563.71473173198,439303.59959542798,228117.083813965,426180.695148792,227318.442951451,494179.02006271703,445636.565832277,501412.53120747599,472981.729915759
CPD2327,21532974.568484299,2714149.893987,4109252.9613605798,1670832.9014000001,48253614.867719397,32694153.359632201,55572.779947851697,62960.2362339846,147549.70198958399,55156.737164453203,224774.75240624999,361962.87570385798,707808.94786416797,880011.04840673704,2125697.27577656,1829196.79018415,91323.964660937403,1636203.02088542,4161009.9939263901,1275857.3088644,3829756.8433908699,927513.33009929501,521907.81053125003,1285003.8267950199,7147019.5751718599,7372688.3527578097,7582203.1503343796,7388616.5052196598
CPD2328,836222.75906420895,298333.37122415,652872.41151751101,511707.23987453198,868836.56100647897,1171231.26050469,30952.818827309198,21774.5443580096,14993.5391109149,33029.634395098699,52738.722397063699,12553.220156425199,321657.19050781202,182645.997745361,358075.44237773499,712090.47754589794,149294.56343062001,221344.23627790101,1485962.96273834,187677.07550070199,983511.31129607104,534553.80198615603,293208.65115569101,353864.97224342398,606916.09027441405,603541.92848475405,627575.88274528005,479259.25782139698
CPD2329,781291.098585158,179013.49301855499,122312.31097017101,1500876.2545802,309265.76593033801,276446.13542929699,18232.252220561099,8816.7071983321403,46723.6507172653,9360.9098705525194,39914.922687500097,22890.580045312599,416795.472802734,88659.983535156294,508146.68502274097,985612.16860917001,619728.69662367401,231336.697992109,250618.151478271,84664.074236328204,1847522.9572791101,292568.35883725598,222967.87270007,358776.43615321198,652143.63667061704,686547.31182721897,649209.95730409003,67966.122004687597
CPD2330,1247339.5122533201,149527.46675683599,707400.03396655899,188140.41216461101,4888229.20434081,4814271.0746079497,9572.4312605957202,0,10489.471576809899,0,0,0,311176.635213306,210113.688223476,297795.397396316,62796.431521874598,299649.76786526002,167740.64225653,586534.33094937797,140403.87368958999,436133.21464816702,143709.75886931,36741.447309765397,88240.686097924903,370135.964017444,378713.22131998697,409415.25295066799,353636.921712054
CPD2331,1174302.7486101601,241905.0630548,619822.84633827198,187612.129810546,3372370.03023386,4129026.2895950298,913498.41273047205,731093.87254687399,754156.394840625,503791.70452500001,653164.62911093305,922395.57903280901,443604.182719982,2816757.8585999799,1074417.92320312,1659683.7142845001,2739048.0440729,2341549.8137273998,1700594.3522252999,400455.69510703202,1521609.20354205,844380.06904625904,374981.83482348901,363533.38165991002,804830.42148437805,682979.58661562402,756197.08386313904,670780.47729375097
CPD2332,670878.94821679697,1226980.7128781299,528953.83901041502,791254.54275694198,1225594.2452398399,1038557.4377778301,982259.31487879204,187030.07016249999,202200.38088022199,229878.75302890601,357254.481215782,292309.44278490503,189500.79752989099,546094.88671250001,713161.33995668998,3286826.8666316201,251742.84614746101,1728660.68920684,2965353.4970237901,247004.22250429599,475561.67955937597,285602.59496176202,387017.38237500098,315692.19256001402,799935.83807148505,906497.59264950303,663726.66041210794,582392.941639064
CPD2333,347741.54852956499,418147.79256883299,541583.16548055399,576870.93986738997,579708.19339816005,508877.25301874999,18933819.8499249,16211815.9778743,22464967.531447198,13178283.8476172,13873523.394302599,15658351.191752899,584956.90975971497,1171111.5092426499,456706.157941435,813340.66394598095,882664.84666242998,846392.95476291899,1292898.02868871,1502870.95932981,1863608.6934971199,555302.91261556302,1217709.4597223401,1142762.75045621,4876703.6884113699,4885678.1630390603,4864098.9841704099,4814833.5913842702
CPD2334,15199634.7254941,1590171.5120937501,11435922.107006799,1496746.4700483,71428872.947363302,69020825.391328096,24949.5961676876,0,0,0,78907.841449124506,39770.999311637897,368499.69331432303,1329241.59545739,446233.07768323901,186304.519396877,720270.57326687605,659377.46492452396,648592.822764204,309349.26455376297,1754320.8612382801,471798.77947656298,477406.08225394599,577043.53812158096,7490159.9401620999,7586712.6148740202,8169186.8999589896,8066829.85644532
CPD2335,12637288.506732,13853658.845546599,8508226.4792671595,7265951.34956895,6028634.5426777098,6913590.0613052696,820385.173968193,750178.34993682802,790045.52301356394,945642.24666852702,497352.965178076,434983.49028952199,5665587.53325391,3221768.6129976702,6689093.1574779898,2360219.2850772901,1642679.51205815,2611609.8244649102,2919109.5320750298,146238.24225937499,5512912.9793680003,4721647.9223745596,1812985.3141964199,4889509.3790450897,3820587.7783815502,3789713.2303983299,3824562.0583317899,3928836.02079358
