CPD_ID	MS2_name	MS2_score	level	MS1_name	MS1_ppm	mz	rt	Formula	type	HMDB	Chinese.Name	CAS	KEGG COMPOUND ID	Super.Class	Superclass.Chinese	Class	Class.Chinese	Sub.Class	Subclass.Chinese
CPD1989	Diprotin B	2.57	level2			328.2229	118.8	C16H29N3O4	POS					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD1990	"2-Acetoxy-3-geranylgeranyl-1,4-dihydroxybenzene"	2.57	level2			441.2963	118.1	C28H40O4	POS	HMDB0040748		126398-82-1		Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Diterpenoids	二萜类
CPD1991	Uniconazole-P	2.57	level2			292.1181	101.6	C15H18ClN3O	POS					Phenylpropanoids and polyketides	苯丙素类和聚酮类	Cinnamyl alcohols	肉桂醇类	Cinnamyl alcohols	肉桂醇类
CPD1992	Hydroxyprolyl-Proline	2.57	level2			229.1182	91.7	C10H16N2O4	POS	HMDB0028871				Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD1993	Thiolutin	2.57	level2			226.9972	88.5	C8H8N2O2S2	NEG	HMDB0034228		87-11-6		Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	N-arylamides	N-芳香酰胺类
CPD1994	N-(3-Fluorophenyl)-2-(1-piperazinyl)acetamide	2.57	level2			238.1338	80.2	C12H16FN3O	POS					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD1995	{[5-(Carboxymethoxy)-4-oxo-2-phenyl-4H-chromen-7-yl]oxy}acetic acid	2.57	level2			371.0742	72.3	C19H14O8	POS					Phenylpropanoids and polyketides	苯丙素类和聚酮类	Flavonoids	黄酮类	Flavones	黄酮
CPD1996	"2,2',2'',2'''-(1,2-Phenylenebis(azanetriyl))tetraethanol"	2.57	level2			285.1791	68.4	C14H24N2O4	POS					Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Amines	胺
CPD1997	Asn-Val	2.57	level2			232.1291	62	C9H17N3O4	POS					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD1998	Ethaboxam	2.57	level2			321.0868	26.6	C14H16N4OS2	POS					Organoheterocyclic compounds	有机杂环化合物	Azoles	吡咯类	Thiazoles	噻唑
CPD1999	5-(3-Indolylmethylene)barbituric acid	2.57	level2			254.0544	23.2	C13H9N3O3	NEG					Organoheterocyclic compounds	有机杂环化合物	Indoles and derivatives	吲哚和衍生物	Indoles	吲哚
CPD2000	17-Acetoxygrindelic acid	2.57	level2			377.2374	21.9	C22H34O5	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Diterpenoids	二萜类
CPD2001	"5,6-Dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"	2.57	level2			339.253	18.3	C20H34O4	POS	HMDB0002343		213382-49-1	C14772	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Eicosanoids	类花生酸
CPD2002	"DG(18:4(6Z,9Z,12Z,15Z)/18:1(11Z)/0:0)"	2.57	level2			615.4978	16.2	C39H66O5	POS	HMDB0007333				Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Lineolic acids and derivatives	亚油酸及衍生物
CPD2003	N-Palmitoyl-D-erythro-dihydroceramide-1-phosphate	2.57	level2			618.488	14	C34H70NO6P	NEG	HMDB0010698				Lipids and lipid-like molecules	脂质和类脂分子	Sphingolipids	鞘脂类	Phosphosphingolipids	鞘磷脂
CPD2004	Ampicillin	2.57	level2			348.106	265.7	C16H19N3O4S	NEG	HMDB0014559		69-53-4	C06574	Organoheterocyclic compounds	有机杂环化合物	Lactams	内酰胺	Beta lactams	Beta-内酰胺
CPD2005	sofalcone	2.57	level2			451.2079	244.1	C27H30O6	POS	HMDB0042013		64506-49-6		Phenylpropanoids and polyketides	苯丙素类和聚酮类	"Linear 1,3-diarylpropanoids"	"线性1,3-二芳基丙素类"	"Linear 1,3-diarylpropanoids"	"线性1,3-二芳基丙素类"
CPD2006	Yohimbine	2.57	level2			355.1978	236.8	C21H26N2O3	POS	HMDB0015464		146-48-5	C09256	Alkaloids and derivatives	生物碱和衍生物	Yohimbine alkaloids	育亨宾生物碱	Yohimbine alkaloids	育亨宾生物碱
CPD2007	Androsterone_sulfate	2.57	level2			371.1928	229	C19H30O5S	POS	HMDB0002759		2479-86-9		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Sulfated steroids	硫酸化类固醇
CPD2008	Nordihydroguaiaretic_Acid	2.57	level2			301.1413	223.7	C18H22O4	NEG	HMDB0014325		27686-84-6	C10719	"Lignans, neolignans and related compounds"	木脂素、新木脂素及相关化合物	Dibenzylbutane lignans	二苄基丁烷型木脂素	Dibenzylbutane lignans	二苄基丁烷型木脂素
CPD2009	LysoPC(0:0/18:0)	2.57	level2			562.3244	116.2	C26H54NO7P	POS	HMDB0011128		4421-58-3		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD2010	"5,9-Epidioxy-3-hydroxyergost-7-en-6-one"	2.57	level2			445.3317	18.4	C28H44O4	POS	HMDB0032667		211486-17-8		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Ergostane steroids	麦角甾烷类固醇
CPD2011	3-Bromophenylboronic acid	2.56	level2			198.955	359.6	C6H6BBrO2	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Halobenzenes	卤代苯
CPD2012	"1H-Indole-3-carboxamide, 7-methoxy-1-[2-(4-morpholinyl)ethyl]-N-[(1S,2S,4R)-1,3,3-trimethylbicyclo[2.2.1]hept-2-yl]-"	2.56	level2			440.2866	298.5	C26H37N3O3	POS					Organoheterocyclic compounds	有机杂环化合物	Indoles and derivatives	吲哚和衍生物	Indolecarboxylic acids and derivatives	吲哚羧酸及衍生物
CPD2013	Santinamide cation	2.56	level2			193.1313	294.4	C11H17N2O	POS					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2014	Digalacturonic acid	2.56	level2			369.0689	270.2	C12H18O13	NEG										
CPD2015	15-Deoxyoxalicine B	2.56	level2			504.242	269.3	C30H33NO6	POS					Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Terpene lactones	萜类内酯
CPD2016	"2-((4-Methylpiperazin-1-yl)methyl)-5,6,7,8-tetrahydrobenzo[4,5]thieno[2,3-d]pyrimidin-4-ol"	2.56	level2			317.1477	262.8	C16H22N4OS	NEG					Organoheterocyclic compounds	有机杂环化合物	Thienopyrimidines	噻吩并嘧啶	Thienopyrimidines	噻吩并嘧啶
CPD2017	6-Methoxy-3-nitro-2-pyridinamine	2.56	level2			170.0576	257.1	C6H7N3O3	POS					"Organic 1,3-dipolar compounds"	"有机1,3-偶极化合物"	"Allyl-type 1,3-dipolar organic compounds"	"烯丙基型1,3-偶极有机化合物"	Organic nitro compounds	有机硝基化合物
CPD2018	"2-(2-Hydroxypropan-2-yl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one"	2.56	level2			247.0938	253.9	C14H14O4	POS	HMDB0030786		13849-08-6		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Coumarins and derivatives	香豆素类及其衍生物	Furanocoumarins	呋喃香豆素
CPD2019	"3- Quinolinecarboxylic acid, 1,4,5,6,7,8-hexahydro-4-(3-hydroxyphenyl)-7-(2- methoxyphenyl)-2-methyl-5-oxo-, 2-methoxyethyl ester"	2.56	level2			462.187	241.6	C27H29NO6	NEG					Organoheterocyclic compounds	有机杂环化合物	Quinolines and derivatives	喹啉及衍生物	Phenylquinolines	苯基喹啉
CPD2020	(-)-(3S)-3-Hydroxyquinine	2.56	level2			341.1821	238.4	C20H24N2O3	POS					Alkaloids and derivatives	生物碱和衍生物	Cinchona alkaloids	金鸡纳生物碱	Cinchona alkaloids	金鸡纳生物碱
CPD2021	"6-(2-Thienyl)-2,4-hexadienoic acid isobutylamide"	2.56	level2			250.1284	221.6	C14H19NOS	POS					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty amides	脂肪酸酰胺
CPD2022	"5,10-Dihydro-10-phenophosphazinol 10-oxide"	2.56	level2			230.0402	218.5	C12H10NO2P	NEG					Benzenoids	苯环型化合物	Benzenoids	苯环型化合物	Benzenoids	苯环型化合物
CPD2023	Hovenine_A	2.56	level2			487.3243	216	C27H42N4O4	POS	HMDB0030200		52309-78-1		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2024	"Urea, N-[4-[4-amino-1-(1-methylethyl)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]phenyl]-N'-[3-(trifluoromethyl)phenyl]-"	2.56	level2			456.1709	215.1	C22H20F3N7O	POS					Organoheterocyclic compounds	有机杂环化合物	Azoles	吡咯类	Pyrazoles	吡唑
CPD2025	"4,5-Dihydroxybenzene-1,2-dicarboxylic acid"	2.56	level2			197.0097	210.5	C8H6O6	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD2026	4-Hydroxy-4'-chlorobiphenyl	2.56	level2			203.0292	207.4	C12H9ClO	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Biphenyls and derivatives	联苯及衍生物
CPD2027	"(2R)-2-(2,5-Difluorophenyl)pyrrolidine"	2.56	level2			184.0943	206.4	C10H11F2N	POS					Organoheterocyclic compounds	有机杂环化合物	Pyrrolidines	吡咯烷	Phenylpyrrolidines	苯基吡咯烷
CPD2028	4-Bromophenol	2.56	level2			170.9433	192.5	C6H5BrO	NEG	HMDB0062397		106-41-2	C14453	Benzenoids	苯环型化合物	Phenols	酚类	Halophenols	卤酚
CPD2029	"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-"	2.56	level2			475.2068	191.6	C31H26N2O3	POS	HMDB0246117				Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Biphenyls and derivatives	联苯及衍生物
CPD2030	L-Glutamic acid .gamma.-(.beta.-naphthylamide)	2.56	level2			271.1072	177.5	C15H16N2O3	NEG					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2031	"2-(2,3-Dimethylphenyl)-7-methyl-1,2,4-triazaspiro[4.5]decane-3-thione"	2.56	level2			288.1573	172	C16H23N3S	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Xylenes	二甲苯
CPD2032	"2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)ethanesulfonic acid"	2.56	level2			254.0142	171.6	C10H9NO5S	NEG					Organoheterocyclic compounds	有机杂环化合物	Isoindoles and derivatives	异吲哚和衍生物	Isoindolines	异吲哚啉
CPD2033	7-Hydroxy-3-phenyl-2-(trifluoromethyl)-4H-chromen-4-one	2.56	level2			305.0397	167.3	C16H9F3O3	NEG					Phenylpropanoids and polyketides	苯丙素类和聚酮类	Isoflavonoids	异黄酮类	Isoflav-2-enes	异黄酮-2-烯
CPD2034	3-Phosphonopropanoic acid	2.56	level2			152.9963	159.8	C3H7O5P	NEG					Organic acids and derivatives	有机酸及其衍生物	Organic phosphonic acids and derivatives	有机膦酸及衍生物	Organic phosphonic acids	有机膦酸
CPD2035	1-Phenylpyrrolidine	2.56	level2			148.1138	155.2	C10H13N	POS					Organoheterocyclic compounds	有机杂环化合物	Pyrrolidines	吡咯烷	Phenylpyrrolidines	苯基吡咯烷
CPD2036	"3-[4-(4-Hydroxy-2-quinazolinyl)benzyl]-2,4-imidazolidinedione"	2.56	level2			335.1102	154.9	C18H14N4O3	POS					Organoheterocyclic compounds	有机杂环化合物	Azolidines	氮杂环戊烷	Imidazolidines	咪唑烷
CPD2037	Calcipotriol	2.56	level2			395.2907	141	C27H40O3	POS	HMDB0015567		112965-21-6		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Vitamin D and derivatives	维生素D及衍生物
CPD2038	3-[2-Hydroxy-5-(trifluoromethyl)phenyl]-6-(trifluoromethyl)-1H-benzimidazol-2-one	2.56	level2			361.0458	137.2	C15H8F6N2O2	NEG	HMDB0255771			C13833	Organoheterocyclic compounds	有机杂环化合物	Benzimidazoles	苯并咪唑类	Phenylbenzimidazoles	苯并咪唑
CPD2039	"Acetamide, 2-(4-benzoylphenoxy)-N-[1-(phenylmethyl)-4-piperidinyl]-"	2.56	level2			429.2221	101.6	C27H28N2O3	POS	HMDB0248016				Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzophenones	二苯甲酮
CPD2040	"3-(Benzo[d][1,3]dioxol-5-yl)-1-methyl-1H-pyrazole-5-carboxylic acid"	2.56	level2			245.0595	84.2	C12H10N2O4	NEG					Organoheterocyclic compounds	有机杂环化合物	Benzodioxoles	苯并二恶茂烷类	Benzodioxoles	苯并二恶茂烷类
CPD2041	"2-Amino-6-tert-butyl-N-(4-methylbenzyl)-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide"	2.56	level2			357.202	72.3	C21H28N2OS	POS					Organoheterocyclic compounds	有机杂环化合物	Thiophenes	噻吩	Aminothiophenes	氨基噻吩
CPD2042	5-(2-Chlorophenyl)-4-pyrimidinamine	2.56	level2			206.0457	64.3	C10H8ClN3	POS					Organoheterocyclic compounds	有机杂环化合物	Diazines	二氮杂苯	Pyrimidines and pyrimidine derivatives	嘧啶类和嘧啶类衍生物
CPD2043	N-[1-(1H-Benzimidazol-2-yl)-3-methyl-1H-pyrazol-5-yl]acetamide	2.56	level2			256.118	62.8	C13H13N5O	POS					Organoheterocyclic compounds	有机杂环化合物	Benzimidazoles	苯并咪唑类	Benzimidazoles	苯并咪唑类
CPD2044	"N-Cyclohexyl[1]benzofuro[3,2-d]pyrimidin-4-amine"	2.56	level2			268.1452	57.5	C16H17N3O	POS					Organoheterocyclic compounds	有机杂环化合物	Benzofurans	苯并呋喃	Benzofurans	苯并呋喃
CPD2045	3-Quinolinecarbaldehyde	2.56	level2			158.0599	25.6	C10H7NO	POS					Organoheterocyclic compounds	有机杂环化合物	Quinolines and derivatives	喹啉及衍生物	Quinolines and derivatives	喹啉及衍生物
CPD2046	TRICARBALLYLIC ACID	2.56	level2			175.0253	304.8	C6H8O6	NEG	HMDB0031193		99-14-9	C19806	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	Tricarboxylic acids and derivatives	三羧酸及衍生物
CPD2047	Yangonin	2.56	level2			259.0926	262	C15H14O4	POS	HMDB0034144		500-62-9	C09980	Phenylpropanoids and polyketides	苯丙素类和聚酮类	Kavalactones	卡瓦胡椒内酯	Kavalactones	卡瓦胡椒内酯
CPD2048	Nalbuphine	2.56	level2			358.1973	245.4	C21H27NO4	POS	HMDB0014982		20594-83-6	C07251	Benzenoids	苯环型化合物	Phenanthrenes and derivatives	菲类及衍生物	Phenanthrenes and derivatives	菲类及衍生物
CPD2049	hexadecanedioic_acid_mono-L-carnitine_ester	2.56	level2			430.3162	173.8	C23H43NO6	POS	HMDB0000712		42150-38-9		Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acid esters	脂肪酸酯
CPD2050	Cyanidin	2.56	level2			288.0633	132.1	C15H11O6	POS	HMDB0002708		13306-05-3	C05905						
CPD2051	Halofenozide	2.56	level2			329.1043	89.5	C18H19ClN2O2	NEG	HMDB0253040			C18791	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD2052	Lactaldehyde	2.56	level2			73.0287	289.9	C3H6O2	NEG	HMDB0003052	L -乳醛	598-35-6	C00424	Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD2053	Occidentoside	2.55	level2			705.1856	278.7	C36H32O15	POS	HMDB0030574		77782-91-3		"Lignans, neolignans and related compounds"	木脂素、新木脂素及相关化合物	Lignan glycosides	木质素糖苷	Lignan glycosides	木质素糖苷
CPD2054	"1,6-Dihydroxy-3-methoxy-8-methylxanthen-9-one"	2.55	level2			271.058	259.1	C15H12O5	NEG					Organoheterocyclic compounds	有机杂环化合物	Benzopyrans	苯并吡喃	1-benzopyrans	1-苯并吡喃
CPD2055	Punicacortein_D	2.55	level2			1085.0845	251.5	C48H28O30	POS	HMDB0039204		103616-63-3		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Tannins	单宁类	Hydrolyzable tannins	可水解单宁类
CPD2056	3-(4-Bromophenyl)-7-hydroxy-4H-chromen-4-one	2.55	level2			314.9665	247.1	C15H9BrO3	NEG					Phenylpropanoids and polyketides	苯丙素类和聚酮类	Isoflavonoids	异黄酮类	Isoflav-2-enes	异黄酮-2-烯
CPD2057	"7-[(6-hydroxy-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl)methoxy]chromen-2-one"	2.55	level2			405.1992	244.6	C24H30O4	POS	HMDB0029488		511-33-1		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Coumarins and derivatives	香豆素类及其衍生物	Coumarins and derivatives	香豆素类及其衍生物
CPD2058	6-Acetylcodeine	2.55	level2			342.1659	241.9	C20H23NO4	POS					Alkaloids and derivatives	生物碱和衍生物	Morphinans	吗啡	Morphinans	吗啡
CPD2059	"4,4,6-Trimethyl-1-(4-methylphenyl)-1,4-dihydro-2-pyrimidinethiol"	2.55	level2			247.1289	241.5	C14H18N2S	POS					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	N-phenylthioureas	N-苯基硫脲
CPD2060	N-Cyclohexyl-2-naphthalenesulfonamide	2.55	level2			288.1099	232.9	C16H19NO2S	NEG					Benzenoids	苯环型化合物	Naphthalenes	萘类	Naphthalene sulfonic acids and derivatives	萘磺酸及衍生物
CPD2061	6-Hydrazino-3-pyridazinecarboxamide	2.55	level2			154.0741	232.3	C5H7N5O	POS					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	Carboxylic acid derivatives	羧酸衍生物
CPD2062	"N-[2-(5,6-Dimethyl-1H-benzimidazol-2-yl)ethyl]-4-(4H-1,2,4-triazol-4-yl)benzamide"	2.55	level2			359.1584	230.8	C20H20N6O	NEG					Organoheterocyclic compounds	有机杂环化合物	Azoles	吡咯类	Triazoles	三唑
CPD2063	N-Allyl-N-(2-bromo-2-propenyl)amine	2.55	level2			176.0083	182.9	C6H10BrN	POS					Organohalogen compounds	有机卤素化合物	Vinyl halides	乙烯基卤化物	Vinyl bromides	乙烯基溴化物
CPD2064	9-Hydroxy-4-methoxypsoralen_9-glucoside	2.55	level2			395.0978	182.5	C18H18O10	POS	HMDB0039047		115356-06-4		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Coumarins and derivatives	香豆素类及其衍生物	Coumarin glycosides	香豆素糖苷
CPD2065	4-Cyanotetrahydropyran-4-carboxylic acid	2.55	level2			154.0514	120.6	C7H9NO3	NEG					Organoheterocyclic compounds	有机杂环化合物	Oxanes	四氢吡喃	Oxanes	四氢吡喃
CPD2066	1-Stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-myo-inositol)	2.55	level2			885.5515	116.7	C47H83O13P	NEG	HMDB0009815		206059-96-3							
CPD2067	Betulinic acid	2.55	level2			457.3665	110.2	C30H48O3	POS										
CPD2068	Carotamine	2.55	level2			272.1003	75.5	C14H13N3O3	POS	HMDB0039955				Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Anilides	酰替苯胺
CPD2069	1-Deoxy-D-glucitol	2.55	level2			167.0926	47.6	C6H14O5	POS	HMDB0041500		18545-96-5		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2070	"(5Z)-5-[2-[(3R)-3-Aminopiperidino]-3-phenylbenzylidene]thiazolidine-2,4-dione"	2.55	level2			378.1318	37.4	C21H21N3O2S	NEG					Organoheterocyclic compounds	有机杂环化合物	Piperidines	哌啶	Phenylpiperidines	苯基哌啶
CPD2071	8-Isobutanoylneosolaniol	2.55	level2			453.2099	33.6	C23H32O9	POS	HMDB0038561		111112-48-2		Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Sesquiterpenoids	倍半萜类
CPD2072	"(12Z)-9,10,11,14,15,16,17,18,19,20,21,22-Dodecahydro-5,8-ethenobenzo[20]annulene-2,4,6,24-tetrol"	2.55	level2			409.2377	27.8	C26H34O4	NEG					Benzenoids	苯环型化合物	Phenols	酚类	1-hydroxy-4-unsubstituted benzenoids	1-羟基-4-未取代苯环类化合物
CPD2073	"13[(2R,3S)-3-Pentyloxiranyl]-8Z-tridecenoic acid"	2.55	level2			325.2737	18.4	C20H36O3	POS	HMDB0341223				Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD2074	15-Cyclohexylpentanorprostaglandin F2.alpha.	2.55	level2			365.2373	14.7	C21H34O5	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Eicosanoids	类花生酸
CPD2075	Dihydroergocristine	2.55	level2			610.3107	246.9	C35H41N5O5	NEG	HMDB0251309				Alkaloids and derivatives	生物碱和衍生物	Ergoline and derivatives	麦角生物碱及衍生物	Lysergic acids and derivatives	麦角酸及衍生物
CPD2076	L-Pyridosine	2.55	level2			255.134	220.2	C12H18N2O4	POS	HMDB0029443		31489-08-4		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2077	3'-Hydroxy-17-epistanozolol	2.55	level2			345.2496	162.7	C21H32N2O2	POS	HMDB0006001		125709-39-9		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Estrane steroids	雌烷类固醇
CPD2078	"STIGMASTA-4,22-DIEN-3-ONE"	2.55	level2			411.3587	123.5	C29H46O	POS	HMDB0302659				Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Stigmastanes and derivatives	豆甾烷及衍生物
