sample	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_20090.t1	0.718435	1.53414	0.740563	1.17983	1.61409	2.59004	0	1.33635	1.74426	1.01383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20091.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20092.t1	0	0	0	0	0.457172	0.551462	0	0	0	0.867423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20093.t1	0	2.32449	3.23893	9.37974	1.06808	2.54006	0	2.0204	5.08287	1.00853	2.81101	0	1.07688	0	0	1.3632	1.07464	0	2.23608	0	0	0	2.40832	0.989058	2.05081	0	2.22833	3.64124	0	0	1.14823	0	0	1.24422	2.57601	2.49135	1.1553	1.21825	0	1.19698	2.25535	0	3.78863	1.32959	0	6.01724	2.62127	1.30759	2.62006	1.13531
Pame_20094.t1	41.6549	76.2078	25.3201	43.9074	21.3543	87.9865	29.1737	38.1788	48.0905	23.1513	103.699	110.805	106.946	141.377	146.563	119.409	140.672	176.358	85.4203	110.052	86.8554	158.237	104.285	133.932	112.106	148.638	83.3418	101.459	119.385	142.232	127.711	123.255	217.841	90.7092	155.57	131.777	147.202	138.533	222.195	93.8288	103.923	193.818	110.818	63.3732	164.673	87.7675	149.361	15.8963	174.856	127.222
Pame_20095.t1	19.1754	9.68943	7.84782	5.43048	11.1101	10.5635	11.9947	1.04856	4.22235	7.32812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13119	0	0	0	1.37851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20096.t1	21.5421	12.0049	13.6391	7.52235	10.5573	7.87657	15.8716	9.63401	9.8235	11.3758	0	0.141236	0.422886	0	0.054186	0.53417	0.127986	0.095187	0.314945	0.19809	0.325269	0.152192	0.09755	0.332735	0.493332	0.230727	0.369138	0.202181	0.052758	0.142027	0.194071	0.503493	0.15434	0.284079	0.420764	0.196774	0.321957	0.391356	0.243267	0.390291	0.304762	0.381175	0.447436	0.533829	0.106556	0.336003	0.317412	0.159017	0.406361	0.403003
Pame_20097.t1	0.895276	0.34858	0	0	0	0.08692	0.135208	0	0.27668	0.033936	0.582368	0.371074	0.851857	1.83948	0.379746	0.748355	2.43151	0.291854	0.078827	3.38363	0.326073	3.82338	1.06825	1.49518	0.684068	1.5171	1.82084	1.15169	2.08454	1.45102	0.72301	1.10427	3.38534	0.249249	1.56707	0.388158	0.886177	1.15859	2.47565	1.36945	3.09474	2.29539	2.96859	7.26886	3.41502	3.78719	1.344	0	4.72389	3.30168
Pame_20098.t1	0.022128	0.023918	0.022604	0	0	0.053635	0.062602	0.040953	0	0	0	0.025322	0	0	0	0	0	0	0	0.026657	0	0	0	0	0	0	0	0	0	0.05091	0	0	0	0.025641	0	0	0	0	0.026338	0	0.023595	0	0	0	0	0	0	0	0	0
Pame_20099.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20100.t1	0	0.07223	0	0	0	0.081184	0	0	0	0.063499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20101.t2	0	0	0.252129	0	0.485096	0.292803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20102.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20103.t1	0.117557	0.125958	0.361835	0.110309	0	0.141519	0.220553	0.108912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20104.t1	0	0	1.07964	1.04219	0	0	2.89098	0	1.01658	1.00853	0	0	0	0	0	0	0	0	1.11804	0	0	3.7596	0	0.989058	0	0	0	0	0	0	0	0	1.39928	0	1.288	0	2.3106	0	0	0	1.12767	0	0	0	0	0	0	0	0	0
Pame_20105.t1	0.776849	1.00731	0.705846	0.265893	0.473797	0.855229	0.745533	0.234805	0.39345	0.493604	0.095595	0.306018	0.361776	0.547651	0.482681	0.438128	0.763859	0.342458	0.400761	0.440987	0.384735	1.35842	0.785599	0.744501	0.281268	0.714422	0.206641	0.43381	0.365941	0.550413	0.400312	0.538875	0.586456	0.686993	1.24561	0.964753	0.786781	0.75948	1.07513	0.622869	1.38519	0.79398	0.741806	0.594091	1.18277	0.92451	0.598224	0.589649	1.19298	1.02347
Pame_20106.t1	0	0	0.296672	0	0.098995	0.054541	0.167846	0.041781	0	0.314984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20107.t1	0.040988	0.392612	0.088593	0.075903	0.100517	0.308435	0.20484	0.266413	0.03864	0.192791	0	0	0	0	0.034479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20108.t1	0	0.659572	0.439683	0.361085	0.37736	0.689516	0.554787	0.724035	0.730732	0.540309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20109.t1	30.701	23.0193	13.7242	17.3681	15.2709	21.8219	20.2511	16.5717	18.7895	15.0745	10.7853	16.1442	13.7929	15.7624	10.4164	17.176	19.8389	15.6103	17.2293	14.1961	20.4521	13.0199	18.8833	16.3956	19.9706	19.2896	19.741	18.7189	24.0435	19.6153	21.4017	19.2388	21.684	17.8002	22.7901	18.0021	17.7562	22.8873	25.2535	29.278	19.7617	26.3762	23.2047	28.4395	31.6863	19.4955	19.2728	63.46	23.012	33.3995
Pame_20110.t1	0	0.393052	0.07494	0.091257	0.148226	0.193336	0	0.067954	0.070702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20111.t1	95.0614	64.1129	64.4426	51.0262	71.1966	52.2432	76.4242	56.0166	58.0929	62.1011	22.5129	41.44	32.3896	33.7517	21.9082	36.9287	41.0757	26.0922	32.6253	28.5663	33.7107	36.6638	43.137	42.0563	38.8984	40.7238	38.649	39.361	40.1544	35.0677	42.9421	50.9444	49.0585	62.9682	55.9226	47.4779	40.5357	59.4895	40.3113	64.5197	64.7718	53.619	71.1451	106.038	51.2994	84.8046	42.3699	62.7006	51.0023	54.1771
Pame_20112.t1	61.4269	31.6658	20.4998	16.3407	17.5664	21.865	34.5583	18.5318	20.8633	19.1615	15.5016	40.728	34.825	32.4707	29.7892	50.129	53.0778	31.0851	47.9068	36.392	47.409	32.636	52.8843	41.4441	55.299	55.4469	50.7951	51.4077	46.5796	54.0686	50.7584	57.4453	59.6348	44.6464	50.968	49.8133	44.3791	76.3391	74.8664	67.8765	58.3477	57.4607	64.9768	75.0944	75.9693	52.7077	51.4191	106.101	76.7517	73.8433
Pame_20113.t1	1.428	1.2256	0.961062	1.95825	1.65659	1.5558	1.58169	1.69731	1.83477	1.35604	0.667797	1.53995	2.10036	2.1845	1.04985	2.58945	1.75365	1.55602	1.14415	2.15909	1.79661	1.16645	1.41741	2.31328	2.49035	2.85996	1.84065	2.38551	2.60921	1.60619	1.8193	2.31116	3.91452	1.71543	2.16418	1.48723	2.11738	4.31477	1.93941	3.71337	3.67946	2.56086	2.39831	4.76087	1.67082	2.72849	3.01066	0.575006	3.31296	2.48574
Pame_20114.t1	2.09842	1.23359	1.73501	0.997678	2.42236	0.593117	2.05189	1.39082	0.950784	2.19184	0.044161	0.337239	0.30295	0.267592	0.086295	0.467521	0.10207	0.265292	0.214955	0.118289	0.185401	0.444632	0.388417	0.331674	0.425364	0.137971	0.257631	0.523556	0.506025	0.263727	0.348073	0.241125	0.287491	0.793764	0.502852	0.392231	0.439296	0.624602	0.155339	0.428268	0.834438	0.087075	0.755121	0.854089	0.042587	1.1863	0.421272	0.169589	0.364933	0.214646
Pame_20115.t1	2.81745	1.13217	2.14742	1.50879	3.02102	1.218	2.7296	2.06892	1.67796	2.689	0	0.403011	0.180999	0.40414	0.173919	0.400157	0.136857	0.101838	0.336957	0.211941	0	0.379852	0.521825	0.400286	0.483903	0.370113	0.049338	0.432528	0.507356	0.202646	0.467006	0.376769	0.384959	0.70855	0.337562	0.841723	0.590587	0.522997	0.312065	0.57372	0.651475	0.174534	1.38107	2.22391	0.056927	1.12934	0.226392	0.339737	0.814479	0.574237
Pame_20116.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20117.t1	0.882758	0.717269	0.518688	0.472579	0.503279	1.21062	1.41535	0.780018	0.325752	1.10552	0.218823	0.573961	0.502884	0	0.212699	0	0.168619	0.191539	0.536656	0.195204	0.370528	0.410022	0.19834	0	0	0	0	0.202553	0.626774	0	0.194099	0	0.421565	0.382324	0.214285	0	0.752873	0.397022	0	0.587441	0.176501	0.219912	0.199073	0.212568	0	0	0.214852	0	0.207088	0
Pame_20118.t1	4.01129	1.8462	3.52194	3.3132	2.6012	2.38405	4.19862	1.99046	2.32289	3.48459	0.462005	1.47904	1.05301	0.611292	0.672169	1.33613	0.974154	0.396612	0.654591	0.205348	1.35778	1.38146	1.32813	1.29754	1.03168	1.32611	0.287948	1.26421	1.0959	0.991642	1.922	0.740388	1.62108	0.593485	2.42814	0.921203	3.08895	1.33847	0.818807	0.815915	2.00407	1.13812	0.934526	0.889888	0.892987	1.10847	1.11021	0.664566	1.17361	1.21863
Pame_20119.t1	5.01873	3.69961	3.98895	2.86926	3.43853	2.9518	4.0593	2.506	3.15197	3.39509	9.8384	5.90842	6.27926	5.84046	9.07701	7.51552	7.67614	9.45603	7.26084	7.0041	11.3068	7.4989	7.22531	7.69529	6.98372	6.94444	9.74862	7.78186	8.02096	9.34366	6.58317	5.974	8.90879	7.46957	9.49488	8.06498	6.82836	9.3423	10.4216	7.61476	9.76219	10.4194	9.68889	8.87706	15.296	8.72778	7.2418	18.8547	9.39527	12.9554
Pame_20120.t1	0.833858	0.360831	0.598663	0.551977	0.50973	0.658158	0.826754	0.387684	0.725847	0.751371	0.113039	0.288772	0.821401	0.300382	0.221569	0.546106	0.523249	0.291915	0.551924	0.354377	0.427412	0.518565	0.747906	0.51013	0.714479	1.12019	0.801729	0.516668	0.431285	0.77439	0.148776	0.720393	0.94639	1.35483	0.967733	0.301687	0.470199	2.09986	0.895019	0.648183	1.02333	2.55948	0.609599	1.03633	0.326648	1.32468	1.46014	1.24565	0.778674	1.00668
Pame_20121.t2	16.0051	15.1008	14.8755	12.1182	13.9798	12.1738	15.3335	13.485	12.3918	14.3551	4.31748	7.43688	8.63554	8.08879	6.68126	9.51808	9.20807	5.86837	7.97467	7.34639	7.47805	10.7034	9.77299	10.2995	10.9292	10.1707	8.84796	8.61912	6.20447	8.66396	8.88172	10.5293	11.1061	12.8676	14.4917	10.9491	10.7211	14.0012	9.89333	15.9378	13.5534	11.3386	13.898	20.4321	7.75502	16.557	10.396	12.0088	14.441	15.4082
Pame_20122.t1	3.62718	3.13925	4.91624	3.40192	4.73609	4.62601	3.18082	2.32485	3.30744	2.98413	3.80442	7.24663	5.85777	6.98992	6.54449	8.99964	7.44504	6.96952	6.73062	7.8512	9.68712	6.07982	9.64689	8.41334	8.54926	10.5941	7.18657	10.626	10.3221	10.4505	9.12917	8.12081	8.54863	12.0886	9.8423	7.61353	8.67095	16.8428	12	11.0439	12.8287	15.6502	10.6631	17.6015	13.6952	10.8743	13.6379	13.1931	14.7908	15.8297
Pame_20123.t1	1.98783	3.17101	2.95413	2.48226	3.24559	2.30705	3.13445	2.31364	2.14588	3.32127	0	0.098073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20124.t1	0.093727	0	0.09607	0.088052	0.094399	0	0.176097	0	0.090478	0.088314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110995	0	0	0	0	0	0	0	0	0	0
Pame_20125.t1	22.7079	34.2786	20.0406	9.73917	24.8015	35.5187	23.7251	18.9877	13.7602	24.948	2.50521	6.03113	16.6601	21.1118	10.2307	20.9912	9.41361	17.6968	12.9155	11.4012	33.8079	20.6738	17.8075	17.6734	23.9967	42.9614	39.7491	31.2139	21.9191	23.5295	28.0943	6.98716	38.574	10.2667	54.8758	11.8023	25.7396	69.959	28.3671	35.5428	30.6736	73.4381	23.9621	34.7911	17.7184	7.95474	47.4444	18.7542	97.3668	87.3132
Pame_20126.t1	7.86386	18.9484	47.1428	42.2813	60.4406	16.426	41.4013	46.164	44.1893	53.8911	239.09	330.932	536.525	406.925	590.731	353.385	356.107	338.91	443.016	518.487	259.694	241.161	311.695	313.986	299.085	244.233	361.38	364.525	430.222	360.642	311.943	100.462	64.4898	235.423	243.204	404.55	278.912	51.4764	50.4147	213.338	228.147	21.5805	72.0974	37.8987	77.2721	178.757	238.053	0	109.513	109.655
Pame_20127.t1	0	0.255943	0	0	0.238964	0	0	0.448508	0.467648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20128.t1	1.69744	3.59148	0	1.58196	1.10865	1.33724	3.1137	0.52695	3.78899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689559	0	0.652843	0	0	0	0
Pame_20129.t1	2540.74	1545.18	1028.79	1034.28	1183.33	1235.08	1476.58	1061.43	1209.27	1127.91	2232.25	2160.76	2587.76	2098.08	2290.03	2569.19	2678	2350.27	2818.33	2700.11	2891.13	2337.11	2639.59	2652.47	2718.05	2577.34	2779.15	2928.46	4025.51	3139.43	2822.27	3322.75	3186	2591.96	3065.58	2714.09	2606.71	2955.06	3473.85	3293.33	3450.79	3376.59	3730.2	3631.63	3797.89	2735.78	2668.18	4863.18	3574.15	3794.97
Pame_20130.t1	12.9387	10.9183	9.75027	7.61202	12.273	11.294	10.4772	10.6822	9.04838	11.7416	3.3115	5.64786	4.96517	3.47621	4.05918	6.33353	3.44955	5.94268	3.27343	2.96271	5.95718	4.37578	5.39789	5.34005	8.16626	9.5956	7.6446	5.75503	1.74456	7.08114	6.80885	4.49519	10.8636	5.27658	10.4552	7.01473	10.5215	15.8066	10.0589	8.7706	9.61823	16.7415	8.26691	9.9882	8.34645	7.7963	11.253	6.35517	14.8648	14.8272
Pame_20131.t1	13.4404	4.93653	7.48621	6.60781	9.22668	4.23665	9.47292	9.19013	8.60964	9.35726	0.580332	0.711403	0.575012	0.759198	0.736102	0.403925	0.192439	1.36481	1.08663	1.27108	0.558117	0.993914	0.9569	1.0008	0.497016	1.04142	1.24838	0.837913	0.710042	0.500964	1.16863	1.2088	0.77165	1.49119	0.713492	1.55423	1.0425	0.807891	2.70101	2.12381	3.13177	3.17325	2.15502	2.94739	0.716934	1.44472	1.27743	0	1.75251	2.8154
Pame_20132.t1	659.845	513.595	483.992	439.485	453.236	490.681	574.686	386.825	350.591	445.735	220.799	369.993	387.061	374.695	434.35	428.051	480.826	500.929	381.707	354.313	482.618	446.626	436.852	401.366	370.403	443.976	518.195	486.367	772.288	332.356	388.751	554.747	584.283	474.141	385.632	518.891	355.839	483.195	513.358	502.498	453.884	511.536	574.318	506.651	582.489	352.063	433.012	618.946	446.237	537.62
Pame_20133.t1	10.2305	7.07029	9.2998	5.58067	8.28243	6.53788	9.94657	7.13797	6.34571	8.1773	0.533524	4.76751	4.65658	4.21809	2.52191	5.5553	4.70083	3.32867	4.42398	3.47363	3.84586	5.2186	5.62438	6.01884	6.50371	5.25692	5.64124	5.97357	4.50823	4.98318	6.1618	5.84401	6.80562	8.60313	9.01956	6.40678	5.76475	7.68608	6.66712	8.17154	9.35947	7.97111	9.89882	13.9366	5.39212	10.0234	6.32715	7.70702	9.80212	9.17647
Pame_20134.t1	7.45223	7.28118	4.07497	7.79457	7.95365	5.92648	6.81509	8.25276	7.33528	7.19201	3.86061	11.8049	11.8548	14.0123	8.91254	17.2342	15.8907	8.72724	12.6667	10.2237	12.4543	11.4187	14.2868	13.3787	21.3166	17.3848	12.3746	14.4755	18.5136	12.4397	14.9977	15.9842	17.3086	13.8848	19.4828	13.1965	10.9687	23.8574	17.1133	24.0381	16.5192	15.5926	20.601	25.2777	11.5966	14.2856	15.9707	19.261	18.8242	19.8725
Pame_20135.t1	38.3256	53.5276	29.0458	42.9233	52.6617	37.1071	30.8858	49.522	36.7785	44.2789	17.894	49.0238	68.5902	65.913	32.1502	105.646	73.6147	56.9734	39.4799	59.8568	46.7775	66.602	62.7344	71.7741	104.779	109.392	52.4586	90.4935	88.4259	56.0766	50.7666	80.6593	71.2382	60.9357	69.6005	70.8019	62.2173	111.108	63.1569	101.09	72.9553	94.5506	69.2959	92.3336	47.5672	41.3509	84.8403	64.1841	101.458	81.3458
Pame_20136.t2	1.37381	0.691537	0.941362	0.531829	0.822897	0.47881	0.993645	0.591622	0.579135	0.978322	0.02548	0.666633	0.444366	0.230765	0.223024	0.682589	0.548543	0.195905	0.473223	0.271695	0.384697	0.627442	0.557759	0.821095	0.525759	0.635285	0.487536	0.532545	0.268082	0.216161	0.734284	0.857367	0.758	0.915674	0.770848	0.474091	0.462206	0.90003	0.671794	0.605953	0.983168	0.830787	1.05689	1.48298	0.39384	1.10109	0.677511	0.245333	0.39754	0.681786
Pame_20137.t1	0.579611	1.76463	2.73407	0.753815	1.46949	1.83892	1.26435	1.80184	0.864455	1.32426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20138.t1	58.2862	55.2191	44.363	40.7435	42.9047	61.3173	48.2384	42.469	40.5307	37.2503	13.8095	36.486	34.7399	31.2236	24.2857	34.6928	35.4737	24.9974	29.208	18.8312	22.0601	41.7098	39.2514	38.3118	41.3242	35.391	34.5512	41.0757	48.2274	32.1044	39.3283	41.4102	42.1157	50.4018	43.3801	42.8054	31.65	45.7417	43.2214	73.927	46.5454	42.5251	71.0047	65.6515	40.3377	55.624	37.2639	47.3965	53.7294	50.709
Pame_20139.t1	18.51	12.0687	11.6508	12.1828	10.6219	12.5811	12.8369	9.87681	12.1324	9.77246	5.07067	8.60825	7.33195	6.13224	7.03574	11.121	8.82551	7.05076	7.22782	7.14708	8.61239	7.05783	9.61561	8.68336	12.8751	11.4424	8.21967	9.0302	9.92134	10.7986	9.9713	10.709	11.1249	10.8982	11.8857	7.61756	10.3334	16.0651	12.6323	15.634	12.2904	13.9618	14.7976	16.4265	14.6351	14.0468	11.9726	21.3603	12.5395	13.5174
Pame_20140.t1	6.46866	4.76225	4.66881	4.10818	4.47994	3.87371	5.36007	4.50367	4.26074	4.92808	2.00138	3.03167	4.28246	2.9303	3.32622	3.30758	3.63732	4.6946	4.39079	3.49986	5.82494	4.52273	4.59314	4.82774	3.19923	5.29342	5.58385	4.73337	5.21187	3.55233	4.53305	5.42401	6.40377	6.50327	6.14175	4.54873	5.41697	7.27078	7.06792	6.11696	6.21347	7.42077	7.22338	9.00683	8.59384	7.31164	5.51062	8.75403	6.0922	7.16424
Pame_20141.t3	0.052043	0.140659	0.026603	0	0	0.063098	0.024546	0	0.025069	0	0	0.029829	0.26798	0	0.03436	0	0.13564	0.090544	0.256765	0.031397	0.384529	0.032205	0.123734	0.105774	0.208375	0.036662	0.088046	0.256703	0.101046	0.149942	0.123299	0.128255	0.458813	0.060325	0.200312	0.218875	0.087428	0.186846	0.247882	0.124237	0.305267	0.347839	0.507984	0.4096	0.238121	0.183021	0.268396	0.067769	0.161774	0.085693
Pame_20142.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20143.t1	3.98292	2.87296	1.31278	14.168	3.94814	11.0117	4.69099	6.19286	1.24591	8.60273	1.75402	7.14526	4.08259	9.2101	11.5037	3.41175	6.76369	1.5068	4.16658	3.11494	2.90098	3.08464	5.96718	6.15456	6.37809	8.66263	8.26979	7.43762	4.95675	1.40654	5.63446	1.56736	12.2717	12.5654	3.15282	3.12203	2.84956	7.5944	8.41038	7.42657	5.62981	8.84122	6.29896	4.96877	12.8417	10.3951	8.0813	11.1544	11.346	2.80516
Pame_20144.t1	0.282921	2.3285	0.483305	0.088588	0.18993	3.06954	0.358278	0.349318	0.182065	0.266555	0.126348	0.539347	0.191173	0.09536	0	0.121551	0.289955	0.108326	0.204016	0.111821	0.318227	0.348912	0.22367	0.188985	0.281925	0.395659	0.209839	0.230233	0.119873	0.108508	0.221126	0.231823	0.355824	0.108353	0.362696	0.223546	0.739797	0.451684	0.224626	0.4466	0.699127	0.374602	0.682953	0.487663	0.245102	1.21494	0.243008	1.09415	0	0.205658
Pame_20145.t1	69.1025	44.5503	38.5048	47.3452	54.2341	49.7841	53.2232	52.5004	48.0776	44.0566	53.203	56.5	46.3638	68.6356	48.7263	80.7007	54.5488	50.9229	67.0999	53.7036	62.07	59.7088	75.866	88.668	82.3044	84.0124	68.285	79.5649	93.6089	59.1699	92.0169	83.0305	99.0629	88.838	74.3602	89.5771	69.4387	88.9396	94.0817	99.5977	100.313	80.3876	124.975	139.663	106.253	108.495	74.1076	83.3	110.817	104.846
Pame_20146.t1	24.4746	14.3339	15.8848	8.48663	13.7259	13.1236	16.2177	11.729	14.0565	13.7899	15.0761	15.2752	21.669	16.8374	13.6598	23.1674	22.6013	19.9333	22.125	19.0704	25.6831	20.5726	24.1268	18.9116	23.1976	28.0156	22.3179	24.4777	31.9089	23.4763	23.4637	32.8323	27.4085	32.1673	29.4501	23.3034	25.5007	38.9268	34.2198	35.875	37.246	28.8425	33.1652	47.9061	31.2206	37.3506	28.3334	46.3816	37.5231	39.7524
Pame_20147.t1	0	0	0	0	0.033396	0	0.030957	0	0	0.062143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041336	0	0	0	0	0	0.039087	0	0	0	0	0	0	0	0	0	0	0
Pame_20148.t1	0.281092	0.286879	0.111518	0.161726	0.190509	0.15131	0.088323	0.115421	0.255096	0.177035	0.190259	0.267284	0.368222	0.414474	0.246446	0.565537	0.536113	0.324722	0.392188	0.281452	0.354541	0.34675	0.203396	0.332522	0.264502	0.614558	0.334	0.460654	0.283183	0.429853	0.479658	0.518989	0.589518	0.452163	0.439305	0.467985	0.330769	0.485246	0.520123	0.465389	0.632603	0.626924	0.362343	0.656664	0.204302	0.511259	0.481293	0.529563	0.581973	0.617199
Pame_20149.t1	27.1298	21.1204	20.0242	20.9948	27.4434	25.6888	19.8472	25.6238	24.4437	27.9396	13.3517	29.5992	30.1766	35.7225	15.4796	46.6657	36.8147	23.0256	27.5705	25.0026	26.7762	32.6218	37.9239	35.1364	47.7644	52.655	32.9981	44.3569	41.1482	25.3202	36.3105	36.5164	43.7833	47.4878	53.3662	32.4332	36.933	67.1291	36.1591	54.3477	45.3101	43.1889	41.1417	61.0687	26.2679	42.8441	47.1529	56.0565	51.2508	54.9957
Pame_20150.t1	0	0.626337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20151.t1	3.88668	3.29656	1.90372	2.05855	1.855	3.84627	2.77049	2.18707	2.00707	2.05253	7.48605	4.05039	4.29566	5.07414	6.73755	6.17509	8.60557	9.03842	4.71239	7.77807	10.9881	10.7348	6.06624	7.82265	6.69885	5.96943	5.70635	7.66676	6.89367	9.16395	6.2181	16.7842	12.9176	2.1456	11.786	4.37344	4.59345	8.22281	17.8274	14.6272	9.86019	15.9417	11.5361	6.53711	22.9301	4.42866	8.15235	41.3283	15.7974	22.8039
Pame_20152.t1	3.95769	1.41214	1.99113	0.570822	0.654714	0.711217	2.57099	0.560299	1.29298	1.09181	0.923002	2.3803	1.36089	0.348313	0.822876	1.17749	0.532253	0.700913	0.683224	0.751841	0.946231	1.02889	1.95316	0.749362	0.812477	1.09205	1.19445	0.489277	0.882808	0.52204	2.6868	0.769441	1.21558	3.31256	2.32701	4.13444	3.0866	1.9924	0.60838	0.745224	2.56406	2.27984	0.94786	0.945039	1.68421	5.51766	1.53394	3.82623	0.470607	1.03943
Pame_20153.t1	11.3082	3.57625	8.72579	1.71681	3.08828	2.24398	9.46954	2.78966	2.88132	4.94989	1.13426	3.37713	2.41005	3.08345	2.92529	2.93269	4.66712	3.83011	2.40593	3.65624	4.59113	4.91642	4.14925	3.3162	1.81951	3.68365	3.44507	2.70709	1.6269	4.14121	3.56738	2.29533	3.53261	2.18375	7.32274	5.30315	4.2354	3.6064	6.33047	7.29402	9.13245	3.94907	5.54687	6.54333	6.24399	9.12045	3.34139	1.61013	3.56557	2.91959
Pame_20154.t1	0	0	0	0.797846	0	0	0.764126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20155.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_20156.t1	1.13033	0.603108	0.58285	1.41412	0.939865	1.58429	1.41136	0.876412	0.366053	0.70883	0.244667	0.644645	0.563333	0.563698	0.713671	1.93028	1.50871	0.644464	0.601158	1.09246	0.622103	0	0.668057	1.47925	0.934847	0.519466	1.03366	1.36213	0	0.433845	1.30457	0.903263	1.41981	1.07117	2.40591	1.31448	0.634629	2.67124	0.44403	1.97364	1.38493	0.985061	0.222705	0.712702	0.242781	1.98287	0.482361	0.718313	0.696733	1.01472
