CPD Fam Hos Lab Res Wild
pos_3899 11.3356760033302 13.0677369458045 12.0738521780501 12.6113061706251 13.9089369768086
pos_4251 12.5912503173248 11.2600810835004 11.8903360751862 11.1156983404789 9.49674333153761
pos_4265 14.9079982374934 15.1788738232342 14.4021512187809 14.3191481902107 12.4758931331073
pos_4456 14.3084614629491 14.9542626255617 13.6537143532283 14.4694811236709 8.89736563722741
pos_4555 13.0927094826817 14.780278133909 12.136762912629 14.0372395058871 10.9081642500825
pos_5033 13.692653249164 14.5441896893738 12.4688758799243 13.8327730767599 9.1401996371702
pos_5129 17.4156429730258 17.492936019093 16.2568488997399 16.7603430339065 15.6792188456361
pos_5142 13.9254493241463 15.4369924226745 13.8211374279928 15.0195117095823 13.1218894733956
pos_5341 14.7813995897803 15.4421197896933 13.8030758879916 15.1471698152764 10.456231926675
pos_5412 10.3094071307097 10.245584837789 9.5121425363998 8.49854042410356 8.22091819290868
pos_5919 7.14660774245512 9.94065863169656 8.95994255516761 7.83991780871372 15.4845482783314
pos_5995 14.7460269202583 15.7566453262452 13.3980373411555 16.0995811051882 13.3072125301216
pos_6346 14.9253814397315 15.5349341242867 14.5220289307883 15.2693897185803 13.9500213958011
pos_6412 16.5034778116834 17.0568195009502 15.7948598238105 17.3196607439487 15.092492540092
pos_6499 14.3673043952953 14.9628824339714 13.8707146620985 14.6722267095695 9.65115992256437
pos_6943 16.3320878000613 16.9657570640094 15.6800149932648 16.8891884392259 13.1469288281062
pos_7227 12.0441806971786 11.1353059951351 11.5086987970643 11.5573822218649 9.63333296547447
pos_7357 12.0615974809795 14.1645564332907 11.2531814606788 12.6526046576853 12.2763879824365
pos_7603 11.8714093729237 10.7697880073134 11.1961494544532 11.4432342045503 9.06861703060292
pos_7896 17.1300174135715 17.9646549830481 16.5101118799428 17.8828052018512 16.2875717968065
pos_8028 14.0293337703153 15.9803923468687 13.9105149152442 14.7086276033986 8.23481286064204
pos_8724 16.4125415968728 17.6960499644581 15.9637728209125 17.3013614519646 13.6228979234566
pos_8732 17.9522189188868 18.6765217613364 17.388724291881 18.1136256051017 14.9301449276341
pos_9416 13.2535060481691 13.7656051925802 13.3002067874368 13.2923810913187 13.9627003612006
pos_9466 17.155163782993 17.0866805021534 15.4005119679792 17.267063145356 14.1215621222421
pos_9593 17.1819549122019 18.0032346376611 16.4497473356666 17.5821960254139 13.7437562695791
pos_10119 20.7709204389872 19.4472291644637 19.5349747327064 19.9472119437566 12.7345275925771
pos_10445 18.4638408180732 19.6528698171504 17.9338487238631 19.2525562782469 18.8446261154973
pos_11637 18.0895775325022 18.955590556577 18.02335900792 18.5019096463171 15.0641960813221
pos_13920 19.6992962220793 21.2636312375829 20.2308990758396 20.5983039471503 22.5510706689755
pos_15848 9.31042506735068 10.2962890175241 9.41416133530943 9.93904256240068 16.6403208942807
pos_16253 12.438576185163 13.3639118489015 12.3160220339701 13.2971763244196 8.66919253400778
pos_16720 16.5728654154685 14.9893830920083 14.4337896477547 15.6048157302412 12.6874902844459
pos_17037 11.9041004008414 14.4067470005278 11.281993042073 13.5808361273788 18.4930230692994
pos_17901 15.0933236988023 15.7953111778983 15.0245949590299 16.2023737708185 13.9964780399661
pos_18120 11.1918029847401 12.2947738689889 11.3458280520487 11.0634663666763 14.3570529367356
pos_18624 12.0441451522652 12.7746938561192 12.6367690782788 10.8220934309374 8.98517406675755
pos_18821 14.4599445991299 15.0591455611108 13.9591447842064 14.6180387334723 11.2602048031515
pos_19036 9.62860189346553 10.068641301042 8.97361094215049 9.80932168306597 14.6589738485275
pos_19844 14.2503167848612 14.9168319234201 13.7832804321437 14.6467542594299 15.789631589379
pos_19970 13.006960211539 15.273518047965 13.1338203673318 14.5479738526665 13.4118431475379
pos_19996 18.738999835085 19.0535104671397 18.2230376571824 18.7413062946675 13.2138195712683
pos_20017 11.8527379201153 12.7979647747099 11.3727937771342 13.136822071568 12.6397909911913
pos_20713 17.6090294378251 18.2186229839228 16.4730986743814 17.8826565176013 18.7921309917119
pos_21379 16.9363664408925 15.4318050213194 15.1872801568645 15.8573898648696 14.5598203160216
pos_21458 15.3777296804615 15.5156783139627 14.6094847994967 15.8464325532925 11.6673121392144
pos_22132 10.7003278398898 10.5690456928142 9.47952274617567 10.0932666316287 9.3547720050161
pos_22273 12.02496975599 12.1728154131603 10.5881863426533 10.7811023722413 8.54182809028792
pos_22468 11.8138705111549 13.4857322537459 12.9123327192075 12.9009067207737 10.718800866399
pos_22593 12.7288643189983 13.7582495714885 13.2458325760012 13.115572418347 14.3655400176018
pos_23943 10.6633771028884 13.5675508632533 10.4673668493029 12.6470842521691 6.98041001568916
pos_24704 16.0159894896183 17.197142710352 15.3260295876935 16.8616749385234 13.767243608888
neg_1239 19.4317225930244 20.308874668172 18.1348712273569 20.0849826431658 15.4904875658953
neg_2454 11.244130808169 12.0666568670828 9.37404683835161 10.2111209915031 10.2260044791456
neg_2623 10.770167819223 11.726434198983 10.2598649622252 11.2177195443015 12.1275644560181
neg_2671 9.27353964653171 8.24352158574374 8.16539475562977 7.44990502642645 6.49952154285186
neg_2789 9.07173704226736 10.1222184167164 8.97240966654609 10.1731370358196 6.36609601262395
neg_3251 12.064970776083 12.9820858859455 11.4050626497031 12.8310559476254 10.9350677268473
neg_4147 14.1811714862395 14.0475957538286 14.65076028863 14.0405336016805 11.6720890164033
neg_4174 10.0122125978738 10.953315401522 10.8965002075718 11.2908860567668 13.7825277972596
neg_4626 10.4308537972573 10.8208231988768 9.70125582184728 9.82097438950828 14.8233419106023
neg_5310 9.92706993675507 12.1999810040007 11.2375386963594 11.82001607363 12.113836710364
neg_5594 14.037523770234 14.1058732605354 13.3666380919869 13.8575181436973 13.2639649890452
neg_5864 15.3114529024205 15.087495058453 14.2651518403911 15.0122972484994 10.4381704138426
neg_6078 12.0720584255746 12.6852916801528 10.4501507138218 11.8251744942864 7.67139910182047
neg_6758 12.5875424230425 11.5856311241427 12.2376561445169 12.1607236426629 10.2498145295841
neg_6840 12.2022501791084 11.6057211983069 11.2661058166134 12.8259456667161 9.67853404194446
neg_7677 12.1595489973982 13.1333048815706 11.125724098494 12.6348215223537 15.2195606036264
neg_7689 11.5537786304455 12.5620754494619 11.0376020245143 12.7549246052942 6.56209943435574
neg_8002 14.0169128433143 14.527551124067 13.6921205002295 14.8936847189676 12.1876312023153
neg_8942 12.2534111973847 11.177201463818 11.2124329357893 12.4839887892006 8.54053733471713
neg_9128 13.8382540300492 15.0297260200638 13.1060143959793 15.2433277607896 10.7696573216006
neg_9945 18.547410899682 20.2069216734573 18.0521389672726 19.6936079578082 15.4736892062881
neg_10173 18.2579796945388 19.4227997699156 17.5753367046524 19.0150333213289 18.0446583809759
neg_10745 17.5085912088209 18.7515174912734 17.2123431543495 18.3953831220332 16.9221165297719
neg_12026 17.943556406188 19.6422207602003 17.525142729404 18.6820953810806 15.349998908598
neg_12689 15.155331154567 16.2293643490751 14.6580983502349 15.9093788382829 15.592986747506
neg_12726 13.1724181315993 14.8443394485945 9.96167961464343 15.5604306476128 13.0229073101532
neg_12748 11.2513953476418 10.8089480833994 9.94652195145374 10.6204855019045 7.92439113692743
neg_13157 13.7599031118843 16.0155942264329 13.1860218904767 16.2677981603605 13.9062587620064
neg_14166 13.6269781245174 14.158533787488 11.9867075619387 13.9051171458944 15.4106290638508
neg_16218 18.3379541147967 19.7178417723335 18.1083732726004 19.1491524736536 17.3101384529494
neg_16481 14.8976124710374 17.3677021087423 14.3412758446421 16.5041678614425 12.3266518997485
neg_17612 18.1190626440672 17.8879603023947 16.3818091146853 17.5603399141175 9.69170037145308
neg_18647 14.4818127061524 15.4196839656183 14.1614034609818 14.8272513511512 12.1360204693035
neg_18863 11.7109923984105 12.5122563350347 9.37895168688707 11.6331700474892 7.50840885115755
neg_19188 14.2482078166525 15.343027255759 14.0756664578766 15.283957851858 12.3303180375341
neg_20204 10.5889240679897 10.0817822976989 8.95915894238648 10.1108777131934 13.6642122209096
neg_20659 12.0900345905287 13.4552975613894 11.4652316151302 13.6601907413108 11.8265238023663
neg_21635 14.9919431325857 16.0439437207673 15.9025694284415 15.3180037868089 14.2338650142814
neg_21731 13.4607911690824 13.7331172729725 13.2157270360023 14.1697416838546 11.9279738091618
neg_21799 11.0748245621031 11.4503416731432 9.92066090050128 12.995578178826 5.9441864196976
neg_22283 16.776046401513 16.6981728821437 16.382230882098 16.5037445417712 15.8623443262113
neg_22458 12.5489317315777 13.8182613303815 11.4381578584562 13.4069352897702 14.7590722692134
neg_23645 17.6754821107606 18.0615335594432 17.5405874719347 17.6551471808934 12.8062437091917
neg_24431 15.2003471673378 15.3334646160764 15.4693892521826 15.9038643533616 11.4202686480088
neg_24664 11.753211889847 14.2442964131832 13.2743949715667 13.4818424065631 9.08457814517121
neg_25327 8.59404057699012 10.1138724679115 6.95980883206447 7.39102122160972 11.2381963526314
neg_25631 11.6332204369496 12.7392599554394 11.202758726899 12.4895539398993 7.68590018262647
neg_26069 14.3219681484803 15.3056074809703 14.1544562458271 14.1981740861425 12.2942751152362
neg_26241 11.692778536638 13.9778222127337 11.2600772037139 12.7192152936126 7.30998059342781
pos_842 15.5366256300038 16.4443462301809 14.5644823377601 16.6138450944179 11.4373783082661
pos_1084 8.98213937815088 10.2480737514816 7.63292318436663 10.0939053762134 9.98155137539119
pos_1265 14.6125566988541 15.5552286215367 13.9255036153874 14.9881303752301 11.7032542728545
pos_1292 13.6220195428491 14.9358863199263 12.6908028351149 13.8765259280297 11.4606820835566
pos_1785 14.011291589748 14.9968371737153 13.3806411665703 15.0104379896902 13.4509809129204
pos_1849 12.2077624524609 12.7983950874019 12.1120618192003 11.2271073696095 7.60098964969158
pos_1928 7.95176388028779 9.05431401625385 7.01166997582151 7.03640181276943 11.8278643205389
pos_2173 11.1852683500003 13.5227277482305 9.94670837916427 13.5521344038322 6.3318045624632
pos_2219 13.6826199741277 14.865817966047 12.8094084049301 14.4852009032465 8.69593664712455
pos_2893 15.3173373123253 15.9430137592542 14.8629260444048 14.7557344602889 12.2593915520731
pos_2905 17.0115610574764 17.3584296973764 15.4320033089319 17.1583766670915 13.4636234422918
pos_3042 12.38621346827 13.644415380812 12.6649628001843 14.1630990434794 14.9663053034418
pos_3053 15.7716837096 13.7543234117462 13.9157412309961 12.7748838736832 10.9064701269543
pos_3121 13.3191381765913 13.5662748751553 12.7526845231915 12.9031186797299 10.1565930971848
pos_3327 9.56726780423304 10.4910908505214 10.2425758483803 9.69588822287036 8.80076082181507
pos_3401 10.3765685605515 13.5845683698039 12.272533422137 10.8483784123798 6.47502215708265
pos_3575 15.36910681022 16.9673997020858 16.3306381729677 14.1606492548149 7.33521603319337
pos_3783 13.9531412974002 14.7977225808326 13.126978324521 14.8866204072681 9.65650477297315
pos_4666 13.4413419652428 11.8235572255116 11.3328717555951 11.681194098459 13.0118830993717
pos_4776 11.5645980270741 12.1910771026667 10.220878718399 12.4130659701815 9.58454561328976
pos_5351 11.4938298303035 12.8940654755969 11.3545718208384 11.2348162401245 9.71460019613308
pos_5797 14.0865296524535 14.463075459126 13.6328844210513 14.2812341006296 17.0755885111231
pos_6471 11.4733663703731 12.5489360319508 11.2475485898998 12.5218167169414 8.40726243698184
pos_6550 12.942831239015 13.5036394434889 12.3074417057636 12.8880404865213 15.165678301216
pos_6565 11.3232782847533 11.1332617059777 10.9745904576881 10.6130923261579 8.13322178547684
pos_7265 10.5950372971673 10.7824298461217 9.39342935880025 9.4681443453383 14.4645031991866
pos_7434 12.4213567851218 14.5532020052238 12.4140069535448 14.0904555959085 11.6788175459479
pos_8877 17.6749200610733 19.0067328345206 17.0361430306972 19.0355395978312 10.2823443266193
pos_10039 13.1020711538897 13.3863189821292 11.8885459196028 13.1149989990853 10.0914559435001
pos_10066 21.5301434519006 23.3543334160097 21.2312077816459 22.9652474405137 21.3858760682337
pos_10090 19.151627634716 20.5000932674289 18.3774645267488 19.9422986296347 16.1710577139529
pos_10924 16.426204555088 17.3871616352816 15.1646520580664 16.3743224728624 12.8411975282439
pos_11196 18.7474525922352 20.2957957568524 18.4584414509704 19.494893191216 21.662108868293
pos_11517 9.3019552602715 8.52166598758091 7.08629334827158 7.52508922390174 5.24778050651827
pos_12012 17.5256965470623 18.5300048409896 18.4474322269573 18.9953262248908 17.0473715276121
pos_12190 17.6572827482003 18.0523305846115 18.3704681659378 18.2346073745328 16.3911460261055
pos_12477 11.3885186647766 12.9523547058194 11.7020895302385 13.228082073027 5.00025485321967
pos_13124 12.6918813697253 13.7514345076725 12.0086284565995 13.8735852375905 15.7783359235771
pos_13254 6.91534749642488 8.23193988234156 6.66138633467721 7.18001448417608 16.8404568606553
pos_13358 14.5839000649578 14.4966507126634 13.0713953873684 13.1831530770339 8.94163412655986
pos_13958 14.2465275409406 15.8621322166915 13.5710439518272 15.3021897232604 11.4534381447994
pos_15354 11.7631785546658 13.0728020724107 11.4495714394244 12.3624701463448 17.2744369446305
pos_16100 14.4910292584687 14.500935988942 14.1596511647072 14.6336279461752 14.4880575055188
pos_17793 14.4777455187463 15.4155726769287 13.8568366918756 15.0425132001759 12.1527334020516
pos_17891 15.5702414396597 15.9233652771508 14.6599050830652 16.0365619816018 12.8293342411573
pos_17892 16.1333466346906 17.045822944949 15.4964989383712 16.55577860026 15.3450641121341
pos_17937 15.2520417312456 15.5534230993521 11.6826564582532 14.6109606180729 8.72250979694708
pos_18122 16.7908588807803 17.3658502087827 16.0759478202534 16.8384577815746 12.806533690158
pos_18384 8.91908993731761 7.93652138921764 7.66752389340191 9.35469242334447 14.9390654539843
pos_18590 10.3263170090742 10.6510873014613 8.41148554048824 9.53163939558278 9.57513952569972
pos_19159 13.5971422410768 13.5195403521148 12.3627140459106 12.8990366414895 10.0584096569856
pos_19236 15.6620652085132 16.7304739643814 15.0333519231351 15.7867485986417 9.14019923646148
pos_19391 15.5418804035225 15.7081577479247 14.7666276878148 16.0377573308613 14.3151452635056
pos_19393 14.0532505515168 14.2756104092512 13.5395468190735 14.3267530728447 12.9060670001742
pos_19527 12.3920355504175 14.5528926429508 10.794267275287 12.5800288346386 8.97357179371029
pos_19647 14.1334493488233 15.6191700176097 13.7386742383573 14.8320161633109 12.4008374314257
pos_19799 13.3013614730377 14.8741544808481 13.3473259735284 13.6448886830212 8.61212360435507
pos_20821 12.5041146472885 12.4587168519982 11.3486440929933 11.2393858661018 7.63049384638127
pos_21133 11.8984150062795 10.6231936811485 10.8436555188796 10.6271575586424 6.35959757462722
pos_21334 13.6642931622188 14.2688433685879 13.9056313335683 13.1933431822873 11.694655963974
pos_21353 17.3812871561014 18.5515937240501 16.9448938755959 18.3163834249145 14.2164805443426
pos_21694 11.8417209682986 11.3095896487784 11.1672995596508 11.3413805974585 7.00232363261722
pos_21711 14.6180167196038 15.7667189466651 14.3240720320466 15.8408167291312 13.8431700949812
pos_21882 8.86674449093202 9.64402243785451 8.70904404804588 9.16482406427132 15.3071309739318
pos_22111 11.9341145265673 13.9212061709105 11.9754582308509 12.4940127355284 13.4225380684031
pos_22291 10.931458942473 12.0430193217811 10.8002061183936 11.2507942242613 9.38368743972131
pos_23110 16.8590984251438 18.0724284828613 16.3199044530331 17.5771428421065 16.7995415006593
pos_24862 13.3569621261755 9.87960765296387 9.83363736874005 11.5945388922569 10.1954353874657
neg_1894 12.5885554494917 14.2001292405877 11.7699444163616 13.06634448554 11.2836250025445
neg_2512 16.1111674711022 16.9603707197569 15.008625935236 17.1954277208461 11.8917487759036
neg_3082 12.4522857077747 13.8869430843248 12.1623332121364 13.2679999444491 14.3998927932878
neg_3561 12.5146411257394 12.5849526879658 11.356139365699 10.9284418438433 15.3783567667642
neg_3788 8.8694631470759 10.6435904093363 9.22442541775385 10.2109885942326 5.38929572640815
neg_4354 12.164705062092 12.9336288233856 14.1109271195253 11.4943215121703 6.22093526590202
neg_4382 11.3554768525712 11.8703451498313 10.3570168008557 11.9126302047441 4.13298645544445
neg_4465 17.8309699490919 19.0192837802919 17.6440345372583 18.3870888210186 7.97628737572523
neg_4648 11.1700948456501 11.3612224587295 11.9462666969266 11.7942839166589 8.9227155740629
neg_4700 10.8559819902961 12.9146449661523 10.4117605641643 11.7397183823465 7.67108840406885
neg_5004 14.0550112900778 14.277830772333 13.6111505326776 14.0305990255955 13.2926762636062
neg_5160 12.2537169381927 13.8803490693668 11.6927390693527 13.4931002513091 8.37273079442316
neg_5555 15.6227501911484 16.4398833921997 14.7753913805418 15.9476357507377 13.6580998703626
neg_6102 12.1403732577619 13.2057827190128 11.8239866743611 13.7426035575652 8.36623775961982
neg_6382 16.4138998095442 17.1897479183313 16.092600230016 16.9165633252037 14.365649661119
neg_6484 8.27177503622574 10.6337646983827 9.50201560824511 8.28286796661676 14.2394285840375
neg_6793 11.0236381251004 11.7559438460147 10.4940664767384 10.7554321012217 13.6091706841064
neg_6936 14.3832406225357 15.2886955761235 13.3284550750642 13.9775288553625 12.6402694199812
neg_6951 17.3629665567701 18.2631377253339 17.2525497317447 17.7564112387143 14.7784379514551
neg_7054 12.454376207711 12.5499255238073 11.0590494473549 12.1415279403449 8.21420399261544
neg_7649 10.1543212279732 12.7225953244243 10.5220206908141 11.5497563983809 8.79761535232529
neg_7919 16.0008250471265 15.9406080653468 15.6400394786292 15.911965611225 8.97504605793937
neg_8029 9.64106679685461 10.8417867252521 9.41197084195205 10.0165793626177 14.979597452278
neg_8322 12.7283171680922 10.5239217338745 9.42151602216521 9.37806194144639 13.5439275313891
neg_8414 8.18242037594083 8.0225956466593 9.22193091880518 8.71537898823059 10.9288388368738
neg_8495 14.4831015960577 15.0563844988682 13.6465043359775 14.3912157612722 8.65566018929084
neg_8632 14.1201449243579 13.8477306246233 13.2884017241166 13.5724645137477 11.7590361131994
neg_8815 13.002213162852 14.2560280608628 12.3887817740792 13.9226976276233 8.88770037279075
neg_8908 9.66633827924529 9.12915472239631 9.26466350788088 9.55832518005469 9.62903298009533
neg_10202 18.8886705122123 20.2320169909559 17.9871666343723 19.3788339728376 17.4986009964361
neg_10209 18.2354622433653 18.2488290856079 18.8787173389452 18.7627586505788 12.0797031229976
neg_10644 18.273265103632 19.4004199192021 17.8758928905644 19.0795301977808 15.5110864818014
neg_10721 13.4070929569865 15.6091768844452 13.1355724338032 14.0189456993199 8.76250666011047
neg_11424 14.8212166089368 16.3566893219958 14.7661188033913 15.0146323787042 15.2080533709205
neg_11547 15.8360015709426 17.3731621725451 16.109061684284 16.668059401431 13.3984439953261
neg_12433 12.8012918976979 12.9234019859322 14.0580274490721 13.9641019091681 12.3297800420263
neg_12873 10.8860256137617 12.8080116346393 10.1866373508257 13.2237146703673 8.50725370296771
neg_13429 12.870328745539 14.9721592403739 11.4241124432849 14.0517347754637 12.1082728895425
neg_14404 13.5696481485762 17.4988433515738 14.1402306604032 17.0792659514293 15.7126452563192
neg_16148 16.0095822014563 18.4313042407639 15.5286227497801 17.9703363484891 18.5147526559198
neg_16636 16.3152414678416 16.9605479996944 15.7739443892188 17.5096206363556 13.639547992441
neg_17272 18.9313461572686 20.0207414168842 18.1369156692271 19.6446263316402 17.89599256296
neg_17902 17.3650596971603 17.6563620727181 17.2342778020985 17.0002268334759 15.2718112668641
neg_18131 8.42446088352619 7.1906180979043 8.83073353575904 8.54129761843108 8.91444770390025
neg_18268 12.5709889641689 14.0506374207517 12.596790185567 13.3228403501363 15.9451179988982
neg_18804 13.4749302297609 13.5079615003529 14.3927811456664 14.3923220025439 13.4293496071145
neg_19181 10.2736384495408 9.92451925922049 9.09018018752587 8.03924169197101 8.94258802657354
neg_19523 10.4056245983503 10.2388288326624 7.79525624514607 9.65472044337683 6.7688313751736
neg_20176 14.5954723327925 15.157826607481 14.7454830550989 15.0904566283993 18.0290055531455
neg_20916 14.6257564719516 13.2163497349805 14.068045551131 13.2349899813146 16.372560039207
neg_21178 19.9312134299718 20.1400836668847 20.4735850493049 20.2541676840533 14.0792275718818
neg_21890 12.3176788610293 13.2163123820565 12.3054981592096 12.70295880992 8.55998316243198
neg_22331 11.9961524034616 12.7016053807789 11.7092529111886 12.7530245306364 11.4256328838699
neg_22364 9.04639848267345 9.81029738204981 7.91840652958626 9.01655676676323 8.51936705204473
neg_22497 15.9495305083114 14.8756448369661 14.3904068101823 15.4090636988891 12.6312561015216
neg_22503 11.8183434174802 11.526768539033 11.0708368344732 11.4640200470387 9.76061029453924
neg_22781 11.9844428801616 12.364189844125 12.8780360342971 12.5244396102467 14.8661155150868
neg_23038 15.4489253853009 15.5824150058225 15.104656605101 15.5894071134037 12.9696807078852
neg_23515 13.7740386131616 14.748834913482 13.2681236647498 15.1294925535028 2.63685321638367
neg_24233 8.35797162880913 8.65522733766832 7.74548224586299 8.40486458954822 6.46997162960089
neg_24563 11.3921516210672 11.6420024077305 10.2430283399768 11.7309217808049 9.77460798723102
neg_25156 11.9354488768424 12.471863171278 11.4542949617344 11.5785130085945 10.0226072288398
neg_25488 12.9798723992943 14.2317562897281 12.6620996284914 13.2245691712862 11.3888957552786
neg_25921 12.9477258143576 15.0879042004368 11.4384274824377 14.0057878819006 8.88313687523791
neg_26159 11.4366292714753 12.8502849277742 10.4732597358095 10.7627605929326 7.39174834779763
neg_27416 19.6576292927723 22.2417876213803 18.2175904078264 21.8858271945009 18.8718501803696
pos_755 16.7626303365306 17.5227897443375 16.1711577254182 18.2016973349207 16.5261109310818
pos_864 18.3182537995201 18.8219295546967 17.7762883745177 18.00221618233 15.3003753139753
pos_1643 13.3184390525059 14.0720744288496 12.5227503257808 13.8141248567802 10.065813504725
pos_1886 14.5017691382238 14.5806296593378 13.3997158754218 15.0573557966794 9.79905978146764
pos_1956 11.2279430782324 13.6037013640729 10.7127294727431 10.9276274931679 13.8191037370779
pos_1972 16.0744894872766 17.5807313387157 15.7455221834123 16.2425446120484 15.1989379109712
pos_2160 10.6205301273537 8.43230608294923 9.19512166841 9.72074009713437 6.24105914507838
pos_2209 13.1605424769059 13.0392282339302 12.0362640187164 12.7653979400315 8.18755492070179
pos_2265 17.4395977976399 18.0134612126353 16.6594837783631 17.8139948192122 14.5517255696913
pos_2351 14.4451204446706 15.8821105515895 13.5770878178622 15.2165002087056 15.393262510204
pos_2563 13.4122016238368 14.8449444392197 13.3754945427256 13.2897235026186 13.1426760000031
pos_2824 8.65219818220549 9.99927237928252 8.89667611499252 9.05574911303272 7.32577513460498
pos_2941 9.08946526738222 9.83410877767377 8.76836240768513 9.47765998023876 13.954079825456
pos_3349 14.206399751269 14.8145059688162 13.2405255115715 13.9721067584082 15.0325408016155
pos_3735 9.69140477205003 8.39296735929106 9.10335122481823 8.76427223134445 5.9226511542364
pos_3750 12.9851013907977 13.1853804925466 11.6952833746126 12.2902884409166 12.320706223199
pos_3999 14.8101862768348 13.7041834668963 13.4014742337417 14.1457362417372 10.8864418638129
pos_4303 12.1048215523029 12.923675463377 11.6336294595475 12.0267361978985 8.38154883274776
pos_4527 18.9414916779719 18.1405507125829 17.5908915074138 16.4524184637312 16.5747527646187
pos_4533 11.7349720271256 13.1377637142392 12.4960041399142 11.1765531854518 10.6901523413808
pos_4626 13.399835590316 14.1220284976422 13.1730159899523 13.855905988675 10.0892360043155
pos_4683 6.09395656621892 8.56324730116756 4.76422180519113 6.1643435788649 6.94704156085036
pos_5563 18.5432093646434 19.4691617310713 17.9732710725159 19.1307185279428 16.4774808261164
pos_5645 14.5633501490804 15.0909274321592 13.2643032644525 15.3280097081393 10.2725400809343
pos_7137 11.0278795953374 11.3765580261885 10.3133608264373 10.9138481990525 8.28237666712078
pos_7196 13.1513012065216 12.975338989036 12.3077519737797 12.3797084622009 14.7179064185463
pos_7268 14.3353050428671 16.3543754918736 14.1512657383039 15.9655713996833 12.9149372836139
pos_7958 12.7096990372921 12.4348927045345 11.6874458962426 13.2803422537082 13.3196147052089
pos_8761 11.746063752854 13.304322676786 11.6043337175681 13.5791101592735 9.09889101829972
pos_9044 14.4026097793204 16.190039062131 14.0088425912162 15.5359806656407 10.4959014399379
pos_9465 8.98672072052001 8.95385652787919 6.99819698387861 9.31829630032605 3.02793860954418
pos_9556 12.4600511529709 14.5989175612729 11.6179374049562 13.4419308164302 16.1531184492302
pos_9862 14.7460747408589 15.0739523118425 14.9070278097224 15.0556461455661 10.3180281410667
pos_10243 14.7835684558147 16.3156589207536 14.4966210925197 15.3069386891089 9.71037968830043
pos_10747 17.4612751858862 18.5961043209829 17.3705759387379 17.9971497996647 14.4926256244673
pos_10911 15.4832861665084 15.1653245188145 14.1978509373756 15.2270765510077 9.79521739094236
pos_13672 13.1579833653829 14.0029489621108 12.9477381447726 13.5673263904095 11.0904149586261
pos_14586 13.2291809425869 14.0520893947753 13.2232906223927 13.3688451871227 17.5973738614367
pos_15070 16.0651701466576 18.0676167566041 15.0654110584718 17.21842656575 14.6777529900174
pos_15338 21.285173189394 23.1607721662582 20.4494647204106 22.1867376279256 14.7221949194954
pos_15753 18.908343843278 20.2463166321647 18.2695796498069 19.8320052349267 16.0983394090196
pos_16016 13.5902071312246 15.2469992266051 14.2187423991165 14.558716444658 14.995602475885
pos_16501 15.881274508245 17.0456708346957 15.2710873314493 16.6092956240357 14.1925850060453
pos_16925 18.6909562551445 19.3797530052456 18.0059599177028 18.9075256440682 16.1641135790798
pos_18284 16.9565884551281 15.1960983851389 15.8901697383585 16.0440882549264 13.7505701564141
pos_18391 16.0215222426978 13.1180197919433 14.7591465355008 14.2960505268381 12.3597699429683
pos_18487 14.6776009235417 15.9303744529477 14.3929603328334 15.7352540550188 13.4302337276811
pos_18562 14.87875851795 14.1210952998046 14.4319686956964 14.2176960675656 11.3769757408014
pos_20734 14.5101184302067 15.0678844687863 14.6650702691469 14.0999799386595 15.3436934602305
pos_21504 12.0729399918616 12.7134629995731 9.89819947374328 11.982616439174 14.5321450685828
pos_21727 14.528116216202 16.2650914925315 14.1517134657668 15.1322407466414 15.2391241950537
pos_22112 11.8981896028725 13.1046380954597 12.0571426681563 12.9452994814422 8.32137069357843
pos_22139 14.463229354468 15.3086395145357 14.1192085088067 14.65261832674 9.72373985028397
pos_22902 15.5928336396268 16.7079049593111 15.2783569159069 16.2301726642603 14.5233758216207
pos_23161 15.9239014723756 16.8287563831384 15.7290115085953 15.9827828292029 16.0456805871505
pos_23304 15.6781560058904 17.1977086185666 15.4545169030645 16.3054449244366 15.3474954583171
pos_23391 13.3789573199875 15.8992885736521 13.9506890385098 14.3630514784624 7.93653960200239
pos_23658 13.6512882855223 14.5803824537902 13.067927691889 14.7645168541562 14.127165095949
pos_23907 12.4047239736412 13.1363678179617 11.6882721922605 12.4939546787898 11.8859717939002
pos_23929 15.4519899421305 15.872330049179 15.2194750634941 15.6701502849446 14.3754804933261
pos_23937 12.8028070834023 13.9870001139327 12.3797781574071 13.3828570817087 11.0572760533261
pos_24204 10.2736543680709 11.9211837146328 10.4009513565195 11.0546465653532 8.14445850723266
pos_24691 14.607403995699 15.5105587712301 14.0495898154693 15.3537615837676 11.99767107782
pos_24891 13.8215567883653 14.3965625589681 12.8043677418805 14.417808455305 8.2142262447859
pos_25109 10.2040397379879 12.0397380495338 10.6787742124758 10.3504162803208 6.78249143777143
neg_1371 16.2612534301464 16.9026145087769 15.8425794528001 16.0692891488452 15.1508767695733
neg_1740 10.6089333479096 13.5265676026214 10.5953212975816 12.8335720040736 7.64350408984945
neg_1851 12.4331630293642 13.3546739278486 12.2109901924922 12.9836627442542 9.22359304317444
neg_2124 5.89848266213451 7.82711904924633 6.88758294509652 6.55988542984506 6.07127395945557
neg_3018 11.1320181032276 12.3780384542288 10.5645621433984 11.8346854206644 12.219282911014
neg_3948 12.4901766458587 13.8788378624971 14.100080512372 13.5168843915153 5.75416084514859
neg_4319 15.03284076552 15.8407305934266 14.2275627664344 15.8324636957647 11.1207079536991
